,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
MAML2,4.783119227184116,0.124,False,0.6532369219310672,False,0.6797112065175426
MAP2K3,17.030365624857367,0.0,True,0.0,True,1.2312239719293345
MAP2K3_ELMSAN1,29.28922163905382,0.0,True,0.0,True,1.466707830460858
MAP2K3_IKZF3,86.49225763822906,0.0,True,0.0,True,1.9369772332973554
MAP2K3_MAP2K6,15.959663635012703,0.0,True,0.0,True,1.2030237339447056
MAP2K3_SLC38A2,16.43910246684463,0.0,True,0.0,True,1.2158781024779135
MAP2K6,6.2984274825218165,0.091,False,0.5762839168445265,False,0.799232133436112
MAP2K6_ELMSAN1,23.63922969201508,0.0,True,0.0,True,1.3736333205189544
MAP2K6_IKZF3,85.63633884322951,0.0,True,0.0,True,1.9326580918992469
MAP2K6_SPI1,26.376763672291247,0.0,True,0.0,True,1.4212215082123205
MAP4K3,7.071128490762561,0.035,True,0.4344942651587711,False,0.8494887289597479
MAP4K5,8.893409354964575,0.006,True,0.16014338441015596,False,0.9490682829274549
MAP7D1,6.244788501109625,0.056,False,0.4992004481373683,False,0.795517734246353
MAPK1,53.537107081982185,0.0,True,0.0,True,1.7286549000545783
MAPK1_IKZF3,108.68057328860797,0.0,True,0.0,True,2.0361519206496284
MAPK1_PRTG,25.4314873710793,0.0,True,0.0,True,1.4053717608112724
MAPK1_TGFBR2,32.55124174443131,0.0,True,0.0,True,1.5125675604147548
MEIS1,12.445227009532715,0.003,True,0.08893385709232367,False,1.0950028228480453
MIDN,29.290081599658947,0.0,True,0.0,True,1.4667205815905178
NCL,3.712915511155458,0.291,False,0.895727457448728,False,0.5697150667978137
NIT1,59.77061893419358,0.0,True,0.0,True,1.7764877530448777
OSR2,25.430026166824817,0.0,True,0.0,True,1.4053468070534825
PLK4,23.523283772254842,0.0,True,0.0,True,1.3714979477027562
PLK4_STIL,51.698541622819675,0.0,True,0.0,True,1.7134782921443246
POU3F2,22.64606545975424,0.0,True,0.0,True,1.354992758333465
POU3F2_CBFA2T3,91.87288055939152,0.0,True,0.0,True,1.9631873333496326
POU3F2_FOXL2,138.58596872620527,0.0,True,0.0,True,2.1417192619261898
PRDM1,98.5732034847531,0.0,True,0.0,True,1.9937588707184473
PRDM1_CBFA2T3,179.88421060630247,0.0,True,0.0,True,2.2549930446824322
PRTG,35.32635393708529,0.0,True,0.0,True,1.5480988158464757
PTPN1,78.8382497198694,0.0,True,0.0,True,1.8967369739858897
PTPN9,15.951531493668057,0.0,True,0.0,True,1.202802385657733
PTPN12,23.96395537371201,0.0,True,0.0,True,1.379558502164836
PTPN12_OSR2,9.367017689826937,0.009,True,0.209476078019737,False,0.9716013404058859
PTPN12_PTPN9,76.87989218118923,0.0,True,0.0,True,1.8858127655924948
PTPN12_SNAI1,33.306958129169075,0.0,True,0.0,True,1.522534971086848
PTPN12_UBASH3A,110.46861539049965,0.0,True,0.0,True,2.043238910611778
PTPN12_ZBTB25,81.31268479644831,0.0,True,0.0,True,1.9101583009124141
PTPN13,10.285278350414359,0.011,True,0.23314898219064562,False,1.01221604949824
RHOXF2,74.17533188578895,0.0,True,0.0,True,1.8702594981751863
RHOXF2_SET,121.77156416337874,0.0,True,0.0,True,2.085545884612634
RHOXF2_ZBTB25,80.30265515861623,0.0,True,0.0,True,1.9047299051998736
RREB1,17.69384910801422,0.0,True,0.0,True,1.2478223193163498
RUNX1T1,7.957963597152158,0.019,True,0.3186344879021514,False,0.9008019481815555
S1PR2,38.1871393770881,0.0,True,0.0,True,1.5819171263157896
SAMD1,64.30079583857867,0.0,True,0.0,True,1.8082163481367306
SAMD1_PTPN12,104.68468372724487,0.0,True,0.0,True,2.019883145295623
SAMD1_TGFBR2,61.04990291139072,0.0,True,0.0,True,1.7856849776161872
SAMD1_UBASH3B,94.4625176744681,0.0,True,0.0,True,1.9752595164847786
SAMD1_ZBTB1,95.0716662498466,0.0,True,0.0,True,1.9780511055305838
SET,47.59159341395883,0.0,True,0.0,True,1.6775302456540837
SET_CEBPE,51.97543758478099,0.0,True,0.0,True,1.715798154373988
SET_KLF1,45.56831867750421,0.0,True,0.0,True,1.6586630048266258
SGK1,43.27938127024227,0.0,True,0.0,True,1.6362810433914814
SGK1_S1PR2,115.51342699761247,0.0,True,0.0,True,2.062632468488355
SGK1_TBX2,77.48444107402162,0.0,True,0.0,True,1.8892145046473172
SGK1_TBX3,75.50328886261099,0.0,True,0.0,True,1.8779658695599786
SLC4A1,22.179383779115653,0.0,True,0.0,True,1.3459494757605084
SLC6A9,22.570035385563116,0.0,True,0.0,True,1.353532239970219
SLC38A2,5.931277582847557,0.061,False,0.4995951446569112,False,0.7731482494216331
SNAI1,28.53901981140433,0.0,True,0.0,True,1.455439052947916
SNAI1_DLX2,130.65566903425506,0.0,True,0.0,True,2.1161282581267296
SNAI1_UBASH3B,55.96665117919579,0.0,True,0.0,True,1.7479293212374918
SPI1,140.71230704894532,0.0,True,0.0,True,2.14833208357334
STIL,9.529475447651947,0.022,True,0.34470290760053274,False,0.9790689954483949
TBX2,26.210429163114696,0.0,True,0.0,True,1.4184741320357515
TBX3,38.588732384317126,0.0,True,0.0,True,1.5864605125040672
TBX3_TBX2,71.03121854779391,0.0,True,0.0,True,1.8514492651020633
TGFBR2,3.4562231786540707,0.369,False,0.895727457448728,False,0.5386017784042219
TGFBR2_C19orf26,45.54450261906197,0.0,True,0.0,True,1.6584359636078263
TGFBR2_ETS2,15.16250626497073,0.0,True,0.0,True,1.1807709933200807
TGFBR2_IGDCC3,50.685179828956905,0.0,True,0.0,True,1.704880991692472
TGFBR2_PRTG,44.87193416032308,0.0,True,0.0,True,1.651974789770462
TMSB4X,18.361023741433925,0.0,True,0.0,True,1.2638968921626454
TMSB4X_BAK1,12.543318484761471,0.002,True,0.06205511102646387,False,1.0984124494899197
TP73,205.80381074446126,0.0,True,0.0,True,2.3134534120686356
TSC22D1,5.832992841943081,0.08,False,0.5656115457763679,False,0.765891443478442
UBASH3A,15.596764532145059,0.0,True,0.0,True,1.1930345155614612
UBASH3B,15.008413502410178,0.001,True,0.03441149296301554,True,1.1763347866094236
UBASH3B_CNN1,153.1932567189198,0.0,True,0.0,True,2.1852396488852457
