perturbation,control,IFNGR2g1,ATF2g1,IFNGR1g3,CD86g1,IFNGR2g2,POU2F2g1,JAK2g2,IFNGR1g2,TNFRSF14g1,MARCH8g4,CMTM6g3,TNFRSF14g3,IRF1g4,ETV7g2,CAV1g3,CD86g4,IRF7g1,IRF1g1,MARCH8g2,NFKBIAg1,IFNGR1g1,ATF2g4,NFKBIAg2,IFNGR1g4,STAT1g3,ETV7g1,CD86g3,JAK2g1,STAT2g2,PDCD1LG2g3,TNFRSF14g2,SMAD4g2,IRF1g2,CMTM6g1,SMAD4g1,ATF2g2,CAV1g1,UBE2L6g1,STAT5Ag3,CMTM6g2,STAT2g1,JAK2g4,CD86g2,MARCH8g1,STAT3g3,CAV1g2,IRF1g3,NFKBIAg3,JAK2g3,IRF7g2,STAT5Ag4,STAT5Ag2,IFNGR2g3,MARCH8g3,BRD4g4,PDCD1LG2g1,UBE2L6g2,STAT3g1,PDCD1LG2g4,ETV7g4,CAV1g4,CUL3g1,POU2F2g3,CUL3g2,ETV7g3,STAT5Ag1,UBE2L6g4,POU2F2g2,STAT1g2,BRD4g3,SMAD4g4,STAT2g3,IFNGR2g4,IRF7g3,ATF2g3,PDCD1LG2g2,STAT3g4,STAT3g2,STAT2g4,BRD4g1,SMAD4g3,IRF7g4,STAT1g1
STAT2g2,24.560415374434456,113.15711278530733,16.5669538406367,97.65830956553793,26.093038859203546,58.124030415167056,32.897571084454,129.89067960416565,66.7647903863267,22.572547259099053,19.175757138745098,19.19049349324507,21.372381471121912,90.5078292629604,18.48376133214765,22.217139998611515,20.768236787910155,18.263829950316904,35.25287939333623,26.52201208973281,23.42630831698682,101.56053831635859,19.295683661367207,35.32293506985394,81.69026204270159,112.7443622773614,23.871235522301845,18.62812004815595,112.56501759811476,0.0,17.828682614581453,24.02891579557604,95.77560137834308,45.75247040301133,17.637590883559426,69.40319235604295,23.630987514579715,19.60679846490882,23.480271803120388,19.471109056941486,22.43696254774659,10.647580682370915,127.18405672485204,24.435899231290307,26.347965134778065,25.90079126407977,21.774873145271613,62.46021587178558,30.852664672855553,123.30660316346138,28.39113095200463,22.60785074338503,33.85000884508122,98.71059175702845,21.7566397558208,39.150047286453514,23.482694225261525,24.907867545467525,23.730342160086252,25.20772964245765,33.706131847819165,31.82144738101573,27.2578711424307,32.66142167560383,91.83232250064992,20.15721515311469,35.848477276382994,26.04243757344642,21.920096803075523,158.21408519077005,22.310638054247704,43.76558111736745,7.865021553351141,101.40962170705598,23.366055188715677,32.93371577028671,26.857111702214524,34.996757792521294,21.614864999531108,12.113436322873099,81.46139297792604,79.20320069502736,23.643176938704244,129.4218538195384
PDCD1LG2g3,17.637457728484264,112.73064749758697,10.732475171406179,99.30659908817233,14.615418391277842,55.5907840603665,24.487378139755208,125.94916405690577,76.06932842190565,18.41928568850318,15.746075811028163,14.076748108944798,9.928322683845295,93.01069353512355,14.373720594983752,14.4854269949426,16.991292133050706,17.017559717001745,29.27870423596994,21.568560909772486,19.27668961852521,105.82730052852821,12.163545377421656,30.801421747513757,76.06509451355686,136.43647449520319,13.630193942788765,16.27371616630927,116.30931892960461,17.828682614581453,0.0,13.718492470402339,99.64158061401548,39.994151827631526,9.619126624110606,71.54457277666802,19.093419861605753,10.229843011340904,18.28217343450416,12.391160822991992,8.287206844605862,19.874769215379445,126.14010104221524,17.759946321736095,9.15899354680198,14.586682434701743,8.624970962259795,60.73521322469634,26.9508895113604,122.08941576824014,26.202903893761174,17.411593344764697,27.319168797809766,98.63814498564017,14.911848033325384,32.008402334250036,15.75792351860332,22.737600616349596,17.684700216450665,15.427444715104741,30.085662971667603,30.22126880639604,20.266965228527454,30.632426659513385,100.59127978011651,20.390420931776646,29.92699849374179,20.212559304579997,12.473988554445611,183.0684463229333,17.867511610030476,46.37141770031417,25.786636919275736,102.56405113300582,20.96801456738183,29.878543265348696,16.493420747302594,29.540968835961735,13.379242449595097,30.2715278914975,89.9820068266381,80.9485323536851,16.491957827618023,144.1052174192195
TNFRSF14g2,12.88317150608691,127.62534317009562,6.430017158140515,107.54439141467674,7.083168818143065,66.51181527978002,9.65339710872962,144.37032289343853,76.7229761075929,9.794826582166877,10.030060855958027,9.352947591032262,10.208614062526522,82.40689005321622,11.308529002884825,4.588013329580576,14.32326723687413,16.16734798940479,18.619085683378444,13.260683061169857,12.45964466445514,113.42466926480711,13.02648644182625,13.930238868281492,80.04441572633817,152.336325156775,9.824524200245492,12.186374678534378,126.60534106726061,24.02891579557604,13.718492470402339,0.0,97.42929027830115,26.43124893950369,10.084542451583445,70.97925840733308,9.849908729376125,7.345084232300678,15.335149101195327,8.642519077786915,10.523607909001953,30.560764565328952,148.49139068458436,13.851813412114268,10.69703021623559,15.5976914001684,10.631710128287523,58.33244536222668,12.09805059807502,142.8716046128754,6.08450392646256,9.912986164081076,9.792271342526192,113.09024496824378,14.140204361040958,25.800277130036534,9.81582288044308,11.126748259845613,7.57630265561977,7.425980210641399,16.324531127570935,17.312289784890766,15.15772025360701,12.236652660644722,67.46623381658691,11.139919417987869,10.33974387949894,15.442465284385037,20.196884335442803,209.16115474820612,13.900076670320857,48.008366596249175,26.880791932976706,99.99442385839359,14.443412034029166,16.15529003213254,12.669585229369318,16.556888160431754,7.4963238354152395,28.367734715448023,66.03366836936311,78.9052340158313,23.370644015438245,168.52402064467475
SMAD4g2,104.44890878081134,156.2278429844548,85.36655384527648,151.44891078129825,108.75727917025824,120.96739681123108,100.01654530474866,174.8694629439674,128.67897541101905,95.22430017802685,75.14286657715746,83.09803351218176,96.49957828604073,118.00957904729142,70.75913726171581,92.22620447759567,82.483859222896,99.85325528036282,84.8863016388969,77.36735963546204,63.52439569819893,155.85586240067977,80.70251493714187,99.86133520238832,133.92053890243483,162.6434635944404,93.0690035415534,76.75150586896712,158.19253220710806,95.77560137834308,99.64158061401548,97.42929027830115,0.0,87.29380424265975,92.55862341278305,13.532516313529129,73.54721662133039,108.13824276527026,99.29248274899794,78.09993387235403,90.36860101246458,101.45294893142784,196.41921191352276,79.30891736778119,109.86946450844408,79.6730301684899,106.4505977984565,106.85700276088994,82.81820173015484,167.14733706025993,103.13482411409393,98.42091563204093,100.12105518344828,137.50034463996406,73.51606915102514,96.55629229383084,106.85881109792916,98.0219217309646,99.93210212759203,92.72365735295989,118.71021309909901,76.68621748269686,85.63246371133732,92.79212967148266,155.83662158664492,89.0915179977701,88.88465240681467,81.64749900183756,115.16652579770141,213.51231904526014,89.58325467238296,20.608296925198317,102.03683032653657,114.21393634503903,69.07771762550118,86.78693002278624,110.426157695227,91.7335674430006,86.68523943502794,90.81792689417495,122.169495372987,14.107318344967268,98.63486909430947,198.82853685852797
IRF1g2,37.52596878906934,122.51527562133168,30.166239046547446,104.26464163625246,31.345078641230145,73.1904232915428,18.61083369301133,143.38867874521014,74.64466420522785,28.640398158982805,19.024903425623734,21.213241073533936,36.84313661384738,29.789993420223936,20.313854320681003,24.638250635390932,31.376809676484754,37.77957831403751,8.889857743273296,18.544311901945207,22.2747091531445,114.75504513934231,33.19621365981675,29.055073252898467,79.02139342712093,145.39065845307863,22.818590672612004,26.17623161429202,122.75766418005514,45.75247040301133,39.994151827631526,26.43124893950369,87.29380424265975,0.0,30.896649947287017,70.33069642690839,16.815015545478445,31.497153465197584,35.90254600078623,24.43592598435623,28.190186027297727,60.816978411061825,152.05835656547885,31.460881429551648,35.94905267220781,28.863246656299793,35.189959636384174,23.394736739297684,18.104677565398333,143.68745392050215,23.947628860405473,27.857667639200486,31.21256672008542,114.02785737751339,19.80356503288948,37.02819487622014,30.307701723172045,26.741776931093796,21.545018437797694,28.09596552425154,38.75511258493418,29.01750558755117,24.98564099564527,23.030743832775897,70.53763311882011,23.51783227228617,20.117497156823617,19.7702817739044,45.46755167268208,203.2909715575002,34.17090965571373,48.90903149386429,43.1428480631036,88.9386128755159,18.80354278289019,29.17057913114826,37.84235000550632,29.17433963296162,23.83093579134203,44.809733505406484,72.94369040947322,74.38648772439308,43.587052033357,172.5442639643358
CMTM6g1,13.82126265158064,118.0265427772398,8.600873975797867,100.3372253547414,9.761021946291407,54.88333587031468,14.895088258697115,129.82175672772007,69.71938233449436,7.838317837932891,6.148810544792525,11.577047810091301,7.038695718424663,81.07155389660846,11.566914127095572,5.792785550597557,7.342396814687788,7.812343470870417,20.63263141022611,11.827614470039919,10.001439032030305,109.36769382656115,8.439588668459635,23.6260637268216,74.2462784471918,136.53687252973998,9.311601081319225,5.172207674213951,118.4691662290025,17.637590883559426,9.619126624110606,10.084542451583445,92.55862341278305,30.896649947287017,0.0,70.6375924204562,10.08124291523626,8.590347305019066,7.194994355681047,4.885746223114381,9.709023452165923,16.3942109506346,131.27517969971984,8.973800413426147,10.467119249344307,10.191879044142013,7.389262222509444,54.44814842974881,17.388626663567095,128.81112751372336,16.851077789178362,10.756568220690667,14.131992356123476,93.35389525305516,13.629195817663344,32.52492195110136,8.571430755341964,12.729221265970239,10.99988026115517,10.340945305854007,15.995298742011244,19.084738935550263,18.64298350040474,14.431338632751192,88.98683539682986,14.726967818810294,19.993051180385805,10.342603555906635,12.596855373761287,183.14331524007434,8.245164543202463,41.51522876217433,19.655772828654904,91.17086994380594,12.940416850925146,15.874552707988641,10.515584415970068,21.599162786946806,9.335565806738373,21.998591479985578,81.47617750990725,76.76533926466192,11.04777347453205,153.06864245051474
SMAD4g1,72.52321895710284,140.06554872250373,59.85863065990722,131.76247179066493,79.48707081319614,102.52966615307545,73.38806312286076,167.26942550892576,109.65327169033768,71.74072493117873,55.43487943123003,54.94713557391654,73.3825960158986,108.43579812866918,50.407274840603606,71.35951327472904,59.16193630178796,73.09004480355534,67.55034006913948,58.72562974207099,44.97741100241356,138.10267598643932,55.1108873743365,79.4462794387857,117.68160287980103,155.20997294433172,70.05526734822607,57.13024406753706,147.84957271024726,69.40319235604298,71.54457277666805,70.9792584073331,13.532516313529158,70.33069642690842,70.63759242045623,0.0,56.81466361306221,78.5351907843299,76.00206607526374,56.15478533612796,63.55317895615761,78.20706533895267,174.66543598292728,58.030327298883634,76.11062444113159,56.015670519876636,75.41743664723415,94.5259178205441,67.34658032339601,146.56725963196536,77.3573375576286,71.33501139369676,74.35408777229796,133.5670597242574,54.355934835990155,65.94720517432737,78.54406441148504,71.46035727752556,72.17226162984073,67.1678372953422,90.99981018266524,53.66990125337222,63.93279163705992,71.5490521218633,133.83356038250813,64.08993112466109,66.9783400109479,58.24264134298423,80.38761036899686,210.88909708410299,66.20045850849223,10.45157674384052,79.34506564054877,107.2656244690319,48.22940875819384,63.85315094351503,81.71810597663071,72.9633441987568,62.212557196143706,69.43007489384709,102.8039641941796,9.981669205677633,72.84826347524867,187.77744864975963
ATF2g2,16.705485360787748,122.32163598904486,10.133773917810288,99.37298891737169,12.274514222995379,63.43294996728463,9.677644726182677,136.27044182789922,72.33028991802394,7.818283553282015,6.904665946049931,9.61943277434068,15.699456662734747,64.09684640694422,9.328392840444849,8.438039917517699,13.726091490113276,15.38335774959171,14.504436518911575,7.7895361460978165,8.086095810824077,111.22636398199563,14.581100525630177,13.347475383293443,75.34456320582984,142.08606192634846,11.190587796904538,7.1374534624312105,119.72196392950684,23.630987514579715,19.093419861605753,9.849908729376125,73.54721662133039,16.815015545478445,10.08124291523626,56.81466361306218,0.0,11.472212740155328,14.602071781110965,6.704900614147277,11.313957881706074,33.213808306524186,143.44743280460494,11.385327916324798,16.1881360445949,14.457372975507838,15.368633609243489,47.93012170306082,9.231160673262025,137.05859660907225,10.102812160691144,9.321223510960635,12.136089206968336,102.33661369567284,10.225386569389855,26.934144642214733,9.652805411605868,8.74014498503891,10.469164228144678,10.49620082284838,19.050458247728443,13.99384910490852,14.105110412906072,9.749761157311468,63.13383285919684,9.269641118365769,9.704741903009165,9.289190908718922,23.08199653125706,195.85522921155888,13.04561525017931,35.57103196719834,23.26286954958715,85.91150321739542,8.038200782682338,12.285200655891629,18.182065072499086,19.072627374525496,8.570289315230013,25.213538966925057,63.097355091586564,60.94302161269252,24.24368476446915,163.11560490414462
CAV1g1,7.480325099021002,131.05756102975062,6.375947795576678,109.39825513161122,5.783894021757362,67.5586843247641,14.39965884321424,148.00512964172725,81.43718939192536,11.383430216796171,13.209977338365434,8.367876804200932,9.093433558670995,90.65606719430093,12.497444808370119,6.870966714617566,14.535212399668353,14.028114338721025,23.203018675260637,15.455623039967918,11.631875616731008,112.55721140493358,11.1315880758076,16.013770012730618,85.245491597274,153.87684582152514,9.410366119041782,11.798329991081857,131.6541455310902,19.60679846490882,10.229843011340904,7.345084232300678,108.13824276527026,31.497153465197584,8.590347305019066,78.53519078432987,11.472212740155328,0.0,11.944238640258789,9.732233856508515,7.130880293384621,23.333967552909428,144.70106029914206,16.358077302622007,7.619825190103143,16.182140612706462,8.022674865258978,63.1299258758408,18.765863311370936,142.9931594980124,11.50179257932524,7.404247584985455,12.793225607552358,116.11224060877117,14.436941463618325,18.725737871672095,5.707408124395101,12.896410233142888,7.142435526599797,5.7924237622377746,14.179467781424137,16.94997657417497,15.921288697164812,18.562322765013505,69.14746636073465,9.074283833438187,18.236466230257122,14.544439643468024,11.28225764588234,207.83839948324152,10.662406101987301,50.74213300359986,21.763931343976253,111.61249657734402,15.40044208755262,21.553222189124824,9.18473277454757,23.066246434774598,9.202382646378794,26.08853956254393,61.466064328341986,84.42864278379568,25.078487436692456,165.5786141250466
UBE2L6g1,20.368474921441305,128.54998036684572,17.386275613532575,110.67348769670474,11.713415137178572,65.04305147337584,22.83624213839994,144.4373736298969,70.8328836513586,14.91086512152981,13.421476247764815,16.381505427628156,15.9779063057195,83.96968090885588,21.232071419020883,9.896901350284054,9.562195344519807,6.680895978127694,27.221374580411464,18.156446757506558,15.002901956079825,117.85851854029607,16.501281519656743,29.438521721484562,83.0382195204902,148.41450476459818,17.92718496970309,7.6946266747658,130.0308562328683,23.480271803120388,18.28217343450416,15.335149101195327,99.29248274899794,35.90254600078623,7.194994355681047,76.00206607526371,14.602071781110965,11.944238640258789,0.0,9.612163592104991,16.985829681312623,20.958777313115206,138.07244839788234,15.643971335870447,19.342128858499848,12.723041246727291,16.164103940101143,58.38556961872598,24.496902363025185,138.59532101718344,21.270393152897668,11.0275227624673,15.603063336025627,108.83350928410198,24.38396541609677,36.87369750834495,12.742650032185963,18.110905232717812,14.714079169483,15.915322528909769,19.188396118827143,24.327114041685718,22.27735356578637,14.773718201182135,89.15041884528046,21.351187914386742,26.03831197734098,15.756505498909519,13.121945467089859,198.17507352562484,13.419402491336314,46.79125305944564,25.51285782037769,102.65254383555151,18.20768239499631,13.373377184118567,18.617761266764603,27.77405472332947,16.01070046699772,27.085607636263887,76.66516264751414,82.02879290937,12.921294954642235,167.33837548992176
STAT5Ag3,14.946592843976191,124.84837646519082,8.99694399539311,106.0508287002342,9.9071022024753,63.19715140485795,12.41748245407797,141.16416965153684,74.2261310010432,5.17624779318686,4.819209961058846,9.160236299870235,10.615113261648503,70.50690616787153,9.28666985859013,6.568352318209691,6.459796715070411,10.918989098959287,16.006741792819753,7.699769150297357,7.735686663833121,117.84666144280027,8.96502179547167,19.174115112185802,80.68771066110065,148.20001411821107,9.764162070889029,5.391659925414444,125.15407275696873,19.471109056941486,12.391160822991992,8.642519077786915,78.09993387235403,24.43592598435623,4.885746223114381,56.15478533612793,6.704900614147277,9.732233856508515,9.612163592104991,0.0,10.629388368509694,25.35904143204533,144.29606456986045,5.114209907633551,11.07546340561305,8.040933381640116,9.365268717411027,50.23459572998689,12.855974797682507,138.47795808988445,12.598057776039639,10.225849355464788,11.695060770040413,101.56519194872322,11.152747582401105,29.103541344450832,8.752250122376722,7.5150259557290155,10.476788004935088,10.507603470180413,14.058861227767352,12.286865570400948,13.74588099097474,10.749904622257986,71.75400195445769,10.448053680695978,13.010222558388193,5.97250642304499,16.22884096135232,198.62171677706482,8.639192825584189,32.396547876934164,20.75541076690712,89.76513852685923,8.581492821647885,10.940930971983164,13.801797218397382,18.634416112545296,7.838898095571778,24.001526525069494,75.90038638245312,61.49204607812305,13.384629473392408,168.6978180630535
CMTM6g2,12.073991938297127,126.6101029764506,6.151951055389475,106.97560294055313,10.020859583870504,65.03027872435592,15.737364384490377,142.35820527346988,83.87804971260755,15.604606135869801,12.441029066972874,9.110325942347117,11.072257391902099,82.80964583217644,8.92436892588114,11.051278810980762,17.597624227431993,16.071449073596455,21.488994341520083,17.142417119149513,12.0319710326836,112.93425403289666,9.045030320597448,20.064107505867867,83.86133224370809,149.69330997245055,12.866815950857813,12.73699780406929,127.72809099672645,22.43696254774659,8.287206844605862,10.523607909001953,90.36860101246458,28.190186027297727,9.709023452165923,63.55317895615758,11.313957881706074,7.130880293384621,16.985829681312623,10.629388368509694,0.0,26.892022285005794,143.405653932985,16.070819272325878,10.349658352899269,14.036983762983368,9.48820140179862,57.11536102915039,19.792368158272666,137.08040536519349,16.096204079032816,10.959505463652704,20.985785782466223,112.40788286697074,13.654302865302668,17.71740370037105,13.06570228341161,18.203229060382796,9.86352579306697,8.13796547714179,26.998462377652686,21.826323465053804,14.012612281231156,22.38386127501076,81.0808197790098,11.65240793025231,18.634149244532807,13.204209966235965,12.87561346068793,204.0083025852204,13.310228812398066,38.45482400990272,25.76866384719102,104.64793879993374,13.981340751025414,21.062859840265958,15.830221733878147,23.688385170799847,10.41521439066122,27.081805966109414,63.13956510437072,68.80141589665573,25.26896561219411,164.15443146044043
STAT2g1,28.460759316760857,110.3147059442341,21.165261321571734,102.40799934226544,28.310747279658926,55.445396259380914,43.94248818114704,124.96668092118466,69.58849077970916,30.70867457759448,24.962369078644826,27.368537345145967,20.06177032054933,106.7933970570752,27.626994897670613,23.626505241622283,19.179839797361126,20.628227487813263,42.88916710714312,35.02394285777558,28.460201638260685,101.41438277213928,21.628379626414983,45.923598198741956,82.19914257048299,110.55807743152423,28.12657852682645,22.576106459269567,112.01921253763572,10.647580682370915,19.874769215379445,30.560764565328952,101.45294893142784,60.816978411061825,16.3942109506346,78.20706533895265,33.213808306524186,23.333967552909428,20.958777313115206,25.35904143204533,26.892022285005794,0.0,120.37874302902821,30.785471903255598,29.574805112904926,28.971250846233318,23.138066642289857,71.43900474804661,42.96942276861506,116.73998380886633,40.79839680546024,25.792675531790735,36.39192366470655,92.77676735031048,31.68704267947828,48.56793271231987,26.569952186968692,34.783226352489294,30.370628072659827,25.843975550288178,38.76404101005227,39.65753763250359,37.086947145201066,40.50952668710505,117.50327265489057,30.57687255070266,48.73488144602152,33.573518645571994,19.001573117886437,147.4850968898213,23.382456304920424,48.114046202414045,14.760818086182894,108.06409951619702,30.675173185839128,38.18373243515953,27.60777080286863,41.941941176949456,29.628617969578045,13.9938711097073,97.56448457653408,84.00944768427604,22.436941704800688,124.16042308484327
JAK2g4,167.5472576079872,13.647196842662993,132.20825822019174,15.437943520575288,157.81041743392598,24.174985010305818,166.51775376783314,18.494530900521227,25.12771322794771,157.1568919140118,137.89358574798763,149.66626670919828,133.73676201845836,141.59006594675583,142.75944983499443,153.69976947846584,130.23318704660852,117.13673025480642,142.16753420631318,151.99376767489815,152.85112159463353,19.922829733114384,146.99569364061114,193.16890296472434,26.405793905537053,35.47491120571442,143.2174040622245,128.95265961388475,23.851180563817877,127.18405672485204,126.14010104221524,148.49139068458436,196.41921191352276,152.05835656547885,131.27517969971984,174.66543598292725,143.44743280460494,144.70106029914206,138.07244839788234,144.29606456986045,143.405653932985,120.37874302902821,0.0,158.35292623250336,150.51426373874727,139.8684887239678,149.9175996038628,114.14469060355702,168.7383069104,7.93092103615777,176.38414794931123,141.60161670334702,169.63111196098083,26.991610961431775,134.08496340015336,185.37979718006756,152.01587461428807,167.13277153244604,164.16116811351986,146.8403908664552,191.21020276453538,177.82606763824265,153.16285101778612,169.852029309545,295.73321464150985,164.76096214102574,182.86136634576826,160.44839824798066,134.99149846398507,42.02741585726153,147.79272173900074,159.64085307231863,162.30577004507802,47.889660734900474,131.9829196364621,162.4704997068187,160.5492799890538,160.82556617246513,138.52881846938863,142.8413503862319,235.47011336459428,208.76278965072203,127.09406947517584,27.104223865826498
CD86g2,19.562304195906165,135.116810288048,14.633168812673603,116.75782831564078,15.95014846627737,70.96393395617031,16.056193186813402,149.46920377275194,83.86875648072015,6.485766514961028,6.681426508947254,11.922834829985788,15.407843739078942,83.62353982292683,12.654909075705007,11.600586136532172,10.584733752657769,16.638887709970902,21.793075621241485,7.7172418610901445,12.138190362277612,129.87191854264205,9.122570707224611,25.314427797501253,89.35213272138628,154.84279761853406,10.050259893611099,9.345683767305786,131.53621685407728,24.435899231290307,17.759946321736095,13.851813412114268,79.30891736778119,31.460881429551648,8.973800413426147,58.030327298883606,11.385327916324798,16.358077302622007,15.643971335870447,5.114209907633551,16.070819272325878,30.785471903255598,158.35292623250336,0.0,15.52480316624866,8.601771449841806,9.255595206580267,59.61801023003977,12.917731400462287,149.61977501446813,19.32925125662291,17.69319363223252,17.06263811466073,105.87245685691721,12.593165436871914,31.49887949377677,14.300745456829134,12.69073274786416,13.996126231385404,17.814313699506215,15.991226405944474,14.02986805205353,20.174357780178525,14.203268701527179,82.12812136270827,16.995003741182472,16.587807431012607,7.712390376930443,25.17486917134306,207.94953113621682,9.497610270438827,33.34782953650944,26.608086917032438,91.60155331837717,10.529462723446215,14.404383116699137,15.442307478457622,18.727756797331097,8.953184155031863,30.434213539299492,81.1280149457387,64.29725964343692,14.059451321393453,178.2104853415765
MARCH8g1,11.265308770787072,134.14318405242412,8.883419100089355,112.76966642495685,9.766520659931558,71.35398258702563,15.599297440603124,153.95344768601743,89.33029288472548,11.160011315409662,12.679476235051055,10.022213017088092,12.132021384249555,96.08317375923966,14.16222662924767,10.61917242082481,17.164188076888507,17.58363860746428,29.472877910493224,16.095155044229358,16.356941248530546,122.10744407781326,12.519832309824864,25.30686043485028,90.72107870552807,166.55846491654214,8.400400424676917,15.125764884949064,139.1005761671441,26.347965134778036,9.158993546801952,10.69703021623556,109.86946450844405,35.949052672207785,10.467119249344279,76.11062444113153,16.18813604459487,7.619825190103114,19.34212885849982,11.075463405613021,10.34965835289924,29.574805112904897,150.51426373874725,15.524803166248631,0.0,12.407926492221549,5.696810404738443,68.91085913959424,24.950198952702948,145.00301261499308,18.11904345154997,17.687708109195768,16.75605857283105,119.61470394753431,13.673759678920447,25.28596441990871,10.044684527280282,14.06862746382373,13.6350677932721,12.268943774128985,17.69024834296019,20.195752695409766,25.308898806129292,23.98297341942836,94.67693720876801,15.55326481615785,23.146951361549355,15.767312073253066,16.831667334049058,220.72267506945744,14.576903558582927,49.99310899116355,29.24035910189562,111.92434670853206,16.941408493096873,25.99056951360913,8.866812880413676,28.729025760308303,8.938212833588096,37.64489490742446,86.13964597281242,86.52640344727624,20.891783390550387,178.14551276632088
STAT3g3,24.147428835086544,122.97098068908105,15.596079555111771,103.56074964774314,15.986338893319783,64.00249730059471,20.26008220043269,143.3362828782354,73.36184912634758,12.952826991568656,9.660184385726325,9.56598597409095,19.10730328125453,76.78184240289636,12.846827754439119,14.189254011764206,10.74116131092444,11.795206283792595,26.37787015611491,10.99877780780514,14.405298021627232,120.4971931437783,14.970945599076003,34.47641131864742,85.43607059259335,150.91118754407154,10.401897392202955,9.56984973376683,127.51347259791407,25.90079126407977,14.586682434701743,15.5976914001684,79.6730301684899,28.863246656299793,10.191879044142013,56.01567051987661,14.457372975507838,16.182140612706462,12.723041246727291,8.040933381640116,14.036983762983368,28.971250846233318,139.8684887239678,8.601771449841806,12.407926492221577,0.0,11.940295620015718,54.56755802674883,19.659846930557364,135.1454511324801,24.151080062843278,19.944158437583155,22.362179760279673,105.93184877700918,12.44630215615706,30.259916232007868,18.178324278232708,18.83313094453399,15.79670856457733,20.07834776528506,24.083618142061596,21.512166186355728,21.564385066403077,19.78308567890224,97.40479048630897,19.99177232801395,23.739536029832777,9.555703137216199,19.89798905515903,204.0845641746012,14.091977698681887,30.345428424462966,29.357255499665882,90.8710535471522,12.648445775997061,19.166014086315442,19.195549903895426,31.5649639915747,10.460912933881048,36.74717740943993,80.9180356259335,67.44564023414853,9.472382984292892,172.15095359005767
CAV1g2,11.32884378992162,130.55075978956103,9.347208604827927,112.73356670364592,10.524186560164765,66.77904649995509,14.06206341075557,145.71340218713243,84.92103260527006,9.584666847638857,10.969304312605573,9.69086392009649,9.093976989404496,92.87665088468555,13.411392389559637,9.368356640413708,12.386439259318081,16.664469440191738,23.289487679443937,14.848829978434651,15.790831858852812,121.67647290969012,7.770803451043548,24.03311456118564,86.92632467513619,154.0114991880352,7.130010011359332,13.780884453418537,129.82525830973884,21.774873145271613,8.624970962259795,10.631710128287523,106.4505977984565,35.189959636384174,7.389262222509444,75.41743664723413,15.368633609243489,8.022674865258978,16.164103940101143,9.365268717411027,9.48820140179862,23.138066642289857,149.9175996038628,9.255595206580267,5.696810404738471,11.940295620015718,0.0,63.18354238843193,19.457206689543227,143.15080219201224,18.6928858714694,15.532851427484388,17.50124100930043,110.29189354273007,14.620531541465823,26.59620269449863,8.902922179765028,14.191862494875863,10.900524410740672,10.921200022408868,16.736722494474634,19.08231040399295,23.490116454545216,20.808430192966284,90.74729903547251,16.68655269695472,20.267671640203673,12.661227502335066,14.892085894446552,203.63264573161672,8.71937405511602,46.42756578923036,24.815643712702865,105.3798554919922,14.117227903356252,22.672691032372825,8.425018425463463,20.658557118965177,8.283859641820925,27.44590943437288,86.78522675309205,80.87916498096013,16.805074162460016,169.10859472432725
IRF1g3,72.20577327033328,91.19780819363382,57.244031643576136,86.50227559674676,61.895181062583674,62.22855502039761,61.08929847940374,103.90426125592069,57.96909128456815,59.382143791585236,43.59727228979449,53.300776456287,59.77859541775382,10.429883474017913,49.55464699540124,54.384717400037346,51.37068483996319,57.64272022462245,23.479569905217033,49.35694713929428,54.20157735404797,89.2879752696378,57.80608724170105,72.1103461059455,64.80892281695674,104.97678998373704,50.433602842124344,50.98581471385364,90.15887484091337,62.46021587178558,60.73521322469634,58.33244536222668,106.85700276088994,23.394736739297684,54.44814842974881,94.52591782054407,47.93012170306082,63.1299258758408,58.38556961872598,50.23459572998689,57.11536102915039,71.43900474804661,114.14469060355702,59.61801023003977,68.91085913959427,54.56755802674883,63.18354238843193,0.0,49.28965697140478,108.46881054645735,63.46241891227555,58.1016965704934,65.2471536294999,84.8714967034955,46.914131456926725,71.79387693193286,62.78146218059379,62.43606271302309,56.414860544507235,58.593079233023104,70.06110965787087,63.0696317156976,52.2561465653838,56.22021157199407,116.69380321556287,57.227769275424976,60.831183648045794,51.43974650730763,67.79481038500137,151.07160573528267,56.74294191285367,69.88015507508084,68.56607267210438,73.89716884114301,44.573807623720825,62.76607383791952,68.18550155060137,56.05910728439454,56.553435653777115,62.4035118046167,109.56146637751107,100.11448526731948,58.67937306435135,127.82694651338898
