,control,IFNGR2g1,ATF2g1,IFNGR1g3,CD86g1,IFNGR2g2,POU2F2g1,JAK2g2,IFNGR1g2,TNFRSF14g1,MARCH8g4,CMTM6g3,TNFRSF14g3,IRF1g4,ETV7g2,CAV1g3,CD86g4,IRF7g1,IRF1g1,MARCH8g2,NFKBIAg1,IFNGR1g1,ATF2g4,NFKBIAg2,IFNGR1g4,STAT1g3,ETV7g1,CD86g3,JAK2g1,STAT2g2,PDCD1LG2g3,TNFRSF14g2,SMAD4g2,IRF1g2,CMTM6g1,SMAD4g1,ATF2g2,CAV1g1,UBE2L6g1,STAT5Ag3,CMTM6g2,STAT2g1,JAK2g4,CD86g2,MARCH8g1,STAT3g3,CAV1g2,IRF1g3,NFKBIAg3,JAK2g3,IRF7g2,STAT5Ag4,STAT5Ag2,IFNGR2g3,MARCH8g3,BRD4g4,PDCD1LG2g1,UBE2L6g2,STAT3g1,PDCD1LG2g4,ETV7g4,CAV1g4,CUL3g1,POU2F2g3,CUL3g2,ETV7g3,STAT5Ag1,UBE2L6g4,POU2F2g2,STAT1g2,BRD4g3,SMAD4g4,STAT2g3,IFNGR2g4,IRF7g3,ATF2g3,PDCD1LG2g2,STAT3g4,STAT3g2,STAT2g4,BRD4g1,SMAD4g3,IRF7g4,STAT1g1
CD86g3,0.1022601034082934,0.09322971357095818,0.10975018095848446,0.08827595179633611,0.09425927747823312,0.08849431339888693,0.09224572600868328,0.08462655143787473,0.07563824592183388,0.07843458261287513,0.08357107204508638,0.10929663536911578,0.08049011301138177,0.10189175789830628,0.0970093120473923,0.06531409261205695,0.10193219335529549,0.0852591641143165,0.07797291554285454,0.09215738216005,0.08319916544957005,0.08949445495779622,0.11676702693376051,0.0979093048233218,0.09009817060772221,0.08941122387021305,0.10777681381932964,0.0,0.08615453463051828,0.10100149017836142,0.1043366713775867,0.09388069898922535,0.09780342594770904,0.09674827095525651,0.09297756196725487,0.11749139845941245,0.09731381572144636,0.1006789756948055,0.08750785130415599,0.10215170765239803,0.0889933536042264,0.10505247956813041,0.0724847328395044,0.1260864236342691,0.08851882084267965,0.10378928688473474,0.10147513455052033,0.08712732959603328,0.08299844790093966,0.0932876623688265,0.092148267676533,0.09048223943660497,0.0917829544851588,0.09042074665732266,0.09071085237877631,0.08960543537260188,0.09392574744727414,0.08489481290547062,0.08011187086029257,0.08712515301175708,0.08984854916984986,0.0970889118678166,0.0978967855124623,0.08411180353164767,0.05684818348306041,0.09617028571481076,0.08654256755746732,0.10190567101288343,0.09050400272697667,0.07889903738629035,0.07628904885396848,0.09206852180532767,0.11149568920188473,0.0867988406289354,0.09471191762422568,0.09347712298794023,0.10102216529710556,0.0951625025979092,0.10170040241526106,0.0739600449621487,0.10408925153990696,0.11563603830816702,0.10409707367154525,0.07707840505273322
JAK2g1,0.07410883005916727,0.05666303973830587,0.08712666007543293,0.057050482602605465,0.08771448377879851,0.060363871496255536,0.07192956756168034,0.04948459648653655,0.05977178194719519,0.07474914541990792,0.08167280068486651,0.0870308690530508,0.07545091441414647,0.07841873277840343,0.07402352853734159,0.06477591390629125,0.08803977059207257,0.08635709217529743,0.07557000368176753,0.09881651333788907,0.09882139927809956,0.05559021519814891,0.0816140942749107,0.06533528814275634,0.06373661811585683,0.052595428731434954,0.08876819256465356,0.08615453463051828,0.0,0.10196114073782532,0.08246042344721383,0.08867101363832675,0.059221206759295465,0.08405483538934265,0.09522019730285373,0.06636978696238363,0.08212487779923988,0.07228166146963387,0.08387470625448391,0.0893920455301899,0.08170549068704892,0.07432920414583889,0.044730953977841235,0.08668157457141933,0.08243079182819756,0.09494687977086778,0.08252311037510854,0.08049785792459782,0.07292153205062138,0.0494876795604726,0.05967284113370558,0.08011793067574777,0.06598903406729831,0.05655221711443682,0.08602357028824974,0.06480906333110131,0.07214569040255851,0.06587308735994285,0.07591151944122354,0.0695213693715428,0.07514255854639239,0.07233968348564813,0.07849224120810207,0.09065548564809608,0.04283060846934384,0.08108040031843035,0.05996836345317241,0.08131621777728103,0.0873631484544977,0.036096272125833814,0.09359884033267357,0.0793010730459375,0.08595177117173407,0.060193431130231054,0.1030446378376979,0.07596924745120577,0.07767414010847765,0.08690628724744304,0.08145386163720453,0.07885490368162565,0.05942554376401718,0.07546560983193937,0.07091566416823925,0.04751504640136901
STAT2g2,0.10699339945044475,0.0691164161226941,0.10670823403460379,0.09002421081675685,0.10215579783393436,0.09165634837165856,0.09555850353244613,0.0733434973165873,0.08604903818419253,0.08217363789153151,0.09619845247157348,0.10443614089452546,0.07389813939074157,0.08804566515862723,0.08864137459089781,0.08151639050911808,0.09447897966842084,0.09223355761952241,0.07174762700523556,0.10928584162373106,0.08161000505928151,0.09341323474484639,0.0981099054851952,0.08864646488207864,0.08992384257923235,0.08336564070966755,0.1050111767891934,0.10100149017836142,0.10196114073782532,0.0,0.07785709606528413,0.09092140190633713,0.09037209146379047,0.11139259339365856,0.08325922347458886,0.10388032025871452,0.10094273656800623,0.10670294496090013,0.07533422351900693,0.0985557967676698,0.10929802031011249,0.09900979409562569,0.06674570030671292,0.10094138830911027,0.09147453723797556,0.08116912734171104,0.11397960749014352,0.08678969102650405,0.0756538097175929,0.08776482688658824,0.08351105031079073,0.08731644824677409,0.0833025766996441,0.0804785812741204,0.09872306948647734,0.09650920470910146,0.09870316241046462,0.09274568733107752,0.0868254095162291,0.0804944202255101,0.10789490232079135,0.0877061289069417,0.10217978175042683,0.07801516585330018,0.07439112326928497,0.07711309933773236,0.08155712683767845,0.09317301427177231,0.08796676047427568,0.06937818969064241,0.08323312957149058,0.1046859121664975,0.11229126350997654,0.09344005764255152,0.10820976185429021,0.0950041196402866,0.1052584405542691,0.1072498687388167,0.09704171899646566,0.08879954936532447,0.0909185337415578,0.10504657326509981,0.09208980337603902,0.07972998354575997
PDCD1LG2g3,0.10338670252755264,0.08206848672454976,0.08624158141040693,0.09218952185127384,0.11439988265304978,0.08729479572397332,0.09048562713678657,0.06695222108480622,0.0727471408645199,0.09175830165814344,0.0930053980741663,0.10028653940635127,0.09831712915684777,0.08551261735626753,0.10819056484591608,0.09411277538692783,0.08201571582994689,0.06479203879395193,0.09781039024150101,0.11128202486084623,0.1131590884917529,0.08637386548751315,0.08710676899089267,0.08968255960940891,0.07965111018693423,0.0764181372538405,0.11989308155914659,0.1043366713775867,0.08246042344721383,0.07785709606528413,0.0,0.08008277880169876,0.09581776393993714,0.0883101414018391,0.08370966211075287,0.08308029641373633,0.07849721027189563,0.0878847558578796,0.0927490101112757,0.0843027087983681,0.10469293174332886,0.09414861788915715,0.0809791020005035,0.08813873202106491,0.07856390775292603,0.10500016142271187,0.0989388838812386,0.10577835396211643,0.09763717178898515,0.08062899637647243,0.10062193556489955,0.08480545924659058,0.08928709092394334,0.08728055315006453,0.08820511832862678,0.09328954909093123,0.08604481993203694,0.09464372159855851,0.07664285590340895,0.0795185925980923,0.07311328602118071,0.09251134459555868,0.08020444737911123,0.08255012379674735,0.06364125074345404,0.1037678368627314,0.08303580909575942,0.09228188521113542,0.0865377348504088,0.06360559412495768,0.09000014124255057,0.09558356346514513,0.10574407380553039,0.0886589549069848,0.0997329771351322,0.09764668730591071,0.09137571065422416,0.09781500489755364,0.1007283184868837,0.07353105564868546,0.09411478578229601,0.10868661807686808,0.08860855928647621,0.08277873302757285
TNFRSF14g2,0.09615460503265758,0.06974318634099452,0.1128051066060084,0.08014862351764915,0.09137498391678091,0.07351168211996538,0.10234546105809816,0.06480892312275555,0.0719333847006445,0.07058289545107713,0.07684930744831092,0.10419992913834375,0.08279752867698237,0.0847510848183499,0.09388522849091074,0.07933425375751392,0.09181052294415976,0.0722976240222709,0.08291888736997877,0.09114003384254836,0.09190841565165563,0.08604142873786604,0.09341649913603686,0.1036484442084431,0.07252012787876096,0.07334431159974625,0.08520542165612564,0.09388069898922535,0.08867101363832675,0.09092140190633713,0.08008277880169876,0.0,0.07670983447851931,0.09568037090933242,0.09738508498958118,0.08755684352985829,0.06997716087734458,0.09168730679783196,0.06447175713660544,0.07728607508278974,0.0859531083666932,0.09163859020876426,0.05804056328530153,0.09172253453630297,0.08904555115568873,0.08913784697402323,0.0910483503059424,0.07295983747995906,0.08498795560949042,0.07156648546264441,0.08067558749696774,0.08006848141209781,0.06104955915720981,0.06370198080595987,0.09378075503506775,0.09818243800134019,0.08813918211880772,0.07695517110093406,0.09253659448260888,0.09760848752078957,0.08627729222832788,0.08934210606692165,0.08128180966852662,0.08045663538113526,0.0814047198377095,0.09132489950185065,0.09486353739111049,0.092430632928558,0.08535117431934289,0.05582560918379633,0.08964113519645778,0.09232897689468296,0.1088915819135454,0.07059039431038541,0.09469596082233189,0.07815002189518253,0.08860656404541503,0.08575338313876259,0.09081326005406391,0.08119093154921536,0.08175538410107432,0.08446583508846779,0.07299406463224604,0.0819214626927384
SMAD4g2,0.07925313954877927,0.049278964221127555,0.08942958850176506,0.061122817792659816,0.08040752080083914,0.07605551799882891,0.06745638291640511,0.05683189225840695,0.0702293968132272,0.07747860174296561,0.07726036181332802,0.0955707959133204,0.08899360282988711,0.08658213424539779,0.08156156160259695,0.07242322798943043,0.07946702760798711,0.08970074984547946,0.06997609726908373,0.0849724156731275,0.07787757272811172,0.05926985436481407,0.07951518706738736,0.06232246896787684,0.06877535685093557,0.058373940103590864,0.08553318113801159,0.09780342594770904,0.059221206759295465,0.09037209146379047,0.09581776393993714,0.07670983447851931,0.0,0.0904994446429141,0.08470768026168626,0.060488192623592014,0.08174730542710107,0.07750335710874529,0.08582101487577347,0.08343508985328321,0.08232266576022525,0.0981755134057232,0.050304420317357955,0.07830351416624891,0.07795586435441662,0.09063596713412027,0.08256606334294096,0.09723979272116252,0.06850696271523438,0.049947765743082094,0.06307197636998374,0.07740068157255223,0.07369625456412035,0.06608871550866677,0.08105481604467793,0.07234683693445358,0.07334082815838255,0.06677119192946557,0.07236191106703785,0.08042007019945156,0.07181790707613135,0.06573382126262374,0.06890142372556379,0.0777033815109824,0.04708626890495607,0.07968072670142215,0.06243106472420122,0.08763559288094404,0.07958371255075754,0.05391772665829052,0.08394536142512032,0.07098761752845514,0.09693985213241957,0.07661764314976441,0.09979710540453765,0.08476688895578008,0.07937069111454434,0.08583998206466674,0.0806216930975475,0.07810719128347249,0.056370493352412426,0.07644337546955694,0.10243271922599054,0.04466678564681064
IRF1g2,0.10776774710064366,0.08776852428020676,0.10640791931020764,0.09569488529571578,0.12194367375773178,0.0987581926822923,0.1150000494740657,0.06387074819722802,0.08978374707078188,0.09612863317969211,0.10273574805377537,0.11492945422536215,0.10418828696446306,0.09649718116960117,0.11414897693107416,0.08610511403876478,0.10433377848561683,0.09229074716259739,0.08972522189015564,0.1096693059408889,0.09631616455767678,0.09656761666646932,0.12867795675599022,0.09490534526075418,0.09240865911624635,0.08606199048452334,0.11080405077055404,0.09674827095525651,0.08405483538934265,0.11139259339365856,0.0883101414018391,0.09568037090933242,0.0904994446429141,0.0,0.10738067129441861,0.10610697980320412,0.0979951335252034,0.12004561304458194,0.08793700017445058,0.10490290403096636,0.09964296047545612,0.09648203119970838,0.06787450595760011,0.11202449373686788,0.11972669832220237,0.10556745639326873,0.11266661745106425,0.09921276691269973,0.08722352117442642,0.07773726681589076,0.07255874526724461,0.11099476663878345,0.08127984510603023,0.085151227772635,0.1141747211663588,0.10183716753412324,0.11077665929538398,0.11187676666220485,0.0951335762630639,0.08885937893251131,0.09514367188170875,0.1092585159613185,0.10187183391250744,0.08869560637081356,0.06255655093546839,0.07915098404063166,0.09148917146321559,0.11921378381488246,0.09703508284521098,0.059982721793438144,0.10708870301860518,0.10797615025969,0.10950909907412423,0.09578385020437831,0.12728719047332326,0.09585138609938824,0.11966322176412686,0.11836940404857922,0.11242285810901995,0.09631332013139268,0.09802001454037612,0.0976256043967319,0.08548777817146459,0.08462818207610813
CMTM6g1,0.09273435135770877,0.0939150723072225,0.09018366491092651,0.1088034861461199,0.0899060427268142,0.08359184400506131,0.10420873744757753,0.07934567445628524,0.08196912552924204,0.0889411985645685,0.08576945816295135,0.10338861216586884,0.08820827865783555,0.10563514537646398,0.11491016942519132,0.0892069847571289,0.09534581718067563,0.08969964116071133,0.095547392753682,0.10118317002724114,0.10329172788342517,0.0903481374983819,0.08766695736972054,0.09010075804976761,0.07898964143125656,0.08397367673719762,0.09187006031557177,0.09297756196725487,0.09522019730285373,0.08325922347458886,0.08370966211075287,0.09738508498958118,0.08470768026168626,0.10738067129441861,0.0,0.10393270879611027,0.09044469897317817,0.08977839503444666,0.08948174144370227,0.09269645063636564,0.08289641085849593,0.07998873367265831,0.07527103162290341,0.09587842292763733,0.10310659979004069,0.09528147715458386,0.10934743939528865,0.09384215918314673,0.0931416776674876,0.08415892343057452,0.08455891212813438,0.09638802077586242,0.07634792968143891,0.08298591754305631,0.08740778817962831,0.09123521677105897,0.07922459202482897,0.08550700936955934,0.0944135785616125,0.10758062533309325,0.09482233568626157,0.08491794295860729,0.09052907797290473,0.078369762901527,0.06450524343078956,0.10861795819733991,0.08388367653767165,0.10814928572456355,0.07708232759558409,0.07264592352192968,0.09432284118214543,0.10648108635884858,0.11293186747754436,0.08043583080075781,0.1102117907270306,0.08735835751730484,0.10879222573025546,0.1216739543900243,0.10634142906034218,0.08254854257282865,0.09089407509958196,0.0940962299911706,0.08233352341392036,0.08813018376700817
SMAD4g1,0.09427174221379982,0.0648814393320656,0.11071209122363805,0.06879422970650353,0.10958521829618866,0.06895895251502425,0.10570755115811097,0.06024313352244169,0.08435000817415722,0.09089277628054769,0.10080256309896764,0.10943157731280213,0.09121066022931348,0.10765366904559678,0.0882927723859005,0.0795835889846596,0.09483016326154925,0.09198264055831865,0.0806494364384766,0.1059862058772204,0.09286325321226066,0.07119822978345336,0.11252658597786948,0.0777827143824466,0.0700276743634686,0.05497184047065087,0.11155076177565254,0.11749139845941245,0.06636978696238363,0.10388032025871452,0.08308029641373633,0.08755684352985829,0.060488192623592014,0.10610697980320412,0.10393270879611027,0.0,0.10401336465404637,0.09633277563177522,0.08384620606846344,0.10529507580061032,0.08505600847632856,0.10598760331688444,0.05713608515522264,0.0950226481763862,0.09474776657319214,0.09772237174309902,0.10897925960079004,0.09584061473193878,0.08622393741527115,0.05471790509956385,0.0682642493127034,0.09694134391679293,0.08301838253294742,0.06540501419177444,0.11232699784685357,0.08441411170298409,0.09736152724237365,0.08408154776331817,0.08430928366722912,0.08780569872902139,0.0930072443163449,0.09756848955225528,0.10600127462259595,0.08374088827667238,0.05636320605852079,0.09636213878107534,0.07007683499503908,0.10015486543413557,0.09607784121172658,0.04758624656195588,0.08763322632312426,0.09515684374164164,0.10228380709483602,0.07201291456952282,0.11792550479137107,0.09766117168477731,0.09791728910306255,0.10688720613098167,0.10523921853163806,0.09202106041171673,0.06949360325222811,0.08609834175041324,0.07415211429238229,0.05468854999267706
ATF2g2,0.1030010657794964,0.08987435597532731,0.09941805363263571,0.09577933715241427,0.08771962881134082,0.08644814074770177,0.09409559238484735,0.07796382551676673,0.0716989833788129,0.076519794076342,0.08172102135038621,0.09822176690735573,0.08976750901456473,0.10064706551008623,0.07421545452698625,0.07688447771206432,0.07451438024365278,0.08404827585721174,0.0769944738078497,0.1033117513369704,0.0978756336974351,0.09445873812371587,0.08412001916620768,0.08905397915882338,0.07008300373765841,0.07654795179497885,0.08900880432825764,0.09731381572144636,0.08212487779923988,0.10094273656800623,0.07849721027189563,0.06997716087734458,0.08174730542710107,0.0979951335252034,0.09044469897317817,0.10401336465404637,0.0,0.10551546233674261,0.10612316457982976,0.10058484864478826,0.08920038183879145,0.08712825360450657,0.0735970899150823,0.07479632198362358,0.09038837616853782,0.10089700678611344,0.10070885240367972,0.08911739115963169,0.07906821122053206,0.07853160294893213,0.07337485335238779,0.09403870082404724,0.08147993194359363,0.06997807427485075,0.09258806644342822,0.11648074306812894,0.09525417183078942,0.1025267357794178,0.08665737042001198,0.0764915048739986,0.08955360923441433,0.10474543506624202,0.0835351063724743,0.08884421026635272,0.07218247067512723,0.10608960794829761,0.09197317163839873,0.08318813924816884,0.0840707769485854,0.0646180366100122,0.08993194943624727,0.07882605833955222,0.09951844791948825,0.0874787112403006,0.08941937857637597,0.09452008067951191,0.09516868851665025,0.11599932252255948,0.08039345466179566,0.10305989483832051,0.09307560126668786,0.08935245613754232,0.08618205629675471,0.07535519311054995
CAV1g1,0.12041592209266143,0.08013795497729193,0.11236770586906764,0.086613762293833,0.11409153902433045,0.07215507621190002,0.1089700292870083,0.06811134693605292,0.07305465397996556,0.08017196724255586,0.0950164597258951,0.11486803619051295,0.10651041796809728,0.10597836406255834,0.11679916203575902,0.09060002427178225,0.08944384715291986,0.07765781685322518,0.0951562795431636,0.10734319814403118,0.09557282827361345,0.08840931768944323,0.11859150314773702,0.10405784170989818,0.0777426541583788,0.07611902362132046,0.11479135085693776,0.1006789756948055,0.07228166146963387,0.10670294496090013,0.0878847558578796,0.09168730679783196,0.07750335710874529,0.12004561304458194,0.08977839503444666,0.09633277563177522,0.10551546233674261,0.0,0.07615215901257691,0.10173133555549037,0.09137937822683075,0.07180755458227628,0.07233435508995475,0.10633018207334244,0.12222623308731262,0.08120244782511858,0.11688662066703363,0.10728253319952424,0.09502532832725638,0.07781473650193108,0.07665300943362793,0.10747110470450842,0.09065998447108788,0.07213611279007852,0.10658081297188081,0.11610416829190454,0.1098457171002785,0.11516276316125999,0.1003024483763335,0.0961672909105673,0.10191801079202423,0.12462748532805483,0.09474237020034677,0.09172836474755242,0.0732151915191331,0.08735101426245141,0.09152239194457922,0.08830761409659545,0.08048617000502462,0.05677043794090799,0.09089327238378753,0.09677872768819831,0.10004993626745173,0.08611339294044204,0.08202671835878189,0.09737746262581262,0.12133644177079597,0.1237301873077197,0.12241562222739542,0.09539945776517644,0.1087248311490165,0.09749175760114069,0.08657369044462383,0.072334428580231
UBE2L6g1,0.0894704929780689,0.07165393766523848,0.10292700792769151,0.06912322455513202,0.09416516738383728,0.07303474092103485,0.07324765445220194,0.06746589529077819,0.07758375182075133,0.08199486784019061,0.06496863675558864,0.08495668313662276,0.0898356326692195,0.09583384311567003,0.07585650153365286,0.06590831412821083,0.0767363901366092,0.0736804062990521,0.08417639043205384,0.08096198139130853,0.10151029816815157,0.07346102108912747,0.1020037367694979,0.08417576976382572,0.09753949839428858,0.08043842953962162,0.08873065590708709,0.08750785130415599,0.08387470625448391,0.07533422351900693,0.0927490101112757,0.06447175713660544,0.08582101487577347,0.08793700017445058,0.08948174144370227,0.08384620606846344,0.10612316457982976,0.07615215901257691,0.0,0.09664220827368464,0.10081127297300913,0.08548674346409096,0.07118561045761623,0.08780060381621091,0.08463769049712994,0.09555943281631463,0.0831206596640623,0.10598725217018631,0.07213971637659033,0.07127153059814567,0.06651987521719369,0.08048731289328184,0.08298154832047994,0.082749211720664,0.09258436367822404,0.09413254305699757,0.08464354334573913,0.0744502240781094,0.08161108155956848,0.082948305998305,0.07528828526903288,0.08364960293409138,0.08794021694560103,0.081553308920795,0.06555524822302915,0.09169760794657293,0.07536067149132841,0.08642438620535234,0.07522876453134109,0.07117854843971555,0.07529194796251465,0.08661170874775143,0.09838116523542223,0.07936890903013699,0.09156220737201136,0.1048950123931974,0.08191521566716439,0.0873288687014597,0.08536388522478955,0.09243920931035574,0.09564231160581062,0.10337482544701956,0.08750809365929381,0.0654088087302033
STAT5Ag3,0.10998723038934956,0.08034920052618233,0.09912200111090802,0.09779865379558654,0.09927004713344939,0.09556396394698832,0.08619658073624455,0.08893548400984833,0.08828706406449677,0.08114918588152696,0.080218646268974,0.1137054052651775,0.08886094714193365,0.10404725644379549,0.10092832033965365,0.07797372050951432,0.0871534501777186,0.08954856867370321,0.08712728484243393,0.10848838232665599,0.09573255828194853,0.08307591728952249,0.09614456368899055,0.08660812489826342,0.08739747367475975,0.07607460466087294,0.10643786856875218,0.10215170765239803,0.0893920455301899,0.0985557967676698,0.0843027087983681,0.07728607508278974,0.08343508985328321,0.10490290403096636,0.09269645063636564,0.10529507580061032,0.10058484864478826,0.10173133555549037,0.09664220827368464,0.0,0.08404825644951429,0.11056045127716062,0.085639785080946,0.09972366324491251,0.10424979200355436,0.10250608707121955,0.1057632527965646,0.07610320565960504,0.07827853557706697,0.07729813605194316,0.08252620074051296,0.0782746935272063,0.08057239041753415,0.0867132101487906,0.10804096152149904,0.10417622862768969,0.0875608432210925,0.09346797556447907,0.07991903401186964,0.081303459714994,0.09233413409704137,0.10533712693605081,0.11754282224991595,0.07809471071789639,0.07592004269148128,0.09157186294736559,0.07911233866434189,0.10045238451003329,0.10462113505461278,0.07421614811884945,0.08389246934624943,0.0967692148982604,0.09543874606084791,0.09266277850126582,0.1049164354698154,0.10359814727903871,0.08939624386223455,0.11786274321787678,0.08243552077621477,0.09607697469194776,0.09273175532668626,0.10478213026902908,0.06575682957356364,0.0750799606847438
CMTM6g2,0.11328979641491457,0.07905484051553925,0.10644182531479987,0.07546124221102461,0.1049075288949441,0.06975645509969636,0.08911591579263506,0.06522533956566456,0.0691143140589627,0.09906940706785598,0.0940950221953119,0.11050191139258464,0.09281569067861649,0.0861373675034981,0.1010017062182051,0.07711045132583037,0.07967514737397852,0.07358861578508001,0.08357318194880202,0.10707334304186023,0.11539528722207593,0.09286359657661186,0.09561759035422422,0.08124936604992022,0.09161985222359258,0.07020240134608068,0.09720081092909387,0.0889933536042264,0.08170549068704892,0.10929802031011249,0.10469293174332886,0.0859531083666932,0.08232266576022525,0.09964296047545612,0.08289641085849593,0.08505600847632856,0.08920038183879145,0.09137937822683075,0.10081127297300913,0.08404825644951429,0.0,0.0934862953296164,0.07106286021657915,0.10284084861535725,0.09005218193129554,0.09684085317242622,0.10364629960509486,0.09011464527463789,0.080795910904495,0.07417629361989893,0.09189174626126966,0.09315475986758891,0.08872290023503937,0.07252282052078063,0.081229763022796,0.11311550423388204,0.09762318498121214,0.09121756819355092,0.10846744928961417,0.08164730040203877,0.10154998758761305,0.10438250293419582,0.10815378172399359,0.10905471418150764,0.07548906866772284,0.09995893066701049,0.08158766897080959,0.1008148455655368,0.10428822055255024,0.06362246544182473,0.10055966792192969,0.10350390877576307,0.08607329663458929,0.09216628636225586,0.09753918955765332,0.07701842124412589,0.10224497678355739,0.10420803874508175,0.0908443469593969,0.10315982269847843,0.10117693715401922,0.10922226658285646,0.07455721277249296,0.07782118184952416
STAT2g1,0.10237846679499481,0.08301986877059964,0.08939108313053806,0.08228319730865201,0.10080641826863178,0.0846647421446146,0.07760694518103099,0.07273799918958165,0.08620085303250088,0.07255963211924764,0.080045140833394,0.10632580722950177,0.08218915518824199,0.07527470665111123,0.09314072260281164,0.08320143591342632,0.08759461699065205,0.09070946692570181,0.07164746506944085,0.108415607769239,0.09578067542716298,0.0787284779217606,0.07569358210779686,0.06611135961201464,0.08148521701502509,0.0815107804645099,0.10772510861714929,0.10505247956813041,0.07432920414583889,0.09900979409562569,0.09414861788915715,0.09163859020876426,0.0981755134057232,0.09648203119970838,0.07998873367265831,0.10598760331688444,0.08712825360450657,0.07180755458227628,0.08548674346409096,0.11056045127716062,0.0934862953296164,0.0,0.07622811885429857,0.10333312152167375,0.09134919617967929,0.10398835195842392,0.09069002563577844,0.08175385463701161,0.07392249305893095,0.07336299647105625,0.0763725328349501,0.08232561424192078,0.0809562461238707,0.08120857505416187,0.10490155672750484,0.09355853165008843,0.0969880128172185,0.08368011985881366,0.07988339998279521,0.09726110421408796,0.10297806445429515,0.08886339974053382,0.08590696400996616,0.08274073917234408,0.07266953483801253,0.07042876600593032,0.06955326864897231,0.09063837516842983,0.10300184812390098,0.06468028376136972,0.08494474733375539,0.09566146811312493,0.09868013272391317,0.08651465972271186,0.10700670913090345,0.09046738570757214,0.09977818263691508,0.11492317536471076,0.09487839106044382,0.07955792395215402,0.10141977072975897,0.09110477926470582,0.08075997232866465,0.07295809857954554
JAK2g4,0.05735253010184428,0.04261409768670187,0.0682010981277677,0.04764862586908877,0.06728726239320756,0.059458484289713696,0.05705923578476965,0.04340780104727622,0.05617759248574904,0.061272654805125865,0.0650622910349192,0.06895960702663072,0.07597845350895016,0.07736198279436456,0.0670818292771266,0.06210667258651228,0.06778804373384283,0.07845205347054957,0.06536797959077878,0.07393699737315379,0.0672617804337789,0.04226340620553834,0.07107671079062956,0.05307780769556871,0.052812896499414765,0.04544674332541518,0.07507129565782487,0.0724847328395044,0.044730953977841235,0.06674570030671292,0.0809791020005035,0.05804056328530153,0.050304420317357955,0.06787450595760011,0.07527103162290341,0.05713608515522264,0.0735970899150823,0.07233435508995475,0.07118561045761623,0.085639785080946,0.07106286021657915,0.07622811885429857,0.0,0.07662914093783942,0.06929962354149169,0.07806804060231437,0.07100864730888751,0.08249045936343226,0.06450708214010074,0.043253500328550465,0.05389651662499353,0.0682929496489465,0.060464889039203475,0.05310975425990232,0.0628707030032857,0.05636543061595298,0.06426655384552166,0.07089987690284083,0.06636668675328519,0.06747322132294584,0.06148667817574247,0.05634314910449748,0.06832933010522602,0.056732621925070545,0.0394992937051226,0.06033713496168787,0.06136674448733649,0.0754670877015747,0.07319737965000239,0.037487516658891315,0.07029482681516484,0.06297525962995645,0.06299518669322197,0.05680180845093285,0.08041144659547678,0.07268083457803479,0.06875272472368246,0.06654894350263833,0.0780950238119777,0.0742928031510137,0.04978448366813059,0.06720436127303427,0.07854052176913576,0.03556339750484777
CD86g2,0.09230882406910763,0.07689532798540082,0.10554763398100077,0.09595485991654393,0.10631620355201529,0.09564421527854527,0.08512099658980218,0.07955612989437837,0.07691240856906281,0.07855955980532348,0.09653354338750794,0.11211283372860814,0.09323824231995638,0.10342725521319782,0.11943183614668824,0.07925903270815864,0.10459047900077242,0.0936123929340211,0.09253422094085431,0.11378076687732432,0.09878102782117455,0.09668198216275137,0.11473812001476807,0.07941925267372721,0.08676201107707847,0.0834624335374645,0.10506711039129801,0.1260864236342691,0.08668157457141933,0.10094138830911027,0.08813873202106491,0.09172253453630297,0.07830351416624891,0.11202449373686788,0.09587842292763733,0.0950226481763862,0.07479632198362358,0.10633018207334244,0.08780060381621091,0.09972366324491251,0.10284084861535725,0.10333312152167375,0.07662914093783942,0.0,0.11125973785244957,0.11359611241087281,0.11291381370240806,0.07550263352235913,0.09806606732284674,0.08394077836159308,0.0809830872761533,0.09824902711600002,0.09093754450209297,0.0934042786456664,0.09642337759562783,0.09694725841486378,0.09339035586050719,0.09939847200216959,0.09086228238329097,0.10354500134276913,0.09119770253272924,0.10855289018169142,0.09328046958928209,0.08962453175846753,0.06607209323027774,0.08401970622847796,0.08613637877323216,0.11005787572575843,0.09434052141278874,0.07090037421050746,0.0987413166188776,0.10477677446787666,0.08422939743117194,0.09722502674151685,0.11065466000570097,0.09047142115117006,0.09896021347516065,0.08089932047142502,0.12071848209876851,0.08774112697668039,0.08284165710030775,0.10451806115172027,0.08232383131841288,0.07123407701207005
