perturbation,63(mod)_pBA580,Gal4-4(mod)_pBA582,IER3IP1_pDS002,SEC61B_pDS033,ASCC3_pDS052,DNAJC19_pDS026,HSPA9_pDS088,HSPA5_pDS017,YIPF5_pDS186,SAMM50_pDS156,TARS_pDS405,XRN1_pDS411,GBF1_pDS043,TIMM23_pDS284,DAD1_pDS499,SEC61A1_pDS032,AMIGO3_pDS434,SRPRB_pDS404,SRP68_pDS403,UFM1_pDS040,TELO2_pDS496,FECH_pDS494,MRPL39_pDS498,IARS2_pDS091,SCYL1_pDS160,DARS_pDS495,IDH3A_pDS393,DERL2_pDS042,SEC63_pDS218,TTI2_pDS408,SYVN1_pDS442,SEC61G_pDS440,SPCS3_pDS402,OST4_pDS353,ATP5B_pDS055,SLMO2_pDS433,FARSB_pDS390,TMED10_pDS036,PSMD4_pDS488,EIF2B4_pDS491,SLC35B1_pDS046,EIF2B2_pDS463,ASCC3_pDS051,DDRGK1_pDS041,GMPPB_pDS391,SLC39A7_pDS219,SRPR_pDS482,TIMM44_pDS430,SPCS2_pDS401,UFL1_pDS410,PDIA6_pDS029,IER3IP1_pDS110,YIPF5_pDS226,MRGBP_pDS124,SCYL1_pDS159,P4HB_pDS397,MANF_pDS027,PTDSS1_pDS478,TTI1_pDS407,DNAJC19_pDS074,MARS_pDS394,SRP72_pDS505,MTHFD1_pDS395,EIF2S1_pDS386,DHDDS_pDS383,NEDD8_pDS396,TMED2_pDS175,GNPNAT1_pDS506,CARS_pDS460,STT3A_pDS011,HYOU1_pDS089,ARHGAP22_pDS458,SEC61B_pDS162,CHERP_pDS024,SARS_pDS467,TMEM167A_pDS038,KCTD16_pDS096,SEC61A1_pDS031,SOCS1_pDS479,AARS_pDS381,SEL1L_pDS373,IARS2_pDS090,EIF2B3_pDS508,HSD17B12_pDS087,DDOST_pDS382,CCND3_pDS006,QARS_pDS510,HARS_pDS466,ATF4_pBA608,HSPA5_pDS371,COPZ1_pDS462,CAD_pDS468,PPWD1_pDS398,COPB1_pDS065,GBF1_pDS044,EIF2AK3_pBA572,*
IDH3A_pDS393,8.972298014955726,9.25096677623361,16.247884673644535,9.994870431268396,26.428463307828878,82.00059658897024,138.26289307619825,77.53092619283191,12.066981942160652,30.286702199781786,26.768107095952246,15.784154588411837,8.322715701428592,16.031598899215993,10.62934917662679,55.46053229645514,5.872781119023216,19.145647803764575,20.214895461817633,6.916514605967706,15.211015259958799,21.15312345491006,14.053097931709772,97.92054895408691,11.145684714895197,20.553251626964965,0.0,5.842764279761411,10.95116078564888,10.363593928430447,9.751703614286157,15.628968227226494,12.670168544348712,8.068416565211265,16.32850300420131,71.74206763350432,36.70165025694621,10.692749131175418,65.15604575766432,41.59881683748094,9.060080459459613,57.118633185910255,19.04862961834101,8.554737232285191,6.48508261064481,9.797241871899303,10.265027761900427,84.62043312361916,8.7077249880399,7.75389348726182,7.841108318898534,20.60071834548927,14.599340423272764,13.234808569754023,13.243281440495565,10.467998517946597,10.720151079344987,7.902680116756898,32.08418388752557,33.750161475849296,46.2360560167819,10.844855637422882,21.68888007387295,191.07036430556698,49.805126615539024,42.88214529695034,8.426021341762237,7.9243519946785455,177.22332187771954,10.750486291523089,8.466870849728139,8.12957781849832,10.099898686570185,28.962812484479656,79.1197664602899,12.513344429367152,8.299305143605835,44.75832524292798,9.840008845868482,101.95322856715248,13.832201727789936,83.77165528672305,117.01183190281452,17.24767727370164,12.261829024210954,23.078828135772994,97.72473584366142,78.69049307906081,17.9155372772845,112.06907400932968,52.58709766505851,44.97273265033766,33.47973005998705,22.194375545018545,46.20991556514426,20.333594789639363,11.77500434267256
DERL2_pDS042,14.213453287684189,12.074097795679222,15.443759311268991,15.635744571176247,25.49587246041156,79.15226759859664,133.36297361489974,70.32373537822949,13.503360466330008,27.59611767996924,25.10987614789707,18.96749761325063,5.9352398794201235,18.872507707701487,9.256117870800068,53.70681687698186,6.884156436062881,23.722685199196576,20.6640375959536,9.737961933191713,12.832289608777785,19.106068141653026,16.277511038933767,95.70563275164616,11.840775341762651,21.620061810006888,5.842764279761411,0.0,13.691331519758535,10.299032773913297,15.9379229951237,16.32490588577508,12.747517145452548,9.877255006162585,17.693664174127605,71.1703463409589,37.91843797892318,9.996761959540066,65.5596952764848,39.55465788682616,12.703498811740559,58.248624157830875,22.891315630792803,12.795426022047337,9.029008664986492,8.961426910434625,13.401583866266009,80.12826787470075,8.53707587576406,12.048262849303939,8.38559409914376,15.828479591483074,17.160643013933935,19.444590277464954,17.402488843581267,12.549236740509713,15.16377195056782,11.051633380060565,29.757059943581112,32.68442764095997,52.25545674302265,17.368884685786895,24.603541780676096,183.60076442278748,49.55202863353813,33.62077602240231,10.127883389834096,10.725400165391079,170.71817658338168,11.56993004179418,13.37370657994046,10.747501280002552,13.24305916441395,26.362480927179007,72.04241103978154,13.069643752499957,11.913147665509854,44.14081002849855,9.625027680096508,103.6317237847122,15.504884299611092,81.7013683736169,111.91538183967131,13.923426678426495,13.437278195379463,25.493491008497756,92.33985717206642,82.56859661511524,20.65895568699102,101.16146583518619,40.15688491524784,47.085704849391846,22.423097288554118,17.028862836176415,39.350076539048956,14.346775696411072,10.032463014247071
SEC63_pDS218,5.8319304385231305,3.832680205131851,23.905182662478126,7.965617384637824,30.014304059835837,86.73091860244236,151.88422687416747,83.85769440283141,12.935982654841467,31.57395884104804,33.55217673249132,13.179024982402979,5.9052512860830575,11.880555639314622,18.16870693684038,70.47995277797656,8.217761783857213,21.81883859751082,26.081058100171646,3.972696180735255,17.624344542388826,16.109384889959045,13.270352806168262,109.81469406074868,14.614099004575962,33.84660190624774,10.95116078564888,13.691331519758535,0.0,10.486089579811022,7.775592805284532,16.93979926607085,13.175622701597035,7.2702607926702,20.03591476190502,74.99380175026184,47.92589573769288,12.467110170269137,75.54424260323813,46.16543686405166,5.502918097596734,60.65633292793393,19.537945127251533,4.850185326740672,6.2490641207664055,11.625157436594577,8.680089903651634,91.18026546363674,5.754568048276269,5.70715220795492,7.824315676911965,21.892731580263444,11.228972972611729,9.26004715752606,15.127881411894435,8.150359438931417,5.986682580778165,6.1735808506097385,37.12980358084616,33.846180836767104,53.50560623076558,11.730956835297263,37.92963956974336,201.64037139583237,67.40411914308689,44.422861906405274,6.360955191457492,7.16025421049585,194.00365552470257,7.054145213647985,10.50819991622734,16.46441463907098,5.215340581883851,32.04325345679857,91.85427573100407,10.166319621301653,9.062268916634565,56.87266751245954,11.47182167714655,120.29612120535731,14.89391336837599,92.6837627748817,129.48926461972164,19.193273652375467,17.98099449906954,30.501433171639746,114.4334835046578,99.00830320035882,24.108332315094856,118.73524041530075,59.83104993050077,59.27422989257559,41.45303716961405,29.504094797161315,61.9186818045205,24.2094624219487,19.219520152876896
TTI2_pDS408,11.797119380619733,6.639611511711536,19.3851139533634,9.209391841188022,25.38572019238228,77.8417613394995,135.88674602476885,77.25131248218423,15.18276112324611,36.29546624060322,28.5291141532783,17.12003723532854,7.757332098781347,17.664644106764513,8.635380382925064,55.83921387773452,7.34133796235588,20.861996890259405,18.89504638696343,10.09935331210903,5.400626532270252,24.765810087785212,19.77408002098909,95.95700228115544,14.688307712308443,22.17712649408344,10.363593928430447,10.299032773913297,10.486089579811022,0.0,12.027681853289124,14.42270804458721,9.078424748680703,5.008625930599067,24.210377051236577,69.49472228849243,37.30034965077081,7.997159799881217,52.72549336435054,42.58272162944479,6.457851533180076,59.67138296013249,19.79214040615946,8.949457827235847,8.555422926652,8.868262345436307,12.247917187308644,85.23918733066586,5.9967593208323535,11.470879125153658,5.23740870216389,25.292690172592444,20.09715089925959,12.639165927737707,13.494403473718364,9.810709816123904,10.295692369291004,5.937182923743933,21.686546796186093,36.51189406466591,46.33038668235062,15.87003747398657,29.000669949156162,183.09259016589334,53.568262966469774,45.22286898716706,5.093565286699658,7.78139131585678,167.87830838855024,6.788061472895123,7.857208516380439,11.107188673217735,10.917012873731323,28.172584543398045,74.86887973207214,13.087840884277966,7.244165662049738,47.54359575859624,9.406588621328865,101.10552619676537,10.594325877015677,85.68665227460659,115.72430805451194,17.00531992157792,12.500836991902844,19.215906003862614,95.01230819487512,79.20156594948577,12.324593912223833,113.98335066533525,47.22650725395346,49.088519797723706,29.60644361712778,20.469840975406527,45.21530070222923,20.21918782299963,9.203124314545533
SYVN1_pDS442,4.72761048035764,7.103204618602774,26.65710747152076,6.683655900829763,31.28786618603587,102.32982562496917,162.42170727042978,80.80174222880262,13.603098930906498,41.21672300276501,37.921261953761814,13.71304488111835,11.611700540785591,17.887959889697214,20.25706754762186,82.46434741680054,9.981456385847423,23.192765931771305,30.615798588333433,6.764145192619964,23.601834442769018,23.981112451550842,18.4064615506652,118.46875318632036,17.524338028922102,35.181390499844014,9.751703614286157,15.9379229951237,7.775592805284532,12.027681853289124,0.0,22.770777775604415,17.445721548172912,9.74201967676467,26.494127760254855,85.12381340586839,55.35026058390838,15.93915756665362,81.11235321296348,55.65011372219291,8.179740260114016,70.96846774927559,17.312529866061652,7.208642403155892,4.950529156885551,14.801391750633798,10.794646514822517,104.19175566771676,9.064048142577406,6.5983170542247365,8.393643085325152,27.359802104577966,14.700284252541422,8.33990408979713,17.869937804059163,9.783726722594025,9.34565238621974,6.388386383207859,45.03619225601642,42.783207199909356,56.14386541216038,11.85348114343816,36.757927838451394,218.24387772996354,69.42292849909356,56.3302170887053,8.351603890936929,7.453140357738619,212.74376288849547,9.121589893068972,8.58700778785601,18.34585856627757,6.6887233341495005,38.83149661195958,106.31691088421064,13.765906990340767,10.723825396691751,65.00367725099562,11.379621732507331,128.93622223074968,11.28916222465375,102.11187715869306,141.03554078606547,26.966434854219017,22.77995825705642,31.571089211933497,122.71564131738373,105.3044720866163,25.895513011450532,118.19283103971938,69.48747370534696,56.822166572343974,47.43414163646588,32.64100419441735,63.2291553275322,24.919079751251928,22.812518311916392
SEC61G_pDS440,21.01727051612133,16.21682598259133,16.905354499381872,13.102328375942875,27.232906558128576,75.76502605995407,116.21809510491843,64.83696025320208,17.455898700604422,38.020299976248936,29.987426287666835,25.684915628965683,11.646062528307311,26.052415589241008,10.172508920833508,27.56920822581037,10.81784334359594,14.749227529893119,11.32029907078092,18.78033673876874,18.0817678533287,30.843701036407737,26.308685751201097,87.97367382765853,16.929250538091708,28.810015419528696,15.628968227226494,16.32490588577508,16.93979926607085,14.42270804458721,22.770777775604415,0.0,11.364718633483847,11.771196154067383,30.524288866699578,68.70936524226167,39.85658684229037,16.70115984151144,60.302480420163334,43.922560758516425,13.012139468193169,62.035011361635384,29.014252362030504,15.050332306018987,15.379247776619735,11.310516963353848,12.911830970252339,80.97576851904759,17.379853775044126,18.149252006883472,12.762413736919484,23.990769593181824,24.092175535964003,22.819307222991995,16.230478440826033,20.743454972908722,19.34750112847729,16.03691859541229,29.700361272831344,42.83821692141257,49.48951506401448,17.498806292907943,34.74703750003067,164.62884494971254,39.64366985980146,62.18827017628513,14.043368171526936,16.830699115041966,153.66557604733785,14.910577644145917,15.401376803506082,19.215176831356814,14.7824902711898,27.78871882130923,66.86622193524965,16.133493174934046,11.27645380786052,20.099115559334052,12.535660857524732,96.45975364713306,15.089136673912776,78.82472306282637,103.98550863431655,23.911030896142734,8.904634636080687,26.554358380935696,82.479960972594,65.27925376672542,14.730976719115915,94.88099156704786,46.022781589790526,66.17620492214758,27.970863291818546,22.942776758848368,34.46545396583926,22.181343868084383,10.189135857541771
SPCS3_pDS402,21.587784582252624,11.500501242537155,13.84737819519546,12.445886172954886,28.1935405033245,59.52646504535036,110.95378327067178,51.184982022697994,13.069673609467571,28.54665259660024,23.37408636606915,23.09106977671192,10.336588623289458,16.688196871580573,12.562764427595738,43.862897321800915,11.493495662141072,28.500419901337807,20.986326722262817,12.777048963781198,14.95714311075534,23.133654779207774,21.470087052763972,78.29576441851421,10.888540479136225,22.550372315346152,12.670168544348712,12.747517145452548,13.175622701597035,9.078424748680703,17.445721548172912,11.364718633483847,0.0,10.52610839028901,22.218631188591814,51.90751697262115,31.942520594740984,11.176665239988125,74.19311882762659,31.171821110680725,11.13565482024498,47.0496787256651,28.129962660768285,12.454043535012744,14.454002073776934,5.498308801582766,17.653451417322316,66.59008884520014,9.801817423016871,15.209871935753966,10.159894542725453,14.754032182161723,10.731131775997,22.39096613757863,11.176859717512997,17.177762505940365,17.689121204240678,15.726238158552377,31.85144059433992,27.369375102325336,45.52773367571865,21.77855769533528,35.248142689469944,149.28423610033374,34.064756745268454,45.00135042335279,10.205803555775049,16.322213137547465,138.81137677851407,11.150995394437018,16.982838275191114,18.16573272684309,11.87281263805582,32.77322724829324,59.849618320684954,6.183864261944137,8.868586222043604,36.77947530692978,10.908976777486231,82.47242557645987,12.125510898400876,67.11752578796785,91.44359996165014,14.274029904068016,11.053111609690006,36.85159940154415,75.18617295622036,69.62480829944687,20.175197824353347,77.28792494727335,35.89159653080148,73.15814591092266,32.5109814262637,12.585364610285978,30.90589058877069,19.61074476550246,13.7263689336379
OST4_pDS353,7.279739567829665,4.480007502917914,21.548909030601834,6.399973755499246,25.3552252184507,81.68606717481907,135.8109213159919,75.73749123800991,13.275337206964082,33.62926023507441,30.225256161670274,15.170051318265394,7.4914682220956195,17.05758482881828,8.952036641542293,56.8792222098667,5.395419003486467,16.50276070867173,18.557887201859614,7.449265965611289,10.215132240540214,21.458446243591027,16.731047413645427,98.62827482718899,13.903294823566767,25.637965189317526,8.068416565211265,9.877255006162585,7.2702607926702,5.008625930599067,9.74201967676467,11.771196154067383,10.52610839028901,0.0,21.2029477175075,70.14516449203887,41.56186690306092,9.732322516113868,54.221866526274084,44.80525868874713,5.625099972259989,62.11176262062585,17.524167816378707,5.606027591385214,5.922146307447576,8.548260938500988,8.003927857027236,89.30486695704906,5.447605618483323,6.903190331011331,5.38957368350728,26.259502765575036,18.64744839478726,8.902632250645382,14.779923520906493,6.061728014436994,8.914078626392069,5.530245538154304,25.648365987240794,37.56819948226837,45.6934180816456,9.797920660908602,27.55039066381724,186.33025403784058,57.83628060596743,49.284963518249214,4.825603113857511,6.202754710366975,175.63456219240373,5.492937811043618,6.555046870461666,13.031092049598357,8.736668261401803,27.152654252675177,81.89904308808687,12.22073331337566,6.648778577338248,47.38310366046326,9.019247670188122,106.56788518162313,9.097308287158882,85.65425305718875,120.53306799057037,17.515136956146733,11.683619946561095,20.684893490248413,100.57612124102502,84.36712107773809,14.559740927015156,111.27182444979502,53.64525190156962,51.36018903797961,31.450321049291205,25.58500394407949,48.92397705050786,19.446590051183875,10.905232487243694
ATP5B_pDS055,25.48976630630355,22.070537534169887,36.15683962023451,25.95111435979004,40.597255102611285,49.00117759042351,107.64412260991165,84.7121239708076,31.267079563167528,6.828648467143893,12.698600922750302,30.842804746381063,19.04848983076505,7.985808925372595,30.214127299909563,59.79484201419848,18.787748787272903,35.283893322720246,37.69548021183962,16.309084868826886,32.07839992556933,13.282346957123906,6.550522343633304,70.52825017309178,29.09168331156377,18.834783607556318,16.32850300420131,17.693664174127605,20.03591476190502,24.210377051236577,26.494127760254855,30.524288866699578,22.218631188591814,21.2029477175075,0.0,39.435812246406186,20.586012041808203,23.103975330420297,95.38152331515667,20.34281010128555,24.72228698264925,27.504336390294384,29.891445939745267,22.846913160266723,20.886760763461126,21.919793463596704,21.842901915920066,49.3916372319305,19.425909619487754,21.52413452648696,22.521569233501168,28.09360236777303,25.563692704285785,28.152306455414532,32.83712804106406,23.43688172556321,24.55851825748192,24.500527633731878,48.54774922501514,12.867628669318691,43.59188289759288,28.84121212028606,29.539124544732317,149.16610183218185,65.14753091481944,46.23615167878518,22.47179330653671,23.76383220919763,139.36530068855436,27.129800419569904,25.053791333309505,26.147115728763936,23.72765646228251,33.75020994151262,56.949260567089254,22.676649581325222,27.048770659428072,48.18654401861863,24.306244694526498,75.15433136868725,35.91285612589223,51.73257054773143,79.91688388831096,19.30824277453138,31.649910581410097,50.87321417892747,74.40998648738466,69.61816366299698,37.51758965014915,105.77865581104831,44.18762727894128,75.41636119436151,42.354069916410936,33.24449630161428,50.98838322056176,22.962541690085487,29.414172160320902
SLMO2_pDS433,93.68629755476883,75.65739806680568,73.81054113538636,77.50868515566941,95.1485981188527,10.716361203898941,31.453835121388977,69.92523571677651,80.36827121687207,23.769448155334942,30.583496530885697,82.48688106232032,70.48887501141502,44.0179206104695,75.56627087768612,62.18369256044073,67.20774593134053,88.18158825488723,80.90349054504003,74.71241245153766,78.30211665520704,57.36995783211552,56.03572911277567,15.404204870342141,66.23197318312765,42.32076232953506,71.74206763350429,71.17034634095893,74.99380175026187,69.49472228849243,85.12381340586836,68.70936524226164,51.90751697262115,70.14516449203887,39.435812246406186,0.0,19.073190464431462,69.20008569834846,136.86511806735513,20.004573755755985,78.58937869716453,17.261838306127146,91.60061130587593,79.20377267994502,75.89180972109568,62.07815359337914,73.77945086660986,12.731885785747863,75.09520585382649,80.24078981529948,74.9934328171226,58.376971942267375,69.90325687015257,86.61744500435867,72.57328559794553,80.06042751968914,86.28501028233853,85.24283639968291,89.07664970362106,21.465438022709293,43.85571943455781,90.36116641747373,69.21874671431334,49.79627838998553,60.62974967668731,97.94350383319824,73.12022988929169,86.50978290788277,50.46552497159948,81.11493423411656,84.98614011657497,76.68397077724427,78.72873121338091,76.5979353994806,26.41468160406575,64.01865564165695,72.44379343254883,54.35021754250968,68.00518630409857,24.833929631639364,83.25257557316644,7.876836116925148,19.340734459533195,53.37487434283898,71.5126468363473,107.09062130941703,24.681720837110845,43.7927288877068,82.85177404546056,71.91962744235855,41.60803644172415,147.0739426741133,69.1575511276913,57.318063047379525,43.928051556303956,52.19343358972952,69.33988034758494
FARSB_pDS390,57.11027860559969,45.79517415501243,42.54303320394047,48.29822372809565,52.857235343112194,18.975018443984283,62.30876528980107,74.25944393972847,50.92997926551092,17.180974671129974,11.288681545985753,48.89709399736583,38.216264334569985,21.675028857997546,39.82334297678423,40.23832052056582,38.121886166281456,50.67590585429747,43.76541329365861,44.41410512230627,43.77478960203126,33.88567702715213,30.727261235664912,28.89853686188664,42.44120134031016,13.268930147430495,36.70165025694621,37.91843797892318,47.92589573769288,37.30034965077081,55.35026058390838,39.85658684229037,31.942520594740984,41.56186690306092,20.586012041808203,19.073190464431462,0.0,36.359596499010905,102.71053939896862,10.20685571678652,45.17183447002944,11.156612338780974,52.565551366491945,47.92113412476354,44.58150734265476,34.29886520681549,40.79747530262566,18.858574237636816,43.608011305986736,50.175521603528836,40.477980410544035,37.03545544084807,48.75099617810801,57.08383590461182,44.19104181616936,50.50090859099086,49.98848474594462,49.888929212774,57.131147562305216,14.417063543633873,23.50408585784686,52.708941159902565,40.550068876107616,87.33470069238183,44.2003250397116,68.85266866585835,42.882903617193165,48.82625586495146,73.24851853235168,49.76909792219902,48.470098847607176,39.124439177668194,48.47255986919933,53.27234813631665,20.897434402618217,41.989631938148335,42.13722811251736,33.66495250858566,39.811593021715765,31.10357284256648,53.35204166224611,20.548128004379805,33.35017549320378,34.92589016171911,40.75874672504341,64.40197867161936,28.358337167208703,29.807482118768945,47.595887078519354,92.61933185851333,32.66785596175319,96.26685856341123,45.04367196414887,35.32302774923414,31.533849149510985,33.8265069140119,35.20754730647752
TMED10_pDS036,15.148184695443774,11.444031393853692,19.346960469130153,13.398158771571644,19.22863352469699,73.14861231483007,127.41071131019851,81.68811937785318,20.01148936970918,32.48936373119949,29.07263783502404,18.59164715658818,6.400404938448247,16.922393921536184,10.51894227221851,52.62681926000798,7.653297199998832,21.0780095180061,15.094425761368313,12.18469604847445,7.1828073079085755,20.861727004461727,19.114963732957307,87.08278357155672,18.856224811906912,20.736759664365366,10.692749131175418,9.996761959540066,12.467110170269137,7.997159799881217,15.93915756665362,16.70115984151144,11.176665239988125,9.732322516113868,23.103975330420297,69.20008569834846,36.359596499010905,0.0,69.17638084036201,38.31740800970687,10.188237475057292,56.83416581761432,18.429096894375874,10.935623626047288,11.262225016286834,9.722334547768554,10.705813397471786,76.14188201637427,7.563361513220883,16.554200814169462,7.403777951655428,19.159862335099746,21.639469599266647,21.48587390529255,16.065218097637057,16.473514499880253,11.241155363631123,12.780890015613181,34.93341918726108,32.88580430277443,41.16538698053367,15.004071646895255,30.053054210635793,175.81492368169341,54.517989348514675,47.348094906481464,6.843873862855077,8.649556016830587,158.7026862573378,7.286748633385031,12.495222507494674,12.520095144282863,14.53952902964835,34.21075917209663,68.25655126845044,14.93493459500695,11.044743692925067,45.24054355865516,11.798644625284282,100.43292468500175,14.691759026706535,77.0854157319663,108.07490982099051,20.037075155490044,14.858971527162367,29.066185050213534,89.69042118206147,73.88811481863758,16.925681505031974,115.10993347760518,46.744622153504224,65.65921452833499,30.38313638089059,20.127520671139308,42.28652814680419,16.40513408047667,9.75459038749338
PSMD4_pDS488,68.6827158717025,62.890333259890696,74.66768325022659,71.60585194678944,86.68114362793716,146.20045932425933,183.8522677886894,142.64828105444695,76.30210670963771,106.62060030312063,95.2343718560852,80.46730872099607,70.14743837156303,93.83030816817973,51.599754460202234,86.76953390880112,54.04600578767648,65.56423695074076,66.43730812128831,80.26818526136049,49.08040044537401,106.30194547254263,88.78932766360265,158.45740959739425,66.24676743225254,85.96132797262692,65.15604575766432,65.5596952764848,75.54424260323813,52.72549336435054,81.11235321296348,60.302480420163334,74.19311882762659,54.221866526274084,95.38152331515664,136.86511806735513,102.71053939896865,69.17638084036201,0.0,117.57558982900889,66.60113709129945,142.0444645374415,82.83866574207977,73.67647415236172,69.74655136589917,70.93595918881337,67.92461559982428,164.23720052112634,73.61564305595064,74.79953082875198,66.8503808285042,95.162070689453,96.03371743035905,60.99492147588873,65.10079109936487,63.65823613094676,71.26458598112706,58.34812791096374,39.31955870180141,115.70241234058165,100.96288641527258,67.80005960589293,60.63413215529508,242.1239873391404,101.26488708720132,100.6783822359015,61.2020906418102,70.2622645198563,215.73799119161197,69.25512372304323,62.915022700413346,51.31539771762968,79.905172417904,62.12989151266879,132.6629148667447,87.74458485493687,55.41288771125261,84.3309317784474,65.76512684880464,152.85386956147528,69.08166433939036,157.04621352415234,193.18925146097342,65.15621501508932,53.313079937550555,25.09359716167498,157.41938030094786,122.57947843327423,48.46732622589403,188.65573115210321,107.54538470967839,41.95294512347127,62.463416460840875,83.55395543512637,97.4955556663079,82.96247940472654,48.49238865985862
EIF2B4_pDS491,58.957102993089904,47.349676912250715,45.31498557934148,49.35457522426529,58.52295128766218,17.66147406091102,68.24058401984882,70.67168506830956,50.82452115042764,14.530426190118305,8.711489844134775,55.20149643242388,40.029029605405725,18.011782653728062,43.78675542349055,50.07852708920902,41.153369361213066,55.72949048654405,50.33893310742707,46.200802423804646,49.905148348028405,31.007088592576963,29.676745370792418,34.8874959407226,43.18247994253991,19.100031741902114,41.59881683748094,39.55465788682616,46.16543686405166,42.58272162944479,55.65011372219291,43.922560758516425,31.171821110680725,44.80525868874713,20.34281010128555,20.004573755755985,10.20685571678652,38.31740800970687,117.57558982900889,0.0,47.46989717709977,7.4531657746246935,57.159055144541384,49.50548460171922,46.819955996349336,31.861292410989876,44.50469060894591,16.663721151899438,43.711332011578776,51.94531056418839,41.09059041219777,34.153778296628644,45.264560475050246,59.191252369106536,48.07609242253977,53.65830265355862,54.28992162079592,53.22778442170977,62.25578565220948,6.77389822628561,30.66934174538912,53.37760482027383,48.565927715387176,92.48528531525727,49.829761956662594,65.3003001530167,44.64621091268336,49.38130770332256,74.53535111252125,48.54598629350798,51.19945009156251,46.19584966198639,48.91041779210826,58.95063252350309,22.04299816710258,39.121042881515905,43.965395052949816,42.86330293258041,41.99280763672368,34.160453317663496,55.83285256410849,25.63736166343736,33.00008039907377,32.0946044377624,47.44439883108308,78.77166802329094,31.724173644317318,32.71077643545283,56.4485406938235,87.59463664360516,31.05747563886183,110.68808384017342,49.032329657110864,34.608258381741194,36.126387807461526,32.02905077494029,41.91398346258384
SLC35B1_pDS046,6.578630375988439,4.233584336892051,16.947001990052314,4.111620951677793,24.155657918644124,85.73399521047844,148.06051287087968,77.84818423468636,13.449286329948734,39.26946217415366,29.85024464136066,13.603946981860531,4.953275918673029,15.317240247082566,10.911678085056622,62.08736181139645,7.293955401745706,14.452095380382417,16.50127002868453,4.849879287384397,11.849540050363572,23.20420169291276,18.46652566089304,106.4158824044161,15.39218650248037,26.669835061333913,9.060080459459613,12.703498811740559,5.502918097596734,6.457851533180076,8.179740260114016,13.012139468193169,11.13565482024498,5.625099972259989,24.72228698264925,78.58937869716453,45.17183447002944,10.188237475057292,66.60113709129945,47.46989717709977,0.0,63.89967585420638,17.77020506305226,5.56798405595157,5.862711750014796,9.645742439900602,8.200345826045293,94.06298729848584,5.410496018389864,6.885952521877812,5.706337025535134,26.141682238444588,14.652102590980917,9.849722743296724,10.957543889378087,9.451361087153998,3.766157045787878,4.960895792344559,32.08579741610137,41.09802815752249,48.99769215485915,9.930708830170005,36.92986509384045,195.3087613840196,56.41633169549641,53.647133038018666,6.11384721579978,5.989098721479053,184.24190199179702,6.041474754499205,4.703053388493771,15.12979790949342,5.023112800367244,31.404469788542542,86.1154280639602,11.513705962863412,7.5279213695222325,53.611792576301156,8.213573641528626,113.04525379462649,8.707535659929619,92.85481559873338,125.83054852325893,24.653892885356555,11.532253744585915,22.594544328444982,107.8114763167128,87.73066119802371,12.548166848679756,115.5158195857656,61.49924157078112,55.36642447579905,40.045166546310696,27.53406474875024,56.109449883696016,26.807357544570834,11.954153985118097
EIF2B2_pDS463,73.86119034003829,61.0839477512917,61.7816588759826,67.35685092846882,76.73881128144856,18.22574460714921,72.57318017401863,83.38024141553157,64.57887727106831,20.752520658783936,17.447986415432126,64.04334843791318,56.62342601730876,24.956911608656156,63.90547213599186,65.68488775149666,56.81566210743773,71.45210899340901,70.73718014347926,60.647656748897504,70.43512780142487,38.34358333560468,38.34683333783505,33.28853937377713,58.02558232369773,26.457010213491884,57.118633185910255,58.248624157830875,60.65633292793393,59.67138296013249,70.96846774927559,62.035011361635384,47.0496787256651,62.11176262062585,27.504336390294384,17.261838306127146,11.156612338780974,56.83416581761432,142.04446453744148,7.4531657746246935,63.89967585420638,0.0,71.09673565192446,65.01189325904309,64.05760728348938,50.27392563439406,58.56367016682131,13.655889233323052,60.67322824609869,64.88499826199777,57.88300964251721,47.147216655544696,58.85329372065908,74.05898823448246,63.36548601014485,66.73160088563904,70.22888212546127,69.37891922500236,85.86029991741498,12.048277860482159,34.623852929601924,69.3350762290566,61.54999093812796,87.19448799717003,62.10845222060098,76.56355543968505,59.9587455793486,67.48790816953715,72.95509628441039,68.07619561954192,69.71171090066434,59.89878318506834,64.75250386316944,77.40632129593777,26.307276377306323,55.363172169118826,61.02589371111739,55.659664867853564,57.80836332640567,32.31596795772978,76.90816503505931,21.623195333104434,29.765734596150594,45.7005517375697,63.917947594796715,97.30264644393014,32.60449166944019,39.188567954014644,78.19226987145373,96.98239688490273,42.76899858255226,130.5858502189922,68.36474863923326,50.75179758248254,46.4820854857883,47.662026820699936,59.7587683859598
