perturbation,SMEK1,BCL2L1,ARHGAP20,GRID2,JPH3,TFAM,YAP1,CSMD1,RRAS2,NOP56,ACHE,LTF,CDC5L,DDIT4,P4HB,SERAC1,ATM,SHC1,PICALM,CCR5,DAPL1,control,CCDC85C,CASP3,PPP1R3B,RUNX1T1,FAM171A2,NOS3,PPP2R2B,GDI1,CH25H,PCDHA3,CLRN2,HMGA2,TSEN15,CYCS,PDGFA,BDNF,TP53,PPARGC1A,EFNA5,GIGYF2,LOXHD1,GABRG3,RBMS1,TUSC1,FMNL1,MEF2C,FRMD4A,C6orf203,MEGF10,GSTP1,XIAP,IGF1R,HDAC9,TMSB4X,GSX2,WNT3,FEZF2,ATP5C1,INSR,GBX2,GPR156,TTBK2,HECW1,ACE,SNCB,NUAK1,GLIS3,NQO1,SOX5,CPS1,ATXN7,SPAST,CIC,SLC2A3,CDC42EP3,MEGF6,SETX,NTRK1,HNRNPA2B1,BCL2,NR2F2,SEMA3C,EPC2,KSR2,ADAMTS20,POU4F1,TNS3,EGR2,MAOA,FGD4,NOS1,BMPER,BDH1,PRNP,ARID1B,PRRC2C
MEGF10,0.021692297450213716,-0.3661605534048837,-0.21084478632427286,-0.06946103533248378,-0.4028339414310749,-0.17116619256437365,-0.13022761161962587,-0.4793216852359356,-0.13423260806814824,-0.34562601702891793,-0.10401229740552921,-0.3835169577571161,-0.16130270118777557,-0.11637283612877777,-0.17692233150935235,-0.14335642045437097,-0.22545520145813971,-0.11721074916707745,-0.25884965033496415,-0.28847213209907424,-0.35968840111210904,-0.2989535808562518,-0.2956279452405611,-0.3282224211716195,-0.41741598415155484,-0.3758622609456673,-0.3132996135907118,-0.15077162650121173,-0.39296315721254366,-0.2276159867484315,-0.06389854644401387,-0.2509498259985509,-0.1448115327599359,-0.2843012194784686,-0.2892033582632764,-0.2965502262642427,-0.332244062570629,-0.2532892114010086,-0.2904771373483985,-0.29657661045506784,-0.3177122101691882,-0.30046593157411355,-0.28609332101200036,-0.25875078391190875,-0.34581553154126665,-0.11369511176083086,-0.11324215259339676,-0.22778498154253068,-0.1539619897640424,-0.12189149254921154,1.0,0.43228696090705665,0.5041811660764157,0.2936468190363813,0.135944473038719,0.07892470956779672,0.11124817711021126,0.17222183795289508,0.270255439406475,0.12096804480691514,0.3739769060459335,0.35481336812338227,0.3521362570765019,0.35855470999576844,0.33447927118778475,0.19806822657711914,0.17800151241092413,0.0062647579132905805,0.2196338809607597,-0.0475766319593974,0.0768634863275456,0.015756812700265292,0.13069868460830156,0.1631548284683515,0.08488803270407624,0.02191417103876213,-0.19900567895184582,-0.28009034476550954,0.09205097072947181,-0.25218815249746973,0.3576527595698645,-0.12225894210991803,-0.21334969973121778,0.24532900046059455,-0.033879777685708413,0.13409322617395938,0.06279577712616935,-0.011412559038961715,0.17425132324131115,0.07392421408217445,0.16584805277269749,0.19611480808392084,0.26575638553570413,0.006323629407878087,0.08626566831826661,0.039932640615764625,-0.04544531760604215,-0.15696029519796914
GSTP1,0.16954985196251054,-0.27746131407544905,-0.11014141593791855,-0.09744252968151636,-0.1463727635787415,-0.28016898533155415,-0.21550467384316896,-0.32447860602640205,-0.23143930646062674,-0.27947537763483316,-0.18506771074582057,-0.3424867300846161,-0.28577063194146785,-0.4194453513353161,-0.17103099953501966,-0.23557098937776996,-0.20839595849492715,-0.25314697206769265,-0.25979038751388656,-0.35744109798899437,-0.2561051060419751,-0.19277659973551733,-0.298760148278276,-0.11617959991496896,-0.14154666070555638,-0.1777680614518667,-0.2480465358115574,-0.01963732141816602,-0.2504110145323632,-0.2359240756510028,-0.017195925491807682,-0.26790924287381723,-0.11148981363761694,-0.3037724583468162,-0.1239513012885306,-0.22863186314656833,-0.2076050820246547,-0.34383469074630624,-0.2193901937148423,-0.31080639186315606,-0.3048530014056576,-0.19182055174238008,-0.20756298683998442,-0.2459610812221803,-0.12960470315295516,-0.3236636226812603,-0.1670423151899786,-0.1037518411417674,-0.18658074590753343,-0.21333393619906652,0.43228696090705665,1.0,0.4530138044369876,0.26568767258549747,0.3837185767560376,0.3289394375797677,-0.06296322051843187,0.39429904573139735,0.2223028887531439,0.2540089592089827,0.23884684637114417,0.3096908093580453,0.35360536596369285,0.42322944700808784,0.43078893724672607,-0.08120357176208802,0.14642954401239522,-0.21105975969820362,0.07321197180143743,-0.15318442724744727,-0.042507222193580996,-0.17009780122298163,0.03204568400554508,0.07894535071905895,-0.025110624461826516,0.002057993324363276,-0.11039053093893493,-0.18809634212265075,-0.056583234099806035,-0.25575160975338973,0.36136997609462124,-0.11379174243369679,-0.08779524822704732,0.17272728364219575,-0.07783704638859636,-0.08481062075655048,0.16807872523935863,0.1865106337483321,0.3502481797080466,0.016033055264040377,0.13945176706933324,0.37848754598680273,0.29706694850610216,-0.26201342311005715,0.08899883365332985,-0.21321784986015124,-0.09022109796333663,-0.13808102210364587
XIAP,-0.038699827055517444,-0.2329299724920044,-0.14237335429076747,-0.21152656821093205,-0.23163030893975894,-0.36597770029334414,-0.21774497252490857,-0.22741982451204137,-0.28688155197475357,-0.3192225435431494,-0.22723389186294457,-0.3081295803290412,-0.32127426813711,-0.18615322901734277,-0.3397961095896157,-0.39775613628012235,-0.17068735116909134,-0.26059768620720297,-0.19800633389514355,-0.2725709045420604,-0.22992719102111325,-0.2825770512512587,-0.32094387467117974,-0.4692936144280123,-0.2880532146152344,-0.2754673622698986,-0.3556579695224275,-0.2305042235553763,-0.42173212677501354,-0.3584831074829799,-0.3652758524046479,-0.29800950711635577,-0.31592312209629775,-0.3264205839477696,-0.3547886431393765,-0.2520723784486129,-0.21939850994911084,-0.3040829285936068,-0.34537426084742745,-0.29641602177547177,-0.30799885773598923,-0.19891447266718193,-0.22577154362462282,-0.23795589606888534,-0.22890147276652967,-0.3391238100775882,-0.20289416491343423,-0.24735502193838832,-0.22956447279395362,-0.22502158549304707,0.5041811660764157,0.4530138044369876,1.0,0.37663614451853467,0.33368471536104716,0.36888673973847547,0.1467558845054454,0.23462254028038448,0.2171081775617737,0.2532144845923678,0.43304867086068255,0.4138441635070989,0.3614185430617322,0.5113890789858672,0.40374614583546237,-0.031777360081137004,0.10375103124852267,0.0011201156072589904,0.24420484465868078,-0.011504723774630835,0.08022611760531745,-0.0689146986280695,0.04983171537235855,0.06237452948921356,0.09147631538962887,-0.02891901338313867,-0.08254971242680498,-0.13158833973231832,-0.04039083548613949,-0.14173966870312119,0.22481221324146833,-0.10780304647908469,-0.14689334689572117,-0.030992465043190805,0.013957179530132915,0.020121727540476125,0.18224722957727266,0.20767990441131307,0.3055859558701849,0.08980070945821525,0.09776244621652785,0.17838925943855521,0.09655820910445462,-0.08992944162222218,0.0017400761181868493,-0.14535691993860053,-0.01992087885590464,-0.23795364467841656
IGF1R,-0.1518615012445951,-0.2541800981349127,-0.16222025951291008,-0.16542003158370888,-0.22046168967029814,-0.075250824400748,-0.22511818742211184,-0.07877835122904084,-0.21671186034002016,-0.1481905549290708,-0.34140015416203057,-0.10001433111752175,-0.29200774808125884,-0.11941697722633624,-0.30275726278710874,-0.30084245244359226,-0.15582496961174733,-0.05901166205287457,-0.1703649893575017,-0.23936679158698462,-0.18043692700466565,-0.170494187070543,-0.13060409864462472,-0.23269773889327866,-0.3122940547559419,-0.34330124536168977,-0.2856245852239911,-0.21252666662018174,-0.1854941775269611,-0.22695038001890408,-0.19352849753526763,-0.2387131112608041,-0.33146007608143013,-0.40133637335799904,-0.3265284034574182,-0.34576328608446016,-0.3091158416495192,-0.3437668236796488,-0.14705527224168294,-0.20490564724134752,-0.3802392125311277,-0.2110762923839143,-0.32442671398200945,-0.2934099026353362,-0.35506677316784335,-0.1940005496847728,-0.2660893927196547,-0.12683704003085552,-0.09666748459103852,-0.21391525793548205,0.2936468190363813,0.26568767258549747,0.37663614451853467,1.0,0.34316470461352194,0.12362069829021693,0.07056372063929645,0.28203750921009,0.1519910151778313,0.20127468396453868,0.35509554219521194,0.30326309480313063,0.30358672577670476,0.36439059196995266,0.2758529783678255,0.1283079507578494,0.22182626019072585,-0.05424997848612191,0.17538701628883455,0.10382499596600406,0.14271859489403094,0.016100354697386483,0.09172462870545976,0.06978309195261992,0.050072383149966176,0.013494328286813425,-0.27777170234178705,-0.22786261295121063,-0.12188991109373892,-0.168342125480854,0.23501399470089696,-0.12492809440004911,-0.042070831233752236,-0.012838138323201648,-0.03566265074076243,0.007150858922086417,0.05286894170093503,0.07202555131013645,0.11351016415923912,0.08531803828273508,0.05172900954604202,0.15979072957850135,0.22615899728397393,-0.03181502591699886,0.01473212204499181,0.004446595343340721,0.0229834444425451,-0.12416309985637301
HDAC9,-0.11331478513481326,-0.2722249163230804,-0.10693453595499502,-0.12394521194260416,-0.11214067550116942,-0.10654940007247742,-0.21598745888025048,-0.3020416155323277,-0.1894003751482368,-0.11420254153554679,-0.27647701466039565,-0.3148039510938578,-0.2866282715834318,-0.3081863011458966,-0.20447097069809603,-0.30179837049318975,-0.07490776010079357,-0.08431005278898851,-0.16471844916832556,-0.14726718760646806,-0.14888060219860624,-0.07665713952178436,-0.24427009041375627,-0.2146590168139873,-0.30120533417175754,-0.3021001560694019,-0.2977619365956166,-0.33839145840777074,-0.3453162657112005,-0.11404174831489267,-0.24023651095083373,-0.2748593405765894,-0.2851264911782403,-0.5305324279738658,-0.3019937803827965,-0.26094117278466383,-0.29921791313829493,-0.38847688202343417,-0.16305939619720575,-0.3823985107492021,-0.3906949986012889,-0.17779228102657157,-0.23086434113178722,-0.4279927708753837,-0.36752311454644454,-0.18383668714927356,-0.15403641554341269,-0.1726079780869461,-0.17881014706718484,-0.16670636315088733,0.135944473038719,0.3837185767560376,0.33368471536104716,0.34316470461352194,1.0,0.3540087934996754,0.1881421399879584,0.22093621635872146,0.07959336536211174,0.301290786372589,0.3084217431147232,0.4418094899126779,0.28211760378462136,0.4458838251626132,0.33996039307131865,0.12280846868116632,0.18960037731757823,-0.07674536476061697,0.11384390541487886,-0.0845640030215598,0.13112772626663968,0.0334377158971557,0.016822465488300273,0.02240740524694329,0.0821552723249159,0.137016729551811,-0.15834491237491757,-0.1744909399695975,-0.08591609495792131,-0.1328826675851425,0.15107478536444302,-0.24529243708161766,-0.1556370875249127,0.04411018851338087,-0.010819505931746382,-0.056486102194129265,0.0631144875383395,0.129367955082842,0.23021314829644543,0.0194921310201085,-0.015167235911242239,0.33321907045581434,0.1928862638570453,-0.08337239839309551,0.0015763534049975509,0.05088617735691438,-0.015756572397990755,-0.05577794910410973
TMSB4X,-0.0746154392188005,-0.1532644093239236,-0.1473164127880718,-0.360686950768565,-0.23162643768786742,-0.2316747624531591,-0.33839898541272107,-0.14786177705898,-0.16774859631031394,-0.2089023588936234,-0.1867865483161418,-0.32942665311952546,-0.3301708071535873,-0.1716013096226574,-0.1836433381371972,-0.3067583320579627,-0.27694210609562026,-0.29065640023474776,-0.33182567787714873,-0.22572467498931717,-0.3135515928189907,-0.28374073617006723,-0.2954405173634113,-0.27367798167268986,-0.2529314869962369,-0.35053956380547285,-0.3297004671007918,-0.25772502468840003,-0.5595452247894654,-0.37257381609961604,-0.37669327006342535,-0.26023614510904325,-0.41911467722679674,-0.4593465973828908,-0.31683058815471515,-0.13730606774942444,-0.15611982691602486,-0.5136827335312213,-0.34802842957281105,-0.3032865092747302,-0.24596417084772643,-0.28883506398688574,-0.2353786288964147,-0.04063702389125736,-0.08129427675227782,-0.23762403068606425,-0.24737757913536645,-0.0847208992591756,-0.3188321140265799,-0.060194227084026,0.07892470956779672,0.3289394375797677,0.36888673973847547,0.12362069829021693,0.3540087934996754,1.0,0.2420704306349855,0.39659216158909866,0.28103830958559023,0.3517093384399371,0.3041332293096583,0.42086467221754464,0.3416720315620484,0.4021260673061381,0.3806977056890359,0.07280028768500532,0.01065038219236245,0.1080364180674436,0.08148641740872764,0.0806132492020903,0.20911814033936824,0.16464173692780368,0.0863589762712778,0.15857201953255845,0.04993734672865924,0.05385785535755455,-0.09287255837098297,-0.023317686151269577,-0.12754855276946997,-0.11820267174266057,0.019458410375456776,0.03371664277345267,-0.015171774585365278,-0.1331472437892451,0.11573152204040206,0.05394415849452357,0.16588320350450292,-0.019742351459985978,0.031222147666915976,0.02338992417496365,-0.011765735796662596,0.18187657502910326,0.16665797169812155,-0.09176840365909852,0.04155747809981341,-0.1394393318455866,-0.11823132327860271,-0.18160624963728808
GSX2,-0.34404997361839723,-0.15835861531975345,-0.18293800396364246,-0.22210597851172895,-0.2301903778459884,-0.20108052052842898,-0.3590348821808134,-0.17118552196048153,-0.2576584067593798,-0.26907678452387424,-0.25787206338709223,-0.22934637170874683,-0.3612556389427172,-0.2843044095094465,-0.20612831309140586,-0.290411243661599,-0.31199128692023914,-0.23580896450235422,-0.2946218571608477,-0.27361236764400637,-0.26470490901441784,-0.40344071851627406,-0.38946949165044414,-0.32076415731692925,-0.3171096569164921,-0.35114466808856515,-0.41178818949502083,-0.39750669658086724,-0.43750683140519475,-0.39666890916657527,-0.5020357728452581,-0.4291823825801306,-0.3936598064600399,-0.5009026981404687,-0.5021938062574132,-0.4354645524142379,-0.43534882822048565,-0.3098086869912967,-0.33547824753654604,-0.319381568817887,-0.2003549260640015,-0.28416565488577383,-0.2730036722537004,-0.16840680373201575,-0.22235663365880953,-0.10907866098252807,-0.18955994482330676,-0.1916063941710338,-0.18084779295361983,-0.09122575621709621,0.11124817711021126,-0.06296322051843187,0.1467558845054454,0.07056372063929645,0.1881421399879584,0.2420704306349855,1.0,0.3476474871937088,0.384685124059275,0.4250952189565263,0.4351482457751458,0.5813790492772548,0.23380063226064807,0.4010614725408997,0.34337518142737034,0.3195358416462471,0.13668010401846317,0.22441881790141152,0.18166303364230144,0.25538669237271566,0.3516135356746579,0.3473258293542103,0.1877133302842847,0.07386491357015891,0.05416676131403669,0.10791655699921589,0.032761978093635985,-0.1482970480697205,-0.19231626794212703,0.01846260296803213,0.14521475330776137,0.02233012939645924,0.12408033703238332,0.08794896031870107,0.0682308702231185,0.04822914278228282,0.07187075235698522,-0.044199386032593685,-0.08027398286303508,0.052809165716639274,-0.03830302498889468,-0.15471973614216816,-0.2231419286512286,-0.09311120204494379,-0.02071588612360061,0.020109557271472185,-0.201211522979677,-0.08798847834905174
WNT3,-0.2638171783271659,-0.2362224324192843,-0.1908803810025713,-0.32296150205973634,-0.1507574921690024,-0.3033998206121307,-0.28139126598923525,-0.1753008753923795,-0.2901358434190501,-0.35957564480034865,-0.3406264711611651,-0.38262228568409784,-0.4821047387719627,-0.4435992387203262,-0.2531348178641447,-0.268760605241525,-0.18932454939724322,-0.20633267497972313,-0.4134600715687727,-0.25832519930122294,-0.33172457417884926,-0.43016693028838915,-0.4329598490864275,-0.30862327808810597,-0.3389309653592832,-0.4442812393159231,-0.3237772849235861,-0.31400389684551366,-0.43431127549366927,-0.523815791574111,-0.445357357449618,-0.401993731076532,-0.2652532718211922,-0.3428607727905893,-0.490411147179853,-0.4203079714008145,-0.43406646977638375,-0.4873396010005504,-0.43469404827559727,-0.3169413902435187,-0.19630637905387527,-0.27226330987748626,-0.13638367319072428,-0.09543099995832187,-0.1610975303976993,-0.2818179602216046,-0.13785369885433688,-0.2925017382788012,-0.2813582554192554,-0.17134365552319988,0.17222183795289508,0.39429904573139735,0.23462254028038448,0.28203750921009,0.22093621635872146,0.39659216158909866,0.3476474871937088,1.0,0.36612036483192695,0.39445881930635324,0.4328931280474101,0.48884648848954876,0.2908670827270925,0.3881467410527037,0.3616237827531151,0.1419965788513358,0.18757243621658626,0.16627622525744665,0.25962113926323604,0.2135966971944053,0.2660208638081124,0.24069693129801784,0.19263323707614222,0.21697034716469582,0.2849234873256506,0.05415454805832876,0.02249034043707054,-0.15909921485203726,-0.07358656339130015,-0.026970699194759352,0.1437937833937866,-0.12599851960174394,-0.02785080458471314,0.0005930134839031416,0.016746541866693675,0.06062449744034817,0.045351849276267946,-0.04433689527891508,0.12737564895392384,0.0904811740560241,0.13706003861948288,-0.04253349839492705,-0.04748737081687583,-0.09134500667752446,-0.18642280105516074,-0.12026083082811627,-0.18422589507535936,-0.11180781915521196
FEZF2,-0.2049709210736074,-0.15358191039877322,-0.12540981795900707,-0.21300148253158202,-0.23116510419738512,-0.36440847793286035,-0.2743336901379191,-0.21975863833041961,-0.22330127189099072,-0.19713930742457403,-0.24038307747370133,-0.3336914512972942,-0.2788026284160559,-0.2616606310316798,-0.233405200393914,-0.2406758020473011,-0.38681254100733603,-0.38418596361632174,-0.26211670073595866,-0.3967465415629142,-0.3861537468466555,-0.47242786337694775,-0.3356078370900655,-0.36639343212091063,-0.3105766818064964,-0.29534768873281,-0.4328579293540756,-0.48597642239015676,-0.4430980976249852,-0.4482019719130803,-0.5148577635234114,-0.46822213203823676,-0.4950932309724565,-0.48610816758093334,-0.48451322392908497,-0.40894444046275047,-0.3636643244806093,-0.4379962105745486,-0.41957975954904686,-0.32859736305780857,-0.30138794225882753,-0.23320060141124216,-0.2465652862084532,-0.2811523736074874,-0.20175192215478496,-0.2097717512861441,-0.20814811585962023,-0.22471343601837473,-0.21185383776379776,-0.2514343395693301,0.270255439406475,0.2223028887531439,0.2171081775617737,0.1519910151778313,0.07959336536211174,0.28103830958559023,0.384685124059275,0.36612036483192695,1.0,0.3759286995143632,0.5030893429253203,0.4459267718072745,0.330379085431827,0.3993954512908499,0.3933238826456382,0.2516234166557428,0.21680878987114538,0.14489279168124625,0.30516855853609337,0.17598960276340636,0.26253076442921847,0.2269158627044354,0.25866421396677125,0.14972214305895182,0.17558867288266966,0.16021981852528744,-0.20918112237485695,-0.02518329506770079,-0.018015160060905217,0.04104674394144092,0.09945898653765727,-0.09817936184646948,0.027176125258166185,-0.019940644616401937,0.08984812158647164,0.09422771933347225,0.06856283081388037,-0.02265300098700389,0.14276387355754444,0.07321813862650978,0.1796754874465352,-0.04268317562220725,-0.15303643082767024,-0.09290851444828369,-0.1515166375199031,-0.0987313658292375,-0.257632971853512,-0.11388295000538594
ATP5C1,-0.35595855816688426,-0.21013823818669217,-0.29782018691644196,-0.13271415239306808,-0.2240529136972144,-0.20158836940730276,-0.331925709951192,-0.35406628799526607,-0.33552638677861424,-0.357847887971219,-0.2895417220154117,-0.32290404021809166,-0.2840150148010837,-0.25032643254782017,-0.3438657512268963,-0.3772417795306547,-0.3737421886771568,-0.3103458529748688,-0.29840692702074584,-0.269440481583104,-0.3298949725562202,-0.4843597256507201,-0.37005351765586075,-0.33779029075828515,-0.4004503710757476,-0.40575310486027427,-0.4023553058930803,-0.4163865904288523,-0.4430731859584864,-0.45277118496182395,-0.48869717404172575,-0.4054030404858432,-0.5952762220936154,-0.5863673421031969,-0.489401282007351,-0.39840802742400483,-0.5230457913611903,-0.48083658630891085,-0.38174560996937246,-0.3563302000433661,-0.3613634196372126,-0.3413812347323621,-0.3079265204623446,-0.2225476397857461,-0.3086104157013196,-0.2591534241664541,-0.15866943243570925,-0.1284230603282668,-0.18999695651608667,-0.2775330834921552,0.12096804480691514,0.2540089592089827,0.2532144845923678,0.20127468396453868,0.301290786372589,0.3517093384399371,0.4250952189565263,0.39445881930635324,0.3759286995143632,1.0,0.5056393343035447,0.5981196927367395,0.33964867489776207,0.44795344264592024,0.4239890659397363,0.2786191029170884,0.2464685118656484,0.09486816522226652,0.28653283164745325,0.1696670477375298,0.3459967914639253,0.2607144130157056,0.18301107449698925,0.1448971146248441,0.13410372354735783,0.06385843320028832,-0.011567686629355546,-0.08545216947834249,-0.14262864983131573,-0.013134897631030746,0.06601534466252737,-0.05866904648897309,-0.044800921740643346,0.08164550422682267,0.03957752192576524,-0.003284328562849716,0.14329094373441115,0.014786129850738053,0.07231550032479099,0.009540671201384002,0.032910683202277406,-0.028259715025751107,-0.05781144407763308,-0.10552024274530422,0.06694132088971533,-0.058110680802635935,-0.08576169390463807,-0.1600835305950126
INSR,-0.32799139240816544,-0.24153839409892952,-0.30073001191092785,-0.2570029373316708,-0.28027848374213504,-0.3225190160042503,-0.3158536836417187,-0.32380944670598133,-0.3074544833251757,-0.3822883830237807,-0.386307174742901,-0.3686487266458717,-0.46346050048495546,-0.43976722041450933,-0.30083729389695874,-0.43448163086478314,-0.4636022061696672,-0.42641564441714386,-0.3919231879500224,-0.3421294229273024,-0.45262838992216325,-0.5023035401359752,-0.5344697526885372,-0.46273923787409127,-0.4459684865734349,-0.535856078143508,-0.48698894248905195,-0.5137684039832846,-0.6415938752764583,-0.6448021071025126,-0.6135599404761891,-0.6005833874554095,-0.629092081901955,-0.6347201563690513,-0.5901256714736938,-0.5046738736942445,-0.5520963744066775,-0.5603459997667618,-0.48139148078331734,-0.4509013604125273,-0.4877797551821221,-0.42285591271004036,-0.387549005261648,-0.39135887396043073,-0.3381086713320694,-0.3350748358242574,-0.2907814405443734,-0.2586506797383762,-0.2556505756243241,-0.31346031267174107,0.3739769060459335,0.23884684637114417,0.43304867086068255,0.35509554219521194,0.3084217431147232,0.3041332293096583,0.4351482457751458,0.4328931280474101,0.5030893429253203,0.5056393343035447,1.0,0.6331185509410064,0.47688172750175967,0.550604447456182,0.5082547997991517,0.22219335327866963,0.29397685437168697,0.17009482778608112,0.32857494262147313,0.3798115889300227,0.35085584138677306,0.3516074694953414,0.3329764370554437,0.237108977652407,0.2912464312150385,0.10605333930141231,-0.15811721606962942,-0.1939750984814297,-0.1574609840658528,-0.05854294657712964,0.12983654350830023,-0.018256409506490646,0.008702266109688883,0.022921748251717673,0.05545908982321594,0.012357139551395138,0.09151470672906914,-0.07797000101889344,0.19222475081014742,0.12624135464800673,0.14258537525139883,-0.07246564270818534,-0.09154589064552249,0.050504030549296884,-0.12756879053966888,-0.03645040676128757,-0.21900573781380048,-0.1579209147090454
GBX2,-0.3298503358388619,-0.24186079207106476,-0.3562287465937511,-0.2469543190689679,-0.36495780786963067,-0.3504986415368477,-0.32843676796610405,-0.37154434666071523,-0.3258492420773136,-0.3759517310858886,-0.385595253987229,-0.4544008322767921,-0.4824464658536809,-0.3865428483924366,-0.276188318382888,-0.41314075289145546,-0.41821951786647865,-0.2809225558364297,-0.38165918767909623,-0.3897052089181929,-0.44625855820874255,-0.4867507511090126,-0.48790223845821246,-0.3864264403821467,-0.4631321044398713,-0.5741917113772724,-0.47907636128075715,-0.4824796101554886,-0.5797560181395213,-0.5772762119934987,-0.5660768707626499,-0.5093565375327286,-0.5933051909548501,-0.6329494633635543,-0.603083023502931,-0.5794178461504926,-0.5748989264548279,-0.4912021819823905,-0.4347867557151645,-0.47938922238240644,-0.42489478534738995,-0.3869764859263245,-0.3266796617051737,-0.46189622978307954,-0.434015657662905,-0.3605814921182088,-0.29707710671810933,-0.19243066061648423,-0.25563143523823384,-0.29004253355965465,0.35481336812338227,0.3096908093580453,0.4138441635070989,0.30326309480313063,0.4418094899126779,0.42086467221754464,0.5813790492772548,0.48884648848954876,0.4459267718072745,0.5981196927367395,0.6331185509410064,1.0,0.4307512113118977,0.6512191380531686,0.5358614197556915,0.37382491498015014,0.29574189422812636,0.15667395634909384,0.23465884195648815,0.2561508644485835,0.4064490731988365,0.2982839220164991,0.21717376788855697,0.12167851940865616,0.1889395594025947,0.0115645044946354,-0.20168896374185863,-0.18089549675210984,-0.21219674487387596,-0.11623793398697557,0.16643346372135634,-0.10314835218806925,0.027842559525811987,-0.02216818248965937,0.011090952747194804,0.05937830260920573,0.1362632461419417,0.048686502009154836,0.0805155873906316,0.06603354805274678,0.07315263803391854,0.02795480367507266,0.0025083779094843064,-0.10313552043357677,-0.08660129972321007,-0.08291217429043399,-0.14312644692801718,-0.19406498569150835
GPR156,-0.044916728233924154,-0.259752198579564,-0.11622003039610207,-0.29214817540361154,-0.18399185864089748,-0.30232752403716423,-0.22242028402476163,-0.3044578808343196,-0.27534495797402564,-0.23513206489009278,-0.3583549471430835,-0.3916071139164034,-0.2620693525747431,-0.31920731076132075,-0.2664461729626666,-0.34593151341524037,-0.31711296107689735,-0.34816642671317993,-0.3214202089210418,-0.4132835639108031,-0.31267825453468756,-0.36980409207993753,-0.37229481937612285,-0.3207874714034868,-0.3411131116921057,-0.3385589039777393,-0.3844502794284235,-0.3825507028237049,-0.4083685393732473,-0.5105164614670249,-0.35401838626811266,-0.4352990808153784,-0.37093364639200227,-0.4815857219033894,-0.4291725237524576,-0.4027716308331867,-0.3666084848537848,-0.3247617093088669,-0.3189829219799911,-0.3316193454768573,-0.44332940443780694,-0.2683154189110792,-0.3036021043622242,-0.29800002883789034,-0.22696219043971894,-0.37388094632044927,-0.25818467183383564,-0.20232246565963646,-0.24226059801654865,-0.33089262327646063,0.3521362570765019,0.35360536596369285,0.3614185430617322,0.30358672577670476,0.28211760378462136,0.3416720315620484,0.23380063226064807,0.2908670827270925,0.330379085431827,0.33964867489776207,0.47688172750175967,0.4307512113118977,1.0,0.47081980757386405,0.5443972660850295,0.07377511821800013,0.21635632345279707,-0.005414901079878613,0.2510301988360867,0.07994409279135668,0.16336433024746083,0.07543775690601433,0.1554470230536812,0.17477207208593443,0.1841891483140824,-0.090757529474465,-0.10369852359243459,-0.12853399232452756,0.0175554456334408,-0.10400959703987354,0.20791262268156288,-0.14400007006388454,-0.09503934790453007,0.1705429827341227,0.07944736608804787,0.015474036425339757,0.11107279318984443,0.03713179301459502,0.21847711722029425,0.19266314914086144,0.10243915591633988,0.07320798492100657,-0.07002097770528293,-0.09932332970468137,-0.062402450970251586,-0.1069891504559231,-0.1093086313320728,-0.21468336680652142
TTBK2,-0.17575284797033994,-0.34195884095601015,-0.2943731816857909,-0.20225778088651133,-0.23060262604102993,-0.31371147438068414,-0.3805486062243811,-0.40379552474441355,-0.344132387249854,-0.40415980384064404,-0.353979097581288,-0.29870188369355904,-0.5161465412808993,-0.37725117038903255,-0.19485376001296442,-0.39724665876768983,-0.3303513252382902,-0.24370284351781646,-0.2571187789937055,-0.38682308039040664,-0.28928491552963526,-0.3859112323927828,-0.3259468428729517,-0.43427695012145556,-0.4540854615107148,-0.4409568584719986,-0.46611999282406674,-0.38377864193410777,-0.48697148217783387,-0.49669089984969633,-0.41295924026725755,-0.42503236815483286,-0.495903991134535,-0.5799422410990155,-0.5253132848534122,-0.453589690084448,-0.5198711160775434,-0.31007739096885745,-0.4685344376333325,-0.5131073005703497,-0.4485621793982385,-0.340979085777702,-0.41348918801077056,-0.40371508200111855,-0.3794162233501459,-0.36013302027050603,-0.3093942766608252,-0.26778186839809726,-0.2620074036800944,-0.2440084499916661,0.35855470999576844,0.42322944700808784,0.5113890789858672,0.36439059196995266,0.4458838251626132,0.4021260673061381,0.4010614725408997,0.3881467410527037,0.3993954512908499,0.44795344264592024,0.550604447456182,0.6512191380531686,0.47081980757386405,1.0,0.5384470224447796,0.17088481802889707,0.2950528397005152,0.021511702931289848,0.22518253546272832,0.13017329292355628,0.24889002499301027,0.12319995619781182,0.11421719321275343,0.0999344652549598,0.12168383394631463,0.033499219476704804,-0.18541424886877586,-0.2229001335762,-0.11201373886127677,-0.12375240676000687,0.25163171168605686,-0.11949958927136228,-0.07889197878921107,0.05830224304608702,-0.004512284080474749,0.03887892297097145,0.11423894612995356,0.06963658860701893,0.14367891941727962,0.06223027021095164,0.03267685662819444,0.18120872421020187,0.040547164433564396,-0.15512322209314625,-0.05436129188727387,-0.08891158156957879,-0.09483137620343408,-0.15691534163053447
