,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
SOX4,11.66759321207067,22.20288259188345,11.66759321207067,0.217,False,1.0,False,1.0669812791373294
TYR,6.850462203571652,17.07926315650144,6.850462203571652,0.676,False,1.0,False,0.8357198745126855
SLC25A13,8.03643610497366,16.40418093925348,8.03643610497366,0.576,False,1.0,False,0.9050634961255604
SERPINF1,9.51951585017926,17.833343946165144,9.51951585017926,0.377,False,1.0,False,0.9786148613107
HNRNPA1,10.178113998234124,19.86637589506597,10.178113998234124,0.324,False,1.0,False,1.00766731080597
SEC11C,4.500231798727924,14.35888030594225,4.500231798727924,0.966,False,1.0,False,0.6532348840677369
S100A6,12.28230581479417,27.580671577140663,12.28230581479417,0.166,False,0.9999999999999974,False,1.0892799065963958
LGALS3BP,8.986539256957172,21.97948851183702,8.986539256957172,0.387,False,1.0,False,0.9535924758298928
LGALS3,8.241594886304767,20.28677995415478,8.241594886304767,0.49,False,1.0,False,0.9160112630681588
SCARB2,8.637151243117614,19.746833176826158,8.637151243117614,0.467,False,1.0,False,0.936370524492536
SMAD4,10.580410047657978,20.85522472501583,10.580410047657978,0.283,False,1.0,False,1.0245024992666836
CCND1,23.254383451744502,35.413694635969534,23.254383451744506,0.006,True,0.7494649967984508,False,1.3665048294611757
SPESP1,7.167001687240315,16.786613380832023,7.167001687240315,0.686,False,1.0,False,0.8553375067102369
ST3GAL6-AS1,5.236005893804332,17.893202698166647,5.236005893804332,0.894,False,1.0,False,0.7190001267338095
GPATCH4,9.410950965825151,18.294228631366195,9.410950965825151,0.375,False,1.0,False,0.973633510605056
TAPBPL,7.610391391204274,19.683975609295487,7.610391391204274,0.606,False,1.0,False,0.8814069924695638
PTMA,16.299300812307706,31.859160925715457,16.299300812307706,0.042,True,0.9999238311311094,False,1.2121689749641196
HLA-C,12.003191016007662,24.3582619006786,12.003191016007662,0.183,False,1.0,False,1.0792967174156636
SPINT1,8.913726505506844,19.894746974279656,8.913726505506844,0.409,False,1.0,False,0.950059304758978
RNF213,8.448484085782496,19.86984826402221,8.448484085782496,0.554,False,1.0,False,0.9267787903413576
NME1,7.025306334511384,17.26748175837338,7.025306334511384,0.738,False,1.0,False,0.846665266155383
DDX39A,5.007879003391849,17.225000680229357,5.007879003391849,0.932,False,1.0,False,0.6996538272323137
SP100,9.914240139952653,19.93695932475913,9.914240139952652,0.319,False,1.0,False,0.9962594340560448
NEAT1,11.421568079782332,22.345688592470424,11.421568079782332,0.215,False,1.0,False,1.0577257327755307
TIMP1,6.27998619883752,19.08646076382263,6.27998619883752,0.778,False,1.0,False,0.7979586893143784
TFAP2A,11.930615173712823,25.390856960593112,11.930615173712823,0.189,False,1.0,False,1.0766628376067098
ATP5MD,14.564473975132131,24.07583514891678,14.564473975132133,0.074,False,0.9999998864766416,False,1.1632948038402486
NONO,8.452719308515924,22.69700022305466,8.452719308515924,0.522,False,1.0,False,0.9269964474937328
NGFR,7.4539155574282745,17.045622478533005,7.453915557428274,0.665,False,1.0,False,0.8723844684888344
WNT7A,4.655353098707792,13.921117306167218,4.655353098707792,0.958,False,1.0,False,0.6679526268865605
STX7,14.09336455221964,23.5731511084644,14.09336455221964,0.104,False,0.9999999995508724,False,1.1490146859432833
PIK3IP1,9.655507014312377,22.928396029712758,9.655507014312375,0.341,False,1.0,False,0.9847750836811088
WBP2,10.375932896503969,20.83859013228897,10.375932896503969,0.3,False,1.0,False,1.0160271544048325
SAT1,9.238677834194476,17.767304626075884,9.238677834194476,0.418,False,1.0,False,0.9656098229084544
SGK1,14.788139616997455,25.81668827749337,14.788139616997457,0.064,False,0.9999992870950504,False,1.1699135421583955
PPIA,8.70038516737526,17.706173865513563,8.70038516737526,0.486,False,1.0,False,0.9395384793270048
PSMB8-AS1,5.236892534138292,14.439990051976167,5.236892534138292,0.915,False,1.0,False,0.719073661869864
SLC7A5P1,10.554927849513604,23.126530738711153,10.554927849513604,0.288,False,1.0,False,1.0234552689401977
E2F1,9.166516985086105,19.54061153154919,9.166516985086105,0.385,False,1.0,False,0.9622043475016668
