perturbation,TTBK2,INSR,NOP56,control,RRAS2,JPH3,GLIS3,CDC42EP3,RUNX1T1,IGF1R,ARID1B,BCL2L1,CASP3,P4HB,TUSC1,GBX2,CH25H,TSEN15,HDAC9,NR2F2,PRNP,PRRC2C,NUAK1,HMGA2,PCDHA3,KSR2,EFNA5,MEGF6,YAP1,GABRG3,PPP2R2B,SHC1,FRMD4A,HNRNPA2B1,GSX2,CCDC85C,EPC2,SOX5,SPAST,GPR156,BMPER,SERAC1,GRID2,BCL2,XIAP,HECW1,NOS3,CCR5,EGR2,ATP5C1,SETX,FGD4,C6orf203,ACHE,ATM,SEMA3C,PICALM,ARHGAP20,LTF,LOXHD1,BDNF,CDC5L,CLRN2,TNS3,MAOA,PPARGC1A,GDI1,GSTP1,CSMD1,WNT3,FMNL1,MEF2C,ATXN7,PPP1R3B,FEZF2,SLC2A3,SMEK1,MEGF10,FAM171A2,GIGYF2,RBMS1,BDH1,POU4F1,CPS1,TMSB4X,NOS1,NTRK1,ADAMTS20,TFAM,NQO1,TP53,CYCS,ACE,PDGFA,SNCB,DAPL1,DDIT4,CIC
EFNA5,86.95356118555071,52.21159258262014,4.314708185508948,4.975254627877121,3.5585601060686827,6.345115000790884,8.219975709535078,9.06823115158167,3.4597400107756755,8.708810127363222,5.293409781248755,3.967315809665081,3.48476345273491,3.9392463337485992,3.1712240995024956,79.55483910774618,3.6974151795790817,4.8302374108684205,4.032207138697572,9.487229549580547,3.667134085429268,7.497865735001199,10.844166040814088,3.4481127963353515,5.557582434358608,10.27623594159138,0.0,7.685779920176884,5.2821829658887225,4.649443345860476,4.417488092745089,6.2167725657294,4.525678325782138,4.364969088124894,79.34427122020529,5.746172389896174,5.510688569925776,24.014485385583185,10.312296222735313,20.432390577818154,3.9842434624018495,3.0951215120141455,4.166730451809485,4.795487938298919,4.312521724430127,54.32249634153325,3.543961131249347,3.791285880984134,3.7664966607596,31.312893991467604,8.687810630772049,4.406332245982156,4.755933174476581,3.686186945903671,2.713025049163832,4.077111609815972,5.337886860501783,4.2847903430622125,2.840295878499262,6.101909198312853,4.767667119528625,6.250224662607195,5.305245819690413,2.1878101947019672,8.313730487633336,9.143261913225956,6.608166136957266,6.634338971986693,2.7539770463780826,10.759492492204146,3.3626316193778223,4.741062120164912,8.91287514403274,2.8125286526860123,24.984923311224122,5.850552157295056,4.904827696175687,6.0757404323249204,6.104889712119416,13.736218411210558,6.117545228935228,3.2074783151852557,10.670424537544733,13.304937371033787,7.156790409031117,3.1898558459667754,4.325868441021555,3.983604256151807,6.455808479746565,77.12493822517584,5.963764546975483,3.797687893657127,14.490527847834983,5.470354299012797,4.768680439960406,4.291811021869648,4.635224297161415,6.974775477923686
MEGF6,90.21379851940011,52.367153396175155,7.144659407124095,10.93014207551127,7.73802629501148,7.0396039310118965,7.600085893860751,6.657901210352463,10.286707398055682,5.763815990139818,8.88250399878649,11.092433234958662,4.7579872008637665,3.9643223438049233,7.352832316072352,82.05476286476483,8.592615865760791,7.416412681761358,9.510713747826145,7.862164714114755,7.094679909191683,4.259949620551737,11.199833691766969,6.874204641203818,3.39067235617901,6.244318535278438,7.685779920176884,0.0,6.416793214457016,4.311767458411339,6.134466045589164,5.930864473074479,6.982432263281964,6.292476555040167,82.58162692262022,7.3404038840058945,10.119221441766086,26.85470495589334,15.91513158259417,21.036884090430988,5.068236859414071,6.442477448979361,5.309488216355277,6.72226643168068,5.501082553773756,55.093172839987574,9.80298088089296,7.09480446539601,6.559767907648904,33.896356679287834,7.088668971029307,3.889311980759601,6.585685958803964,6.8100408595019815,5.601834924297606,7.311936195844481,7.389147120389424,8.066647082366643,6.243647100383299,12.940638664641739,5.653543688964419,5.834591924427144,8.183835184396656,6.5829323334580465,4.459885532735967,7.753118396605174,6.539016313925714,7.8401608004950845,7.167942380566927,15.833178216178737,5.747239358438719,4.312086020991728,11.128950105826249,6.086658653334126,30.628458900918332,11.43837035755135,5.357771987549,11.263440367618102,4.579503819979578,8.74524115710443,10.48399661538852,6.001312382798943,6.5709155799333985,15.275977613832026,9.749543637037391,4.942829993749626,8.13346611504059,6.092958365171995,7.638267104120729,76.08842765276279,9.22237546519645,6.286580743425645,20.443016679296846,7.6085761228923445,6.852947697008204,12.788396015925542,11.88024491957205,8.81143869319348
YAP1,92.17358175702353,56.35597276090439,9.158430995348397,10.31590774984528,7.469605789962316,8.301824933230733,9.176952825869762,6.321655369976895,10.330970664013762,3.50808978432039,7.12158518149397,11.04038871249827,5.744745892059228,4.321863021544374,6.0299869971669295,88.5326900694356,8.10530057637962,5.486926243124515,6.884317359988785,14.71408856542078,6.258843914672838,4.34651258877247,12.087956926906827,7.912700515537296,4.809020297873957,4.2797947072971,5.2821829658887225,6.416793214457016,0.0,5.708346900071547,6.310239670469429,4.902573033131915,7.419119081817769,4.838707480662009,90.47621864631816,9.548804565039376,10.88918983806829,29.848881223479168,16.68639517848797,20.277973496554353,4.105827063919946,5.125752650366252,5.504669499310097,5.385782045604003,3.8233526142059873,61.209132031883485,4.837043450507792,7.167108571404697,7.118894841566089,37.70313271142979,6.94893467065819,5.81250791013241,7.910728905399338,8.24754664983405,3.9874777348225905,7.646646384462912,10.224593164898607,11.257161026606923,5.432798664220655,11.527662237140163,5.560437752216728,5.050238449538,7.7182266606406245,5.024536739267745,4.895221486223448,8.212799988741011,5.834097075132007,7.674016896822934,6.986519190139489,14.307018121372494,4.770820995039514,4.454990857268797,12.705309636510407,5.0523439069343965,34.42553619737092,12.54276480352857,7.621595656387882,12.615224541088253,4.414688448434134,6.565187011799651,11.46134691005372,6.45674141015283,11.398862173079976,16.923948837024,10.396146928648136,5.097400672121296,9.211173370436171,8.345967845692627,6.171326118590429,82.29782143309995,7.543396197502744,5.563972306833534,22.970003058747324,8.959246456727413,8.665580693353235,10.272282787671458,12.166241498000119,8.931125546049913
GABRG3,87.13503319945411,49.711563684981314,6.754139556697169,8.29365603659059,7.418477453883554,5.119149479311403,7.339778508992026,5.061809386138748,8.548898244064816,7.713467086011093,7.006321722476258,6.788132205752902,4.178521050673083,3.5833124111896097,4.748823722406598,77.70497944238224,7.254984086489372,5.945127647160575,5.973357040570448,9.444021103740482,5.746055128292852,5.9986802342760654,7.663937463141792,6.347345051538213,4.7715055537337605,6.272845195337851,4.649443345860476,4.311767458411339,5.708346900071547,0.0,5.448440401631984,6.758030573995853,6.539339112231971,5.3948855391764425,75.64405483938532,7.133955085709005,8.116164454843698,21.45935885992833,10.945470472742073,18.571509455244666,5.027838630969256,3.9151810773168165,6.130805720313077,5.538555189576073,3.9548427778810833,55.69381895381821,6.4853903505544395,4.803708945362416,5.1998252602001,30.489486455866,8.77440105780667,4.316878101192287,6.791029097773475,6.664985424412265,4.6145500413109914,5.837370321039742,8.443190091885612,7.446934544612844,5.17502208757665,10.636897805896382,6.698243354182466,7.733563649487593,7.124869381018044,5.1845254638367635,5.212125125644349,6.779425373496082,7.627744850499681,8.099421576225438,6.238408701986174,12.043984669925294,4.2065783688963165,5.8153946666229785,10.26153384686458,2.7646582223113967,26.65891587274686,9.276479764455274,5.823493888228057,11.972187444579788,5.750617451877844,8.453492171531593,7.096107965472669,5.254728675165865,9.582823103538999,13.706240731847345,5.806727213995202,4.277653591729631,5.203354762279872,5.5497291839242,7.120668183691208,72.50133812229569,9.747667707714328,4.749330945610268,19.116708689209105,7.984486825292521,6.382398640967807,10.61100741630301,11.245829799907114,5.274672180657063
PPP2R2B,98.0052589273639,62.385881759501146,3.243934354774396,3.5793016716682047,3.1665495746285472,7.957354425103546,10.71449798887069,9.010704935868503,5.448399865032471,5.627053552873619,4.049787157721298,6.614100246948098,3.6856758669815406,3.505107562691265,3.9198939262822563,93.73503507716312,2.8327326112083995,3.8531245520324973,6.5916985186723736,12.363873193913363,3.901735470246493,4.494036344303751,15.56965288786769,3.4916149022416505,4.366217931181595,10.686063647981072,4.417488092745074,6.13446604558915,6.310239670469414,5.44844040163197,0.0,3.992943679527613,4.0125335528277475,3.361693601563431,93.75691990027026,3.4882077064399652,8.453454368814263,31.310296936005116,14.528771242854745,28.083799799824718,2.5916343812598512,5.1761456282540195,2.4710056121631396,6.702426948398809,4.604082299040229,68.56217799529908,5.980201696557188,3.644384722464636,6.355426551526833,41.95762433017266,9.572866196059508,3.854487163950367,4.125945034034132,3.7161553351234318,3.582920584851763,5.323652243666729,3.390123625652791,4.838439987689,2.881015803435176,4.367077199630231,2.8832957417498477,4.354594174063365,2.626876295524312,4.700331809963913,8.108276660354804,4.197675162256303,4.144028807634683,8.46859415143355,3.3767565149993715,13.845048862983973,5.99528127104098,4.061232176905705,11.984057874261836,5.310471086602959,34.761934744910306,8.736477241325318,4.281228377007025,7.574792194809973,3.559668170737197,12.79493840661668,7.8894007115889195,3.0468268333926574,7.374977311533783,17.882205094489976,11.622482572639697,3.7656081675139177,5.418284783864522,7.584489486734967,6.52162514606492,80.63548049504966,4.435305926267006,2.891778262986108,22.90158665849644,4.0588637821421685,6.244125646655945,4.975676256166821,5.07809424894765,9.530036165939222
SHC1,96.59184979106482,63.37374386703675,7.169319247911659,8.60022295130824,4.445628022422142,8.33041800811742,9.6591676326793,6.313550735640803,9.337561785811005,4.57366020454657,5.91204637493675,9.555905198407942,4.312331543170274,3.02639070966336,4.634294445567633,90.95107737155453,3.657280076293091,6.422815865259537,7.713010995574166,11.813388044497572,6.464091715996233,3.1503920774558765,13.816347534491655,3.758610378458684,3.851890550413259,9.176562720724064,6.2167725657294,5.930864473074479,4.902573033131915,6.758030573995853,3.9929436795276274,0.0,6.085974717724554,3.5762381892270696,91.8172310990528,7.137380750666523,8.29507243782183,29.35378966467121,16.295273954981155,24.835832876373473,3.55474983563559,6.296535857388221,4.568843389867766,6.294454355193096,4.852217413898842,64.63208108723629,6.894943061803559,7.042444266185356,7.841836335798604,41.643832622853665,10.22352336861087,3.3892604067719674,6.011814445136849,4.971395368209244,3.911879531286843,6.392463756997756,6.347966820776321,8.92393451702469,5.878136481960439,6.877690063052825,4.623627529898243,4.215756834436888,3.8774380047685213,6.119257097262619,6.880117627046502,8.227192747496758,3.537828054397437,9.59259463448521,4.719480304536688,12.394544917064849,7.747922947507476,4.159132880871965,12.429576066002653,6.305721324389992,37.928653806510056,9.404166208893798,6.163973599256565,7.907393294305308,2.374616817873516,10.57051325028064,10.994049400614927,4.365689058934038,10.14968916993277,16.876944291277567,10.715752638238342,4.165011962177715,7.9864232266915565,8.379201939807217,8.054788451024649,86.6191822064678,5.666897320038004,4.850978177123494,22.073723669125968,6.211636819106957,7.571001452984149,8.86282893135433,7.953809286760645,11.581040109721528
FRMD4A,78.29093383569156,49.78941174727569,3.5947430108183767,4.531783824861975,5.418551167310625,6.028667550293761,6.073894802452173,10.514488801507412,5.419639894662566,5.9657243722606665,7.606210591543714,8.53066253859896,5.229841818325525,3.766710002421547,3.790500837668162,77.69456569452694,5.179876956547076,6.109832224455033,3.6366799582204123,8.931246892911844,3.5663216345793387,6.675544898700451,11.539250682801878,4.98598236379965,5.6298374289222295,9.563205191172045,4.525678325782138,6.982432263281964,7.419119081817769,6.539339112231971,4.012533552827762,6.085974717724554,0.0,5.017168436329115,76.59053552896978,3.612044005102092,4.839140868945748,24.17664966156042,11.636590218242333,19.67169689506784,4.451476252493649,4.015531577470341,3.6998318446298697,4.285485278411727,3.778464783368463,53.44923463258658,6.638763947689824,3.6903867613745547,6.12840064463694,31.430522507925247,6.05798768287579,4.938010195570314,3.592525025646836,3.5894629531220232,5.0717026179461016,3.187918921844613,4.526891722492422,4.372914175327196,2.0840996399576,8.72290209706594,4.699063595967402,5.533660864938014,7.145721718763895,4.96375510038834,8.104748443749457,10.10762815512598,5.943185694747427,7.852013143679471,3.818451466465632,14.191676649353155,3.820718841626274,4.146191269372821,10.650271540176476,4.490441628475452,26.70370785236392,7.230264591727888,5.495200744280311,6.559857780031166,5.971304034129986,13.787217789045883,12.438168518807942,2.918387819173887,6.584892483397255,11.445887410962143,9.642444569589088,3.913346300650403,6.27450254305208,4.688634770059338,5.133212090195087,71.30733356579401,5.837064444071331,4.915280562740691,15.159970076366193,8.131352641634379,3.869850864623885,5.024628979677885,6.519630191826678,9.826883581789474
HNRNPA2B1,91.86779478983266,59.011979170225516,5.041844119622084,5.113101615301929,3.5036808355566507,6.225323345735944,8.96859903382088,6.967437546606192,6.549823186222369,5.327759628063575,3.5678358170123943,6.616331466291143,4.321042663125638,2.711996506026537,3.5630020453717464,86.72729921133217,4.149788686151055,4.096229224283803,5.165914181537971,10.994297117178121,3.9772680260169864,3.4945396475532107,13.448365125843253,3.655394529036414,3.714875879814656,9.052827654470718,4.364969088124894,6.292476555040167,4.838707480662009,5.3948855391764425,3.361693601563445,3.5762381892270696,5.017168436329115,0.0,89.5893925992788,4.643268139308589,7.599402946359589,29.47862095949378,14.308844329952592,23.016593847279722,2.534278717045339,4.327736779978352,3.251710152996907,5.02383567459222,3.1176848265958768,61.18317536439653,3.6964760866459585,5.364497050940685,6.1626107860926425,38.60017617929367,8.29335472335282,4.21825891498608,4.89299901071621,5.03020278057096,2.834856885520537,5.255764337507571,5.106303142923423,5.61354477920699,3.395160890602142,5.72318432282475,4.154366106430217,4.788758417408985,4.373241453255446,4.598621015241292,7.425859660796505,7.878509374754913,4.974691041560845,8.195116293570749,3.2507690907903566,10.484456481006617,5.155979762605483,4.713143784381799,12.237786450049668,4.867697797605842,33.41926762302853,8.615595038909532,5.657234557166817,8.396240459536415,3.7821389295509675,11.549895171954773,8.421419959296315,3.110170265546458,7.830791766720125,16.674509021301247,9.435564819631253,3.5025235402011106,6.21251109189285,7.96160821111738,7.773426038500645,82.959700873402,5.206623712155704,4.966942616085902,21.716832710331687,6.4465323587488115,5.590740236182398,5.546194226589762,7.129643695452046,8.35406184192857
GSX2,35.47662814133477,22.140571030300777,87.72402008032205,93.32973343440383,91.67478080812569,76.46599159007795,60.51533867897376,79.79286146887915,84.00852141186039,91.0707659381168,93.02040771530099,79.0019684476469,87.52409737474326,80.04174858353693,80.74201111201648,10.592380993269103,88.64534514935158,100.78022598085775,68.92230633100328,62.822108355487416,77.532087125429,92.9931309328297,54.417766894822535,85.28562978818806,97.33740094248233,87.71582030967144,79.34427122020529,82.58162692262022,90.47621864631813,75.64405483938532,93.75691990027028,91.8172310990528,76.59053552896978,89.5893925992788,0.0,90.22784326002827,64.61647105267329,28.892925011147497,55.07735350759938,45.26530068141068,92.39915739016695,81.06931502425621,90.78678578505608,81.69162021254965,80.12326535826702,27.374314556605555,94.09222230499873,84.15365243620107,72.71148085790918,20.995635962984153,80.50099080883106,84.23918180982952,76.6707989578421,80.11758647104003,86.33956973600047,68.65847971057045,94.95012396059113,82.43453159170525,84.81420803398461,94.85717549401224,97.3189869790722,98.42293060876474,99.03730842613183,76.1949308957982,80.92186566778403,106.16082319655348,96.53325861900342,72.65561753699092,83.49689323026561,55.449454537328904,72.4888658354032,90.95258446639767,59.275295575832246,76.60025464696386,28.636207944912627,61.69282212521799,91.61292005915217,78.55181982992951,100.22251529337856,105.45648681934804,86.89430673973223,86.31010398061531,88.90165956064405,41.74503826923717,60.253610478070414,76.4818614922005,73.4694526469078,63.0876651294237,79.01169827442729,75.78564482229177,100.40965589987232,92.91617623586868,36.31645738912678,102.38155774194448,67.5489915065559,86.36223089425991,85.75692442144427,65.29087236981209
CCDC85C,93.5416004849862,61.17245923844946,2.931557448828059,3.1051329781908663,4.457151959897871,7.7091850975564284,9.44268050760978,11.605209947779585,5.212771298711331,7.976958969950957,4.593670023457193,8.37748505274267,3.944220492024243,5.549485399270296,4.269343090429928,91.34465080494537,4.331991835119908,4.256312976454595,6.392083541763,11.157591783455203,3.6000861558788557,7.460873134956401,16.247441637660287,4.928338291907465,5.198803799479478,11.94319902734783,5.746172389896188,7.340403884005909,9.54880456503939,7.133955085709019,3.4882077064399652,7.137380750666509,3.6120440051021063,4.643268139308574,90.22784326002828,0.0,8.77269011895875,31.270669519210273,17.31781538577856,27.57710414261679,4.545758401932616,5.3771058066045185,2.529770332305816,6.510949409985685,5.103820738221756,63.53112874378614,6.728418527768483,3.346018164274213,7.320373464623046,39.55983746950973,8.842532536613433,4.866352156820753,4.230145235379396,3.8557276969071097,4.363850877937921,5.207870406628771,2.646467443341521,2.8412128544061233,2.9689259647570196,7.4886179668085475,3.7320133552921533,5.0946304811964325,5.041241088935436,7.058868723841286,10.625698666813676,7.740053275714047,6.525861721792197,8.97358995129359,4.376917313413273,18.073850775438515,4.502518878625196,4.51072296847984,13.834735162468078,6.011857341219596,32.95474030912386,9.13646399073879,5.0613551855718555,6.493900810835797,5.988346781669364,16.68481326039931,11.870360544058897,3.35079065473721,7.640050126107312,17.926776770692513,12.709453087933397,4.771268229709861,6.834864038767279,7.309934926811039,8.197542057808917,80.86839774884372,4.643616919337205,3.848830915320306,21.484489426405858,4.9980645011789875,6.165576437687591,4.200594995413638,5.775793054854972,11.76900718824659
EPC2,66.555415558515,41.00686250810901,8.965185736065706,9.15819953938697,7.294763795612795,6.531251399622704,5.8954653444921234,11.723108791323313,5.754295633509315,11.345635580394116,9.28909794270291,8.026188554966808,7.113906888142935,5.85442128406595,5.437205592281856,65.20578519044349,6.250059728366466,10.414346750567091,4.182714571361203,6.550413506076609,5.373618838540949,11.159911902438239,11.841315985462899,4.77497745976649,10.055243778237184,15.440751778878564,5.510688569925776,10.119221441766086,10.88918983806829,8.116164454843698,8.453454368814278,8.29507243782183,4.839140868945748,7.599402946359589,64.61647105267329,8.772690118958735,0.0,20.212112714786343,8.247647239534558,14.991545007683413,8.639598083049833,5.967371704028153,8.671647144235976,6.178790142358395,6.960345191455559,40.697788150882985,7.806303773976225,7.80546493787071,4.025302448725341,25.85979804048435,7.55943362505451,7.01677888998492,4.905781929232091,4.580502806735353,7.2353720154517305,4.780673029849652,8.809905799131798,6.12749979375954,6.647779260316042,8.711502186632003,9.046593465161806,11.193244583171463,9.741345914160718,4.938016994171562,10.591051792758321,15.505136136837393,11.063769032085645,9.049922279936567,4.008781221698769,9.365039677821898,6.628538044397516,8.18007036399635,7.455533726798194,5.018991450601732,20.400625775734568,5.557604281890804,7.406279758109292,7.042497065448941,10.610790913949188,17.961544700170492,10.12935853660656,6.8304595918070845,11.705146834113776,10.073634833384205,8.43294392940905,5.176408166040545,6.941943394373141,5.682120644883696,8.710924609548954,73.11535740252529,9.789140144317685,8.74937570189664,10.157199125009242,9.268780785133629,6.4845649200471485,7.7921124764382625,7.739952049756198,7.909059582539442
SOX5,54.17115716914529,21.246656034013682,29.346417014882775,31.673459713118405,31.251516994015617,25.878077672534715,16.80340124741133,25.452116127951626,29.451743723119705,31.104880865120066,28.27331028784664,25.789573174417114,27.852652012866912,24.530121266241935,24.102296303610842,29.281921717662442,28.636643342189842,35.52357828493183,20.489279422401722,23.189685121023018,23.53032791089973,29.72261998174818,13.399435149160183,28.496908968289603,32.58300233801785,31.967142420288923,24.014485385583185,26.85470495589334,29.848881223479168,21.45935885992833,31.31029693600513,29.35378966467121,24.17664966156042,29.47862095949378,28.892925011147497,31.27066951921026,20.212112714786343,0.0,16.209458717464628,18.6186975386604,30.13866419896351,25.389618489445326,31.912258057374487,24.57095379591425,23.499623832951215,29.498327571406264,33.56654320677825,24.694409988265647,24.071629393284923,8.277784258407706,31.361972652976334,25.085475118383442,24.28392303349588,24.888580185590484,26.51175627602086,18.740102614871006,33.57599139866542,27.80363136302435,28.04238136426605,33.779412713116386,34.40696264239318,33.73766454594548,32.535970599431124,24.780766199685587,26.819542445489986,36.91933295070706,32.940227798055474,22.07426665989692,26.12204310648795,15.681118457724494,21.59077920674474,29.358044198080506,14.711411294177793,22.159698065661388,12.506460186864985,14.293846714768137,31.927722582005202,25.11056358248885,34.26868183227961,42.6192045804807,31.849750515478974,26.887767759780246,33.88998240697475,9.09580098539044,15.12909804883526,23.52650086854834,19.5397137990399,15.84701627442891,26.417260385210255,57.21570392550967,36.83088091597679,31.506792139232516,11.458459152958852,37.60339589805622,18.104446171417436,31.178632604608055,29.66492048988752,19.343604703217494
SPAST,67.71631906610412,34.195437409554586,13.764955260617597,17.325774281893842,13.953583885273446,14.303740326568573,11.845708775939187,13.54803487123823,13.25161631600426,19.49044836446768,17.38560479122586,9.57538832270862,15.428485440323527,10.500551063120042,10.381479018000476,54.44948582894622,15.799125799481942,17.652046338565327,11.8681293352073,11.842487945331186,12.85010230956999,18.417541907755037,10.221783827317921,12.206896907121234,16.78181266796969,19.66881870840632,10.312296222735313,15.91513158259417,16.68639517848797,10.945470472742073,14.52877124285476,16.295273954981155,11.636590218242333,14.308844329952592,55.07735350759938,17.317815385778545,8.247647239534558,16.209458717464628,0.0,16.355183159641825,15.380521792244252,13.437869448029403,15.647136194778682,13.594995855389556,12.034511453875353,43.961509450221655,16.891354423404067,15.363115653773406,9.378992036037488,20.99567528384773,16.92498156590034,13.74688822077215,11.9628606671954,10.41353626115216,12.589955541039217,9.780146762842548,18.028535107326206,13.015433464355766,13.25859766598063,15.005145875231392,17.609409747323724,18.450239939622918,16.973909569155296,9.253182589938717,15.840329331995804,18.543444236745927,19.015205432518883,14.421442778967815,9.915745623834027,9.249684390511646,12.610242828447639,15.215750205554656,7.354502969837142,11.379190653772469,15.580239564812018,9.066862843090519,16.56636531870214,12.261945575161263,18.30638564516397,25.74977073133462,10.91559227127749,12.96346887341133,16.152697689079872,9.063318133748197,11.78547914497969,11.49958502028366,10.72996610633436,8.737703639376264,15.983406973441618,48.15464400695615,18.806365749723284,15.810580153008317,13.299825078556466,17.406655598401187,11.169252776154337,15.678405197265079,14.692294847099618,6.560331871709195
GPR156,41.78052590907228,19.389953561770227,28.09367550746714,29.26626897848007,26.958327578435217,19.921218635784868,11.315393846179688,18.20402492582042,26.433802483132354,21.25613735780817,27.26671963725505,25.071530372493953,22.552951998942802,18.805402253322,22.504865858454707,41.11865030476994,25.449691889391573,28.454167761227836,15.877150614833084,16.860098637804725,19.19884553873365,25.03375635564126,12.080743197684455,23.807584284473563,24.922968755673224,18.669473676124795,20.432390577818154,21.036884090430988,20.277973496554353,18.571509455244666,28.08379979982473,24.835832876373473,19.67169689506784,23.016593847279722,45.26530068141071,27.577104142616776,14.991545007683413,18.6186975386604,16.355183159641825,0.0,25.384980270986205,20.405409332782853,25.17039084158293,19.481746676343334,16.0389993172314,20.680250550819608,24.809134538564592,25.03066507267397,16.11411396369357,16.317376947561996,14.9987144971835,20.239507852896224,20.91124844275126,24.591564301492298,22.909557172576143,15.428059760382524,31.020044957627505,25.148763187073484,22.172286777984056,32.176515575438685,26.599981759774437,26.610256293897265,30.77707314460818,17.17941020467285,18.04874644382474,34.079582195109,29.121076498993745,16.26554931180482,22.429023256911677,14.602347504644229,16.75119235964098,23.786449174792324,13.769143912135945,18.971583316368793,15.521754858892479,18.716742314274796,24.402434670268605,21.904221601151164,27.443430067068135,28.51277880318355,28.305382314620516,24.07213436976778,27.25229328509033,10.982181110540978,15.690960578087868,18.348896519956668,19.97787722820121,14.048926427894088,19.590171874090203,61.988790665710525,30.34643404987375,27.056427368012976,14.04607670518297,32.126810689523694,16.71984191770852,28.024430980229766,27.323405010306743,13.57878696353626
BMPER,98.54238724815414,60.37370279577905,4.173760745806987,5.148986063515423,4.252824867219829,7.642357574845136,9.957728448801845,6.804580007487175,6.738050890558753,4.624915280654847,3.8267875436509087,7.407890330949698,3.634138084895284,3.173622877228212,3.615340305627967,90.89863166038498,4.256257001490809,3.739062323821315,5.944868096286967,11.617951074540684,3.954806824460576,3.047245611751663,13.332532031882806,3.7280306622234036,2.574098074048919,8.038754512796487,3.9842434624018495,5.068236859414071,4.105827063919946,5.027838630969256,2.5916343812598654,3.55474983563559,4.451476252493649,2.534278717045339,92.39915739016692,4.545758401932602,8.639598083049833,30.13866419896351,15.380521792244252,25.384980270986205,0.0,4.44612149330041,2.5406932232748147,5.380958157572479,3.6339246719369953,64.97671896478738,4.838850136381041,4.301121286599539,6.3024060101704436,39.14043465153665,7.710979076071368,3.5473001264296613,4.1920727040190116,4.39654771685494,2.6827378288818693,5.21660248718635,3.980447074755972,5.6990024645711514,2.760403905460663,6.6530712903185645,3.202672461649911,2.8853743738779656,3.6230040302559416,5.1744405696974525,5.543658148968149,5.368634976149423,3.105895658349908,8.649990257298384,3.5050130150769974,13.043012551617664,5.377210873035949,3.9184040337577812,12.359665645269189,5.025072801376069,35.23532288696211,9.324058087676207,4.827684712824038,8.493520570496685,2.596996417895042,9.934510114863485,8.718585389127526,2.968490483449642,7.019200620998845,16.675015541861057,10.336883220875166,4.181307752463226,6.346763131118365,6.938052647069384,6.379010809450932,85.82578717328926,5.374558069259791,3.1382297713055323,21.58549825503681,4.890824818325058,5.524086249715339,6.42315325945512,7.2716293241258825,9.101596029812157
SERAC1,83.86420287529893,52.36311322379248,5.9322579384032395,6.043755497192336,5.40913380116146,5.289085671800649,7.068419118901744,8.787875459003345,4.924151719942273,6.840227486175252,5.817146132159706,6.745482383020715,3.6345308525421274,3.8073553167038767,3.8467109757408764,81.63470106535127,5.536069460601993,5.215557830780767,3.690561897795874,9.393413402674526,3.8949460756659278,7.255690510980116,10.071975474574316,5.401916180958494,4.614303747062252,8.509828217738345,3.0951215120141455,6.442477448979361,5.125752650366252,3.9151810773168165,5.176145628254005,6.296535857388221,4.015531577470341,4.327736779978352,81.06931502425621,5.377105806604504,5.967371704028153,25.389618489445326,13.437869448029403,20.405409332782853,4.44612149330041,0.0,4.1612911484522215,4.487484175859805,3.5486128392251146,55.53846563644609,3.8937970546984673,3.674331637178284,4.549436617742543,32.982007763927186,5.980744258504387,4.779756825582268,5.149189131973685,4.565880570753279,3.895378243648622,4.951193011569785,5.721987675893104,5.051750490796707,3.2703466776454206,8.498165844316986,4.677486112807088,7.052755466902397,7.0240718174718495,3.459360091497217,6.938238182663156,9.5084772038702,6.858460280751103,6.8279142258081436,4.915994966368743,13.610123610296938,3.087652515924532,5.333477230360444,11.417938647183973,2.0758190102090452,27.806378229410882,8.4960565656026,5.082597251764923,10.139354663586488,5.024737707258396,10.09789482341509,9.799789740325252,4.0981422761184945,10.455870727369387,14.969610826798515,7.610009573436884,3.597889905393373,6.149756700615342,5.7144993529591375,6.335598723222461,79.52795619483348,6.957993777321462,4.4091769269973895,17.607734014933214,6.9351099469377,4.9350360443092995,6.371138668667243,8.448764104315444,7.90940699421725
