,STAT1g2,IFNGR1g2,IFNGR2g2,IFNGR1g4,JAK2g2,IFNGR2g3,STAT1g1,JAK2g3,IFNGR2g4,STAT1g3,JAK2g1,IFNGR1g3,IFNGR2g1,IFNGR1g1,JAK2g4,SMAD4g4,IRF7g2,IRF1g1,IRF1g2,STAT2g1,STAT2g3,POU2F2g2,IRF7g4,STAT2g2,STAT2g4,PDCD1LG2g3,PDCD1LG2g2,IRF7g3,CAV1g3,CD86g3,CD86g4,TNFRSF14g1,ETV7g2,MARCH8g4,PDCD1LG2g1,NFKBIAg1,UBE2L6g4,CUL3g2,POU2F2g3,STAT5Ag1,CMTM6g3,BRD4g4,STAT3g4,ATF2g2,NFKBIAg2,CUL3g1,BRD4g3,CD86g1,ATF2g1,CAV1g2,STAT3g1,CAV1g4,CMTM6g2,UBE2L6g2,NFKBIAg3,STAT3g2,POU2F2g1,ATF2g4,IRF7g1,ETV7g4,CMTM6g1,CAV1g1,STAT5Ag4,control,STAT5Ag2,TNFRSF14g3,UBE2L6g1,MARCH8g1,MARCH8g2,CD86g2,TNFRSF14g2,STAT5Ag3,ETV7g3,STAT3g3,PDCD1LG2g4,ATF2g3,ETV7g1,MARCH8g3,SMAD4g2,SMAD4g1,SMAD4g3,BRD4g1,IRF1g4,IRF1g3
IRF7g3,5.017126147959182,0.9549668367346946,1.2007800382653038,1.2130512117346939,2.0000720663265312,1.6963803571428606,4.021442410714286,2.6942726403061243,2.277905612244897,2.319139668367349,2.1150270408163294,3.6129243622449003,3.1321450892857143,3.273852487244895,3.0879663265306085,0.7415012755101991,0.7684356505102059,0.37982589285714496,0.22027404336734335,0.5764001913265311,0.6409065051020448,0.4504036352040828,0.06677595663265024,0.46044732142857114,0.417181887755099,0.5572124362244892,0.5991109693877519,0.0,0.05000044642857304,0.057537691326530194,-0.07553016581632477,0.1608371173469365,0.015894260204085242,-0.0007525510204047237,-0.03421045918367227,0.1542429846938802,0.11622059948979668,0.47945063775510377,0.2887776147959151,0.4730691964285718,0.4391130102040819,0.6242658163265276,0.35367385204081714,0.19162767857142882,0.11635739795918454,0.23224068877550863,0.3261545918367368,0.44684126275510394,0.40528411989795643,0.32988456632652685,0.26017500000000027,0.130766454081634,0.19967448979592106,0.13854757653061256,0.21153584183673502,0.28658864795918504,0.23973029336735152,0.24500484693877667,0.17853979591836477,0.21313411989795839,0.12930204081632368,0.34162321428571474,0.3696009566326559,0.15751109693877297,0.24918207908163126,0.12527767857142535,0.22961760204081116,0.13702028061224425,0.2744983418367326,0.11059043367346533,-0.04971709183673667,-0.03570344387755142,0.21853278061224657,0.07152927295918232,0.24293903061224498,0.061868431122451994,-0.036004336734695386,0.10788061224489809,2.205953762755101,1.8082993622448953,1.8860735331632696,2.199600956632654,2.0558769132653048,0.9665385841836702
CAV1g3,5.6454540816326535,1.0148197704081667,1.3794673469387817,1.344097895408165,2.218181250000004,1.9209707908163267,4.244395344387758,3.0225318239795946,2.984558545918368,2.61807072704082,2.6044424744897974,3.7998710459183727,3.587073022959185,3.402408545918366,3.223306760204082,0.4846792091836747,0.5663479591836769,0.5264913265306106,0.4649426020408214,0.42909687499999905,0.7032625637755139,0.18238156887755608,-0.013430484693877531,0.42558150510204484,0.38491607142857376,0.4172403698979572,0.33121702806122855,0.05000044642857304,0.0,-0.04463437499999756,-0.0649584821428526,-0.02289744897958812,-0.07609655612244737,-0.03797774234693563,0.0010612244897956202,0.21975216836734646,-0.005013966836735051,0.5831629464285726,0.4481742984693895,0.3629408801020446,0.2749378188775502,0.4105375000000002,0.34379553571428545,0.04551186224489712,0.2026759566326568,0.29308737244898,0.19908252551020666,0.34249419642857504,0.20336517857142766,0.21350624999999823,0.18695918367347275,0.09311626275510321,0.12114929846939049,0.11161301020408487,0.08878877551020636,-0.009405293367347412,0.16227385204082267,0.2820796556122467,0.10283022959183796,0.06363392857143069,-0.025854400510205267,0.08086989795918953,0.16289139030612176,0.03022653061224645,0.08584126275510329,0.04486811224489884,-0.022638839285715306,-0.020408035714282846,0.06068252551020592,0.12005899234693729,-0.14685165816326418,-0.007681760204082622,0.24127633928571868,0.08953845663265625,0.08937321428571465,-0.052113010204081434,-0.0431420280612258,0.10763354591837171,1.8993598214285718,1.6324054209183707,1.8340577168367354,1.6522788903061283,2.30774547193878,1.2966915178571412
CD86g3,5.1250944515306145,0.8237913903061234,0.9549045918367334,1.126969515306122,1.9037403698979602,1.472001785714287,3.6527638392857185,2.542422193877556,2.7139614158163248,2.2314517219387753,2.216614094387758,3.2620301658163307,2.972966517857145,2.852930165816325,2.6477346301020397,0.9076445790816301,0.4579758290816329,0.38645982142856994,0.38813297193877716,0.14876536989796207,0.3167248086734702,0.08391568877551236,0.11144113520408538,0.12805937500000297,0.15471581632652942,0.13386198979591768,0.1845917729591875,0.057537691326530194,-0.04463437499999756,0.0,-0.18138061224489377,-0.039941454081635186,-0.09813431122449146,-0.04537487244898131,-0.0924171556122424,0.18559878826530962,0.0902389030612234,0.3686408163265291,0.24673966836735062,0.34438437500000063,0.24845943877551235,0.32169036989795785,0.14731403061224668,0.1706491071428573,0.13848195153061482,0.18475899234693927,0.0705947704081673,0.13562519132652895,0.03397117346938927,0.08102474489795952,0.04111205357142822,-0.025540242346938413,0.08540841836734714,0.034034630102041774,0.025126020408166028,0.04981945153061673,0.13152047193877792,0.175979400510208,0.007670599489795649,-0.025319451530613435,-0.07457653061224434,-0.014439732142857764,-0.1036901147959135,-0.06184247448979718,0.03966288265305806,-0.031254017857140326,-0.08063596938775675,-0.048355165816328594,0.16841039540816638,0.154796237244895,-0.148323788265305,0.004571109693877418,0.0676510841836766,-0.08065554846938738,-0.024917665816321488,-0.06681639030611919,0.027163966836734943,0.07677079081632598,2.631825191326527,2.1402926658163253,2.426619961734694,1.4809317602040828,1.9454420918367354,1.2108100127551005
CD86g4,5.316554719387753,0.9381204081632681,1.0441461096938802,1.132614158163264,2.0306756377551025,1.602452678571428,3.9357272321428596,2.6521793367346973,2.7115123086734663,2.418802614795915,2.262546237244898,3.525946683673471,3.0781549107142894,3.08266230867347,2.8608480229591855,0.7287110969387776,0.35747359693877456,0.33568571428571303,0.3152807397959201,0.27566313775510665,0.4460632015306132,0.0897915816326531,0.10620765306122237,0.14869151785714152,0.1769417091836729,0.1415316326530629,0.1572801658163243,-0.07553016581632477,-0.0649584821428526,-0.18138061224489377,0.0,-0.09621243622449072,-0.15032404336734828,-0.0975021045918325,-0.06768813775510196,0.054168431122448624,0.07685854591836616,0.2390604591836727,0.1988655612244905,0.20107901785714333,0.10645095663264925,0.34788501275509986,0.042221173469389583,0.059615624999999284,0.04841721938775834,0.05119738520408035,0.0015581632653045574,0.06725108418367043,-0.0020029336734666003,0.007866262755101161,-0.08126205357142524,-0.13547997448979388,-0.027640688775509403,-0.00043322704081560914,-0.04702621173469623,-0.035773405612246734,-0.03334738520408109,0.07811779336734759,0.009443367346936071,-0.03323730867347052,-0.08569126275510186,-0.0644263392857134,-0.05651422193877309,-0.07739470663265635,-0.052554974489797956,-0.1423156249999984,-0.0778350765306115,-0.07814489795918789,0.057811288265305905,0.1483846301020364,-0.15756352040816424,-0.07646549744897868,0.024258227040814262,-0.11147028061224518,-0.04366364795918187,-0.1308967474489755,-0.01996639030612002,0.07178105867347284,2.4696823341836733,1.9053873086734683,2.210955229591839,1.6295107780612277,2.0055679846938794,1.2066640306122416
TNFRSF14g1,5.304718877551018,0.8843220663265292,1.085619642857143,1.0966501913265319,1.9378147959183636,1.4891418367346922,3.788747640306127,2.564852869897962,2.8000483418367317,2.4771636479591805,2.3364510204081625,3.2674202168367366,3.089025318877553,2.904742091836738,2.70182155612245,0.6716471301020412,0.3498877551020456,0.5490311224489766,0.5003823979591822,0.3114335459183657,0.4794617346938779,0.1265776147959201,0.15931556122449209,0.16202755102041166,0.2177464923469401,0.16914266581632376,0.04251307397959181,0.1608371173469365,-0.02289744897958812,-0.039941454081635186,-0.09621243622449072,0.0,-0.11701926020408138,0.07041830357142942,0.06592602040815976,0.2612982142857163,0.13089770408162948,0.26841211734693715,0.4259953443877542,0.2514681760204063,0.22491198979592042,0.24454604591836926,0.22434470663265316,0.05498290816326801,0.15325012755101852,0.13384591836734572,0.018344196428568438,0.15551211734694093,-0.03734190051020647,0.06527729591836362,0.02683335459184022,-0.07696581632653121,0.08426409438775906,0.025121556122449817,0.033525446428569694,-0.06066862244897919,0.024807397959186517,0.052753826530612,0.05076690051020094,0.034804974489794915,-0.02573335459183923,-0.04224030612244789,-0.015440688775509415,-0.0840336734693885,-0.07791894132653354,-0.055313966836738615,0.0006228316326541972,-0.11723386479591724,-0.008433928571427884,0.08602691326530731,-0.05036498724489391,-0.06596696428571391,0.08846926020408219,-0.024918622448979022,0.02365676020408003,-0.009126339285710827,0.04788839285714275,0.04781084183673556,2.329818367346938,1.974232716836731,2.2460318877551018,1.4047655612244903,2.11204151785714,1.373628188775509
ETV7g2,5.306091645408166,1.0903854591836755,1.1779299107142869,1.198826084183679,2.046800063775514,1.6258114795918353,3.873123533163273,2.642919387755107,2.7373304846938744,2.555852040816326,2.326983163265311,3.4652554846938806,3.235744961734696,3.0694242346938765,2.8452911989795915,0.5745011479591859,0.4691511479591881,0.6364351403061228,0.5955082908163298,0.3567875637755087,0.5495595025510198,-0.05056524234693427,0.03539145408163691,0.26537844387755527,0.19340363520408488,0.14814355867346762,0.08476709183673847,0.015894260204085242,-0.07609655612244737,-0.09813431122449146,-0.15032404336734828,-0.11701926020408138,0.0,0.04801294642857101,-0.06283558673469614,0.1319928571428619,0.058367346938776876,0.3637411352040836,0.4946493622448962,0.3157628188775554,0.16216913265306232,0.14875318877550825,0.24660497448979513,0.005096301020408589,0.0015510204081650159,0.13189056122449117,0.01586696428571699,0.033778635204082974,-0.08791288265305752,0.017534438775513195,-0.04040325255101962,-0.06560554846938871,0.007864987244897037,0.06527869897958993,0.008335714285713891,0.04806977040816207,0.05282704081633227,-0.0038109056122408447,0.12460216836734972,0.03341211734694127,-0.05674183673469102,-0.07482691326530144,-0.027983545918363717,-0.11880778061224717,-0.12900242346939095,-0.1605974489795905,-0.11600752551020577,-0.13474859693877406,-0.036595535714283756,-0.04516906887754857,-0.10054221938775143,-0.12132857142857034,0.041738903061226296,-0.0600239795918327,-0.06378297193877458,-0.040797321428566846,-0.0706919642857109,0.050374234693876474,2.2191192602040815,1.9528804846938783,2.106064030612245,1.592322704081635,2.3968924107142833,1.4889790816326531
MARCH8g4,5.421026084183673,0.809138647959184,1.108151849489797,1.1473073979591888,2.1160438775510215,1.6972740433673472,4.171839221938782,2.7732600765306117,2.570961798469387,2.35217085459184,2.36460197704082,3.603543048469387,3.1902512755102066,3.280211798469388,3.0422475127551003,0.896116836734695,0.3083137117346979,0.3277633290816304,0.20192085459183673,0.4385438775510231,0.6360751913265332,0.41459107142857476,0.17061339285714539,0.44103475765306044,0.43180994897959124,0.3365811224489761,0.35851090561224197,-0.0007525510204047237,-0.03797774234693563,-0.04537487244898131,-0.0975021045918325,0.07041830357142942,0.04801294642857101,0.0,-0.10772927295918677,0.06468667091836977,0.01131741071428749,0.29616619897959495,0.11239005102040878,0.1856691326530644,0.2712285714285727,0.5549032525510214,0.20422066326530697,0.1655401147959168,0.15284795918367422,0.08117500000000533,0.18684827806122328,0.24660057397959534,0.21380280612245173,0.06628450255102081,0.15368118622449245,-0.017489859693878174,0.023549426020412767,-0.07190248724489834,-0.08790797193877609,0.05817920918367747,0.0816614795918369,0.16043603316326482,-0.09822589285714045,-0.01615969387755456,-0.06256677295918323,0.08461065051020356,0.0984477678571416,0.11287978316326175,0.19063201530611806,0.12004323979591547,0.009308163265302483,0.051813966836736114,0.24971702806122664,0.24401536989795858,-0.1788952806122417,-0.07079100765306379,0.16021084183673295,0.10812608418367375,0.012992091836739661,-0.1688097576530616,0.022476849489795114,0.020743048469391567,2.6493130739795916,1.9403211734693855,2.2448890943877586,1.7300290178571451,1.8852987244897967,1.207157270408164
PDCD1LG2g1,5.40694005102041,1.0692244897959213,1.183787691326529,1.3524401147959217,2.2850828443877553,1.816203635204083,4.04646256377551,2.9334271683673485,2.750632015306117,2.3687691964285698,2.394347193877554,3.7171882653061203,3.385968367346937,3.3323632653061246,3.1092302295918373,0.868208928571427,0.4864433035714306,0.45325854591836645,0.3316348214285725,0.3219453443877569,0.4918704081632619,0.20122378826530607,0.08313048469387496,0.320870599489794,0.3503332908163266,0.15298883928571527,0.29156549744897475,-0.03421045918367227,0.0010612244897956202,-0.0924171556122424,-0.06768813775510196,0.06592602040815976,-0.06283558673469614,-0.10772927295918677,0.0,0.13363188775510437,0.06590950255102257,0.2029332908163255,0.21829776785714472,0.41704559948979636,0.2410456632653073,0.3497453443877525,0.2982158801020418,0.21623533163264952,0.05352442602040597,0.05278584183673729,0.11224974489795869,0.062073915816327485,0.12328552295918271,0.05275471938775311,0.12417327806122103,0.009608482142859032,0.10254151785714072,0.05322397959183789,0.05314349489795589,0.17684005102040956,0.32257232142857006,0.15186562499999567,0.04879119897958617,0.001488647959181577,-0.04154968112244717,0.0721714923469392,-0.004294515306121127,-0.03371875000000557,0.1720397321428564,0.026525956632653447,0.004847130102039188,0.06209355867346744,0.26322161989795845,0.13124183673469147,-0.17524068877551002,-0.02929891581633015,0.09602793367346862,0.055711926020411084,0.049340433673471296,-0.09154579081632619,-0.0037091836734717276,0.04165701530612509,2.363586415816325,2.06279451530612,2.074493686224489,1.536764859693882,1.9396689413265307,1.0644587372448981
NFKBIAg1,7.045955994897959,1.5897060586734746,2.1841755102040814,1.9429216836734753,3.1124269132653097,2.606419579081635,5.465691007653064,3.9268899872448984,3.735460459183674,3.735463265306123,3.4470506377551047,4.908941709183676,4.5458968112244875,4.541004209183676,4.347483673469387,0.6538623724489803,0.07951237244898124,0.3380869897959151,0.3029382653061212,0.7305831632653117,0.6528676020408213,0.5047334821428606,0.5246183035714331,0.5733084183673505,0.670071109693879,0.18565165816326612,0.3162595663265293,0.1542429846938802,0.21975216836734646,0.18559878826530962,0.054168431122448624,0.2612982142857163,0.1319928571428619,0.06468667091836977,0.13363188775510437,0.0,-0.09454330357143093,0.10520235969388025,0.1299324617346933,0.21916779336735104,0.14060848214285926,0.20629566326530835,0.24134744897959237,-0.04324872448979278,0.05552786989795777,0.06373928571428777,0.2211750637755081,0.18336173469387873,0.1540827168367329,0.10737066326530709,0.14422047193877674,-0.1157911989795899,-0.05758003826530356,0.028433673469386633,-0.06844368622449082,0.03854349489796505,0.0032351403061241513,0.0347128188775514,0.030482142857142236,0.13952334183673543,0.09100688775510335,0.14079993622449294,0.22245267857143247,0.17827844387754865,0.15685880102040883,0.14682002551020545,0.0863693239795893,0.1666782525510193,0.18917193877550886,0.04682028061224486,0.044231505102043656,-0.014064221938774324,0.003487627551020722,-0.01749088010203792,0.015100127551018971,0.0654295280612267,-0.011724489795920334,0.049197959183672424,2.3923086096938775,1.5583573341836754,1.8601315051020464,1.3306839285714354,1.8395723852040824,1.5022590561224511
UBE2L6g4,6.608221109693876,1.1689180484693864,1.898465625,1.7316430484693903,2.789835778061221,2.2730628188775484,5.120521747448986,3.6882113520408204,3.3516380739795935,3.281484630102039,3.1849626275510197,4.484819323979593,4.252674426020409,4.10500682397959,3.984045663265306,0.45701498724489653,0.22048686224490055,0.39432710459183795,0.24470963010204372,0.7326889030612236,0.5478639668367329,0.32132047193877256,0.31695529336735007,0.573014158163268,0.6620580994897942,0.2445698979591846,0.3255965561224521,0.11622059948979668,-0.005013966836735051,0.0902389030612234,0.07685854591836616,0.13089770408162948,0.058367346938776876,0.01131741071428749,0.06590950255102257,-0.09454330357143093,0.0,0.25977059948979786,0.3176819515306093,0.305423533163264,0.11216734693877228,0.19589202806122685,0.45467818877551025,-0.014808609693876207,0.03521798469387605,0.06377940051020659,0.18570267857143108,0.29152059948979314,0.13919158163265521,0.1338670280612213,0.1690824617346962,-0.052819834183672754,-0.02213992346938909,0.04516753826530717,0.04059017857143132,0.07878048469387622,0.10087525510204287,0.09563105867347232,-0.014802742346937237,0.07863220663265125,0.030687627551017727,0.19119942602041107,0.2288396683673497,0.056118558673468044,0.09335516581632675,0.15939451530611848,-0.003334311224488573,0.0705839923469398,0.14121205357142586,-0.004998979591835706,-0.05709713010203643,-0.08261473214286141,-0.028959757653062468,-0.01159139030611911,-0.02688163265305832,-0.09948973214285672,-0.11648749999999808,-0.05319005102040464,2.0888362244897927,1.4352224489795908,1.7775997448979588,1.2764396683673525,1.741774999999997,1.309533545918363
CUL3g2,6.905266772959184,1.6375887117346934,2.024086288265309,1.9559418367346986,3.0912626913265306,2.529636607142855,5.218061160714289,3.7389820153061244,3.8469524872448986,3.607455293367348,3.4279207908163265,4.666049362244898,4.370223214285712,4.250643112244898,4.1682569515306085,1.1407231505102047,0.12264190051020663,0.3874040178571434,0.4886802933673451,0.6853595663265324,0.5901846301020406,0.6814223852040833,0.8498634566326544,0.45011294642857536,0.721903762755101,0.07869056122448725,0.2979359693877548,0.47945063775510377,0.5831629464285726,0.3686408163265291,0.2390604591836727,0.26841211734693715,0.3637411352040836,0.29616619897959495,0.2029332908163255,0.10520235969388025,0.25977059948979786,0.0,0.1263807397959198,0.2731816964285727,0.0466817602040841,0.3664376913265279,0.3824738520408175,0.1636151785714297,0.2985011479591826,-0.02872493622448502,0.17684521683673182,0.05325376275510507,0.1297434948979621,0.24271894132653316,0.20063749999999914,-0.022949170918366235,0.23961198979591813,0.2887225765306134,0.14940459183673838,0.2121792729591867,0.2141302933673508,0.13036109693877407,0.06333042091836916,0.20739974489795898,0.2044832908163272,0.19091383928571304,0.24707595663265636,0.22053922193877185,0.28981957908163025,0.35405580357142696,0.3020676020408182,0.37033903061224294,0.416579591836733,0.28729355867346484,0.19037353316326744,0.2311121811224517,0.03177340561224895,0.11836364795918186,0.15512340561224391,0.24239343112245137,0.17218628826530846,0.2675274872449016,3.0688568877551,2.091036862244895,2.4806297831632698,1.0755290816326593,1.6702612882653085,1.4547604591836745
POU2F2g3,6.663715624999998,1.478675063775512,1.8703413903061232,1.9448031887755128,2.888677168367348,2.561182334183677,5.229910012755109,3.7247183673469415,3.445876339285711,3.389185395408166,3.2944071428571426,4.721713839285712,4.26919706632653,4.3558700892857125,4.267612053571426,1.316190752551016,0.07647200255102504,0.18607474489795806,0.2591510204081615,0.7056209183673445,0.5831116071428575,0.9460681122448982,0.8632279336734712,0.5535836734693902,0.7781057397959152,0.35838316326530517,0.5714379464285706,0.2887776147959151,0.4481742984693895,0.24673966836735062,0.1988655612244905,0.4259953443877542,0.4946493622448962,0.11239005102040878,0.21829776785714472,0.1299324617346933,0.3176819515306093,0.1263807397959198,0.0,-0.04209132653060976,0.22803061224489696,0.7080615433673465,0.06289145408163677,0.22612340561224542,0.36584999999999823,0.29008016581632745,0.41187219387754936,0.2761776147959196,0.36782984693877196,0.287555293367344,0.24660822704081653,0.08587468112244778,0.28925771683673673,0.028068303571426867,-0.023105931122447743,0.07290312499999985,0.09546039540816409,0.22193494897959098,-0.009861352040815063,0.316607971938776,0.10738214285714065,0.20223144132653204,0.22917793367346917,0.47648494897958926,0.4521746811224432,0.4410077806122459,0.34005082908162976,0.3312972576530626,0.36877219387755034,0.39425803571428375,0.11512238520408147,0.23223603316326447,0.2241816326530639,0.2174250000000022,0.2329410076530607,0.26176728316326603,0.18320076530611829,0.3048013392857136,3.4073588647959134,2.259938839285713,2.769394260204084,1.750493558673469,1.7042632653061247,1.3155405612244877
STAT5Ag1,6.68954158163265,1.564629145408162,1.8743329719387773,1.8819197704081638,2.7813468750000006,2.4651301658163263,5.093895344387757,3.5545099489795966,3.5026929209183635,3.5521707270408136,3.3249955994897995,4.628702295918366,4.323988647959187,4.29021479591837,4.186441135204078,0.9295760841836724,0.013432334183672623,0.3823319515306096,0.5464644770408142,0.7449124999999981,0.6684313137755105,0.6869159438775476,0.9007851403061196,0.5323658801020414,0.6539316964285682,0.34345599489795475,0.41267327806122367,0.4730691964285718,0.3629408801020446,0.34438437500000063,0.20107901785714333,0.2514681760204063,0.3157628188775554,0.1856691326530644,0.41704559948979636,0.21916779336735104,0.305423533163264,0.2731816964285727,-0.04209132653060976,0.0,0.15963781887755246,0.44709062499999774,0.0016642857142841194,0.09246498724489882,0.18772283163265158,0.3248404974489816,0.3471544005102061,0.17651919642857195,0.17494017857142907,0.16395937500000102,0.08896230867347299,0.13180688775510419,0.2707649234693861,0.02296613520408286,-0.08212684948979287,0.02531345663265583,-0.030566772959184974,0.0599296556122475,0.09957710459183744,0.4021089285714261,0.06671122448979361,0.03517302295918512,0.15947264030612018,0.4115984056122457,0.32865063775509995,0.2605774872448947,0.2072892857142854,0.13033258928571456,-0.01705184948979621,0.22495274234693952,0.18383271683673286,0.14125261479592055,0.2746607142857158,0.22568220663265137,0.17474508928571453,0.2317526147959228,0.19845172193877403,0.31128979591836625,3.053959821428567,2.032305420918366,2.6308014668367328,1.5658476403061243,2.022492346938776,1.5739258928571402
CMTM6g3,6.894760395408163,1.4773510841836774,1.843067410714287,1.7335760841836745,2.7789594387755088,2.2577864795918394,5.069148533163272,3.541578762755101,3.6296492346938756,3.5614301658163257,3.3280800382653055,4.375561734693878,4.25793246173469,3.8572461096938753,3.9265005739795917,0.6245073979591815,0.15433552295918673,0.2969976403061203,0.5157707908163225,0.9080094387755118,0.6791095025510216,0.39237538265305716,0.8436070790816323,0.4682378188775509,0.8727880102040828,0.10469355867346763,0.2687702168367352,0.4391130102040819,0.2749378188775502,0.24845943877551235,0.10645095663264925,0.22491198979592042,0.16216913265306232,0.2712285714285727,0.2410456632653073,0.14060848214285926,0.11216734693877228,0.0466817602040841,0.22803061224489696,0.15963781887755246,0.0,0.14962506377550966,0.24146122448979312,0.08554630102040761,0.2255760204081625,0.17189993622448796,0.1394575892857155,0.00860051020407937,0.06110586734693868,0.22233756377551117,0.0785279974489832,0.05093195153061103,0.19695561224489566,0.27600682397959275,0.07569508928571622,0.05349164540816531,0.11205829081632857,-0.045179655612244574,0.040617793367342614,0.3039964923469398,0.200205038265306,-0.012630038265303511,0.11598207908163616,0.1298922193877523,0.10891945153060689,0.32707130102040693,0.17516122448979132,0.18158577806122267,0.10715758928571262,0.17666218112244536,0.16162340561224298,0.2502995535714305,-0.08119859693877274,-0.01446772959183562,-0.059651721938774216,0.06068392857143223,-0.0034013392857126235,0.09716485969387634,2.5941036352040783,1.6574398596938735,2.131454655612245,0.7797789540816318,1.688054910714282,1.570707206632651
BRD4g4,6.809391326530616,1.697685140306124,2.03557959183674,1.9500632653061274,2.9110341198979626,2.276058035714289,4.826938839285717,3.600906568877555,3.796120790816328,3.7539673469387793,3.3276047193877574,4.450839540816329,4.426557142857142,4.034795790816325,3.9550971301020432,0.7032914540816328,0.3384039540816346,0.6522629464285679,0.7693048469387769,0.8676778698979639,0.7982966836734704,0.28521881377550784,0.8273911352040848,0.6004593750000033,0.7872783163265282,0.16462136479592004,0.24710114795918514,0.6242658163265276,0.4105375000000002,0.32169036989795785,0.34788501275509986,0.24454604591836926,0.14875318877550825,0.5549032525510214,0.3497453443877525,0.20629566326530835,0.19589202806122685,0.3664376913265279,0.7080615433673465,0.44709062499999774,0.14962506377550966,0.0,0.422654655612245,0.09450223214285813,0.12048820153061257,0.2698933673469419,0.16278539540816084,0.19056581632652936,0.062383673469391,0.17369349489796093,0.15569642857142796,0.171978507653062,0.2024334183673453,0.4207752551020434,0.25861977040816697,0.24206007653061334,0.30024859693877914,0.12234502551020654,0.36814872448979585,0.3207430484693887,0.259701594387753,0.0552071428571459,0.18739113520408424,0.23623877551020556,0.2022441326530604,0.2182084821428596,0.16466715561224277,0.24654170918367058,0.15115102040816453,0.045768112244900294,0.27364183673469356,0.30028985969387634,0.18300733418367443,0.10534132653061334,0.07007920918367816,0.28647423469388045,0.21515459183673258,0.3069957908163303,2.5874408163265272,2.1933082908163257,2.392710586734694,0.5938317602040861,1.8309514668367335,1.5446100127551041
STAT3g4,5.6637087372448995,1.403827551020413,1.386875127551022,1.4752650510204113,2.355026530612246,1.9309441964285696,4.166828125000006,2.908195854591842,3.0050069515306106,2.8577535076530616,2.5750127551020405,4.0104507015306154,3.546405803571428,3.5516694515306106,3.4510770408163296,0.9819713647959176,0.27654011479591745,0.39955848214285794,0.5668285076530637,0.6150202806122493,0.5704390943877549,0.43584559948979873,0.8307929209183698,0.2907955357142882,0.43410510204081376,0.3439794005102037,0.5334310586734681,0.35367385204081714,0.34379553571428545,0.14731403061224668,0.042221173469389583,0.22434470663265316,0.24660497448979513,0.20422066326530697,0.2982158801020418,0.24134744897959237,0.45467818877551025,0.3824738520408175,0.06289145408163677,0.0016642857142841194,0.24146122448979312,0.422654655612245,0.0,0.25793839285714526,0.22525873724489642,0.3442482780612295,0.3972371811224491,0.23023635204081927,0.2756135841836702,0.14704215561224387,-0.003220535714284267,0.14969279336735042,0.20279770408163245,0.11992079081632667,0.08092468112245044,0.14713998724490196,0.026359757653064975,0.197318686224488,0.25122238520408047,0.37755420918367477,0.06260025510204059,-0.028722321428567454,0.08512729591836887,0.4065999362244881,0.2618302933673462,0.13667589285714143,0.10407831632653242,0.1551247448979609,0.08595905612245147,0.3272542729591841,0.2416154974489828,0.18119789540816456,0.23118411989796073,0.17104311224489877,0.15227161989795945,0.14875414540816223,0.3030751275510184,0.44361007653061435,2.8215363520408125,2.0404413265306154,2.4096717474489786,1.5869366709183694,1.9730345025510232,1.4804336734693848
ATF2g2,6.3276469387755085,1.42095012755102,1.9429289540816335,1.6954720025510213,2.5671116071428557,2.2899980229591854,4.768750701530614,3.3932934311224514,3.389270153061222,3.465894834183672,3.069091581632655,4.3815857780612255,4.228847130102039,4.067982653061222,3.948687117346939,0.6189845663265281,0.07195956632653377,0.2856216836734653,0.38876670918367395,0.5481803571428578,0.5719054209183696,0.38658692602040645,0.43626862244898135,0.34399623724489814,0.4408526785714244,0.16895197704081255,0.15441613520408026,0.19162767857142882,0.04551186224489712,0.1706491071428573,0.059615624999999284,0.05498290816326801,0.005096301020408589,0.1655401147959168,0.21623533163264952,-0.04324872448979278,-0.014808609693876207,0.1636151785714297,0.22612340561224542,0.09246498724489882,0.08554630102040761,0.09450223214285813,0.25793839285714526,0.0,0.04133756377550668,0.15301772959183424,0.12376600765306378,0.19840892857142833,0.050779910714283005,0.16605535714285935,0.03860829081632389,-0.07709400510203679,-0.0259297193877579,0.035927742346935077,0.020056632653059125,-0.08983743622449225,-0.09420829081632576,0.008806887755099524,0.08576683673469532,0.12107053571428139,-0.09474279336734881,0.0189471301020383,0.23287487244897775,0.13397251275509703,0.05744974489795496,0.048089094387751885,-0.01940848214285751,0.047041071428569836,-0.05160586734693595,-0.119476275510209,-0.016321301020408185,0.006864221938776893,0.037116071428574315,-0.05908743622448753,-0.03923392857143071,0.16511109693877657,-0.03682104591836932,0.14448577806122387,2.383983928571425,1.8597670280612206,2.1006755739795935,1.3783279974489808,1.8829977040816352,1.3133093749999993
